PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung der ... Entdeckung, ...: Alle Arten fetter Brennstoffe ... in Kertzen zu verwandeln, als",,,,,
1633,Mueller,Karl Ludwig,,,,,"auch diese Kertzen mit einem Ueberzug zu versehen, der aus ... gefärbten und ungefärbten","Kerze, Färben/Kerze",Wien,,1826,21.12.1826
"",,,,,,,Stoffen ... besteht ...,,,,,
"",,,,,,,"Beschreibung meiner Erfindung einer neuen Feuermaschine, oder Benutzung einer eigenschaft",,,,,
"",,,,,,,"aller tropfbaren Flüssigkeiten, welche sich mit der jetzt allein zum betrieb von Maschinen",,,,,
1634,Bernhard,Anton,,,,,,Wasserrad,Berlin,,1826,01.12.1826
"",,,,,,,/:Dampfmaschinen:/ benutzten Ausdehnung im Raume /:Expansionskraft:/ bei der Erhitzung oder,,,,,
"",,,,,,,Erhöhung der Temperatur zugleich entwickelt; ...,,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ...: Galanteriewaaren aus Gold, Silber, Bronze und allen Metallen",,,,,
1635,Weiss,Jakob,,,,,,"Emaillieren, Färben/Email, Dessin",Wien,,1826,05.12.1826
"",,,,,,,"überhaupt, mit einer ... Art von Email zu verzieren, ...",,,,,
"",,,,,,,"... zeigt ... an: Eine Entdeckung,  ..., Dampf von flüssigen Materialien zu erzeugen, ... in die k.k.öst.",,,,,
"",,,,,,,"Erbstaaten ... einzuführen, ...: Ein neu erfundener Kessel, ein neu besonders Gefäß, Separator","Dampfkessel, Separator,",,,,
1636,Viney,James,,,,,,,Wien,,1826,15.12.1826
"",,,,,,,"genannt, eine neue Art, den Kessel zu reinigen, ein neues Verfahrungsmittel des Wassers Ab- oder",Kesselsteinmittel,,,,
"",,,,,,,Bodensatz im Kessel zu verhindern,,,,,
"",,,,,,,"Beschreibung der ... Verbesserung, ..., den Flohr bey Erzeugung der Flohr- oder Düntuch Bänder",,,,,
1637,Wuerth,Heinrich,,,,,,Flor,Wien,,1827,12.01.1827
"",,,,,,,auf das Vollkommenste ... darzustellen ... [Von] Johann Graf [Pseud.],,,,,
1638,Konrad,Anton,,,,,Genaue Beschreibung der ... neu verbesserten Paraplui Verfertigung,"Regenschirm, Sonnenschirm",Wien,,1827,25.01.1827
"",,Franz Sigmund,,,,,,,,,,
1639,Emperger,,,,,,"Genaue Beschreibung der neuen Erfindung eines weisen Lack, ...",Lack,Wien,,1827,29.01.1827
"",,Edl.v.,,,,,,,,,,
