PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Descrizione della nuova scoperta fatta dalli Sig. Montgolfier e Seguin, dei quali il Sig. Giovanni",,,,,
4229,Larat,Giovanni,Montgolfier,,Rosseri,Gaetano,"Larat e Gaetano Rosseri cessionario, e che in sostanza consiste nel rendere il ferro atto a maggiore","Brücke, Stahlbau, Träger, Fachwerk",Lyon,,1841,30.04.1841
"",,,,,,,restistenza,,,,,
"",,,,,,,Descrizione della nuova invenzione che ... consiste in sostanza in un movimento per una pompa a,,,,,
4230,Peronelli,Angelo,,,,,,Pumpe,Milano,,1845,18.11.1845
"",,,,,,,due manubrj ... [Pumpe mit zwei Kurbeln],,,,,
"",,,,,,,"Descrizione della nuova scoperta, che ... consiste in sostanza nell'abbreviare ... il tempo necessario",,,,,
4231,Vitali,Giovanni Battista,,,,,,"Leder, Gerberei",Milano,,1841,25.11.1841
"",,,,,,,"ad acconciare le pelli, ... [Schnellgerberei]",,,,,
4232,Dixon,Abraham,,,,,Beschreibung der Verbesserungen in der Erfindung vervollkommneter Stubenöfen,Ofen,Wien,,1841,09.11.1841
4233,Seidel,Johann Baptist,,,,,Beschreibung einer neuen Mais-Dreschmaschine,"Mais, Dreschmaschine/Mais",Wien,,1841,20.10.1841
"",,,,,,,Beschreibung der ... Verbesserung in der Schlichte und ihrer Anwendungsart ... bei den,,,,,
4234,Schmidl,Karl Gustav,& Co,,,,,"Baumwollgarn, Schlichten",Weipert,,1841,27.12.1841
"",,,,,,,Baumwollgarnen ...,,,,,
4235,Pirker,Alois,,,,,Beschreibung zu der Zeichnung des ... neu erfundenen und in Gang ausgeführten Doppelofen,"Blei, Röstofen",Bleiberg,,1841,27.11.1841
4236,Herzog,Vinzenz,Kaspermayer,Joseph,,,"Beschreibung der ... Verbesserung in der Nägelerzeugung auf kaltem Wege, ...","Nagel, Presse",Graz,,1841,27.12.1841
4237,Kreiml,Franz,Raufer,Michael,,,Beschreibung der Manipulation bei Erzeugung der Mauerziegeln,"Ziegel, Ringofen",Olmütz,,1841,01.08.1841
"",,,,,,,,"Rasiermesser, Abziehen/Rasiermesser,",,,,
4238,Mauss,Johann Baptist,Meill,Franz Xaver,,,"Beschreibung der Anfertigung oder Erzeugung des ... Universal-Rasier-Apparats, ...",,Wien,,1842,19.11.1842
"",,,,,,,,"Rasierwasser, Rasierpinsel",,,,
"",,,,,,,"Beschreibung einer neuen Erfindung, welche in: Wagenrädernaben, Spindel- und Frictions-Achsen",,,,,
4239,Bayer,Anton,,,,,,"Wagenrad, Wagenachse, Radnabe",Wien,,1842,25.11.1842
"",,,,,,,"besteht, ...",,,,,
"",Werdmueller -,,,,,,,,,,,
4240,,Phillipp Heinrich v.,,,,,Privilegium auf eine verbesserte Bleichmethode des Papierstoffes,"Papier, Bleichen/Papier",Wien,,1843,26.10.1843
"",Elgg,,,,,,,,,,,
"",,,,,,,"Beschreibung der ... Verbesserung oder Veränderung, ..., daß die bisher bestandenen","Phosphor, Imprägnierung/Phosphor,",,,,
4241,Schedewy,Joseph,,,,,,,Wien,,1843,15.09.1843
"",,,,,,,"Frictionshölzel in jedem feuchten Locale aufbewahrt werden können, ...",Zündholz,,,,
"",,,,,,,Beschreibung einer neuen Entdeckung in der Fabrikation von rohen Kottonen und,,,,,
4242,Glattauer,H.,Jeitteles,A.B.,,,,"Kattun, Baumwollstoff, Schlichten",Wien,,1843,16.12.1843
"",,,,,,,Baumwollzeugen durch Anwendung einer chemischen Schlichte,,,,,
4243,Beck,Johann,,,,,Verbesserung der sogenannten Phaenomenlichter nun Doppelflammlichter genannt,"Kerze, Docht",Wien,,1844,16.11.1844
"",,,,,,,"Erfindung, die rohe Seide ... derart strähnweise in geschlossene Gewebe zu bringen, daß jede ...",,,,,
4244,Schram,Friedrich,Vogel,Leopold,,,,"Seidenweberei, Strähn, Unterbindung",Wien,,1845,30.10.1845
"",,,,,,,etwa versuchte Lösung ... unmöglich ist,,,,,
4245,Hanel,Therese,,,,,Beschreibung der ... Verbesserung im Putzen beschmutzter Glace-Handschuhe,"Handschuh, Fleckputzmittel",Prag,,1845,09.12.1845
"",,,,,,,Descrizione alla ... invenzione d'un nuovo sistema per la separazione delle varje grosezze di Perle o,,,,,
4246,Mingardi,Luigi,,,,,,"Perle, Glasperle, Sortieren",Venezia,,1845,28.07.1845
"",,,,,,,Contarie [Sortierung der verschiedenen Größen von Perlen oder Glasperlen],,,,,
"",,,,,,,Beschreibung der ... Erfindung Stick- und ähnliche Mustern statt durch das gewöhnliche Verfahren,"Weberzettelpapier, Stickmuster,",,,,
4247,Gugubauer,Andreas,,,,,,,Wien,,1846,17.01.1846
"",,,,,,,durch den Druck ... herzustellen,Musterdruck,,,,
4248,Mayer,Ignaz,,,,,Beschreibung des Verfahrens bei Erzeugung der sogenannten amerikanischen Stiefel und Schuhe,"Schuh, Stiefel",Salzburg,,1843,16.02.1843
"",Hammerschmid,,,,,,,,,,,
4249,,Karl Eduard,,,,,Beschreibung des ... Sphygmometer /:Puls-Herzschlag- und Athmungs-Messers:/,Sphygmometer,Wien,,1843,01.02.1843
"",t,,,,,,,,,,,
"",,,,,,,"Beschreibung des anzusuchenden Privilegiums: Luftverschließung, dient 1.) an Thüren, Fenstern","Türabdichtung, Fensterabdichtung,",,,,
4250,Moser,Karl,,,,,,,Wien,,1846,05.08.1846
"",,,,,,,und Portal-Auslagen ... 2.) ... im Winter auch zur Ersparung des Holzes ...,Kälteschutz,,,,
"",,,,,,,Erfindung einer runden Dockenmaschine zur Selbsterzeigung aller Gattungen vieleckiger und,,,,,
4252,Kohn,Tobias,,,,,,"Docht, Rundschnur, Klöppelmaschine",Prag,,1843,13.01.1843
"",,,,,,,"runder Schniere mit und ohne Dessin, dann argantischer Lichterdochte ...",,,,,
"",,,,,,,"Beschreibung einer Verbesserung der bisherigen Art von Zigl- und Kalköfen, und einer",,,,,
4253,Oppolzer,Joseph,,,,,,"Ziegelofen, Kalkofen, Einschlichten",Gitschin,,1843,14.12.1843
"",,,,,,,"verbesserten Art von Einschlichtung, ...",,,,,
"",,,,,,,,"Mauer/Isolierung, Trockenlegung,",,,,
4254,Worel,Johann,,,,,Beschreibung des neu erfundenen und approbirten Patschok- und Trocknungs-Pulvers,"Feuchtigkeitsschutz, Anstrich,",Prag,,1845,31.01.1845
"",,,,,,,,Patschokmörtel,,,,
"",,,,,,,Beschreibung der ... Entdekung ...: 1.) daß er mehrer bis nun unbenutzte Gegenstände zu einem,,,,,
4255,Steininger,Karl,,,,,,"Brikett, Pressen",Wien,,1845,04.12.1845
"",,,,,,,"Ganzen vereinigt ... 2.) diese Stücke ökonomische Brennkuchen nennt, ...",,,,,
4256,Klein,Alfred,,,,,... Erfindung und Verbesserung von Stein Massa Buchstaben ...,"Steinbuchstabe, Kunststein",Wien,,1845,15.12.1845
"",,,,,,,Beschreibung der Erfindung resp. Verbesserung von Locomotiven für Eisenbahnen durch ganz,,,,,
4257,Hefele,Vinzenz,Meill,Franz Xaver,Neuhold,Joseph,,"Locomotive, Getriebe",Wien,,1845,22.12.1845
"",,,,,,,"eigene Hebelkraft, ohne Heitz- und Dampfmittel blos durch Menschenhände",,,,,
"",,,,,,,,"Anstrich, Oberflächenschutz,",,,,
4258,Burger,Matth.,Reisser,Johann,,,Beschreibung der Anfertigung der neu erfundenen Ciment und Mörtel-Massa,,Wien,,1842,01.07.1842
"",,,,,,,,"Farbenzusatz, Zement, Mörtel",,,,
"",,,,,,,Beschreibung des ... erfundenen Heitz Apparates vermittelst welchen der Schmelz-Prozeß zur,,,,,
4259,Metzner,Wilhelm,,,,,,"Ferrocyankalium, Schmelzofen",Wien,,1846,18.06.1846
"",,,,,,,Erzeugung von blau eisensaurem Kali ... erzielt ... wird,,,,,
