PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung einer neuerfundenen Verbesserung der Schlaguhren, bestehend in einer","Pendeluhr, Turmuhr, Hemmung,",,,,
5020,Roediger,Friedrich,,,,,,,Wien,,1848,18.01.1848
"",,,,,,,"abgesonderten, durch gleichmäßige Schwerkraft bewirkten Hemmung ...",Schlagwerk,,,,
"",,,,,,,"Beschreibung eines neuen, sehr schnellen, gefahrlosen und wohlfeilen Transportmittels für",,,,,
"",,,,,,,"Passagiere und Waaren, auf Bahnen ohne Rails, mittelst einfacher Räder, welche längs der Bahn",,,,,
5021,Roediger,Friedrich,,,,,,Standseilbahn,Wien,,1847,16.02.1847
"",,,,,,,"auf Stützen oder Pfeilern angebracht sind, u. einer Plattform, welche durch ... Dampfmaschinen",,,,,
"",,,,,,,"und ein Seil oder eine Kette, welche über Räder läuft, in Bewegung gesetzt wird, ...",,,,,
"",,,,,,,"Beschreibung eines neuen Verfahrens, mittelst dess Inschriften, Bilder und Verzierungen ... durch",,,,,
"",,,,,,,,"Bild, Inschrift, Konservierung,",,,,
5022,Roediger,Friedrich,,,,,eine eigenthümliche Methode und auf besonderen Stoffen angefertigt und gegen die Einwirkung,,Wien,,1848,22.02.1848
"",,,,,,,,Glasverschluß,,,,
"",,,,,,,"der Luft, gegen Insekten etc. geschützt werden",,,,,
"",,,,,,,"Beschreibung der Verfertigung von Gläsern, welche in der Form von Cylindern, Kugeln, Glocken",,,,,
5023,Roediger,Friedrich,,,,,etc. bei jeder Art künstlicher Beleuchtung angewendet die Strahlen des künstlichen Lichtes,"Lampenzylinder, Lampenschirm",Wien,,1847,04.01.1847
"",,,,,,,"dergestalt verändern, daß sie dem Tageslicht gleichkommen",,,,,
"",,,,,,,,"Aufbereitung, Pochwerk,",,,,
5024,Banfield,Thomas Collins,Lundholm,Johann Heinrich,Jamieson,Alexander,Vorläufige Specification einer Erzaufbereitungsmethode,,Siegen,,1846,11.05.1846
"",,,,,,,,Schlämmapparat,,,,
"",,,,,,,"Beschreibung der erfundenen Verbesserung einer einfacheren und zweckmäßigeren, sonach auch",,,,,
"",,,,,,,,"Blasinstrument,",,,,
5025,Bauer,Eduard Johann,,,,,dauerhafteren und billiger herzustellenden chromatischen Maschine zu allen Arten Metall-,,Prag,,1844,15.06.1844
"",,,,,,,,Klappe/Blasinstrument,,,,
"",,,,,,,Blasinstrumenten,,,,,
"",,,,,,,Beschreibung der ... erfundenen Maschine zum Besäumen der Bauhölzer und Erzeugung von,,,,,
5026,Hienen,Franz Xaver,,,,,,Sägemühle,Krumau,,1847,12.03.1847
"",,,,,,,Schnittmaterial,,,,,
5027,Makenthun,August,,,,,"Beschreibung der erfundenen Steife um Seidenhüte zu erzeugen, ...","Hut, Steifung",Wien,,1847,27.08.1847
"",,,,,,,Beschreibung und Zeichnung einer Verbesserung der Nagelmaschine zum Erzeugen von Nägeln,"Nagel, Schneidemaschine,",,,,
5028,Lemaitre,Louis,,,,,,,Wien,,1840,07.05.1840
"",,,,,,,auf kaltem Wege,Kopfstauchen,,,,
"",,,,,,,"Beschreibung einer neuen Erfindung um verschiedenartige Streifen, in einer oder mehreren",,,,,
5029,Spoerlin,,Zimmermann,,,,,"Zeugdruck, Farbendruck",Wien,,1844,10.08.1844
"",,,,,,,Farben auf Papier oder anderen gewebten Stoffen zu erzeugen...,,,,,
"",,,,,,,"Der Orgelbauer und Mechaniker Carl Hesse aus Triest, gegenwärtig in Wien, gebürtig von Barutiz",,,,,
5030,Hesse,Karl,,,,,"in Preußen, wünscht für das von ihm verbesserte und erfundene Orgelbau System, ... ein k.k.",Orgelbau,Wien,,1848,13.05.1848
"",,,,,,,Landesprivilegium,,,,,
5031,Bianco,Luigi,,,,,Pettine raccoglitore del riso [Reiserntekamm],"Reis, Mähapparat",Verona,,1844,18.03.1844
"",,,,,,,"Beschreibung der ... Erfindung einer ganz neuen Art von Tabakspfeifen, -dosen und Tabak-",,,,,
5032,Lukl,Paul,,,,,,"Tabakspfeife, Tabaksdose",Hradisch,,1848,03.04.1848
"",,,,,,,Conservationsgefäße ...,,,,,
5034,Kindler,Leonhard,,,,,Beschreibung meines angesuchten Privilegiums auf Biererzeugung mittelst Dampf,"Bier, Brauapparat",Judenburg,,1848,13.08.1848
"",,,,,,,,"Hausschwamm, Schwammpapier,",St.Katrain bei,,,
5035,Reinisch - Tengg,Joseph Ferdinand,,,,,"Beschreibung des ... ganz neu erfundenen und noch nie gekannten Schwammpapiers, ...",,,,1840,22.02.1840
"",,,,,,,,Fidibus,Mallborgeth,,,
"",,,,,,,Descrizione dell invenzioni e miglioramente che ... consistono in sostanza in un metodo particolare,,,,,
5036,Gerlin,Sebastiano,,,,,,"Leder, Gerberei",Venezia,,1843,29.06.1843
"",,,,,,,di concia per le pelli ... [Gerberei],,,,,
5037,Haddan,John Coope,,,,,Specification ... einer Erfindung ... auf Verbesserung in der Erzeugung des Papiermaché ...,"Papiermaché, Papiermaschine",Wien,,1844,20.06.1844
"",,,,,,,,"Getriebe/Hydraulisches, Reaktionsrad,",,,,
5038,Paltrineri,Giovanni,,,,,"Descrizione di una Macchina Idro-Atmospheren [Getriebe, Hydraulisches]",,Milano,,1844,30.03.1844
"",,,,,,,,Wasserturbine,,,,
5039,Mueller,,Stutz,,,,Descrizione di un nuovo meccanismo per trebbiar grani ... [Dreschmaschine],Dreschmaschine,Milano,,1844,19.06.1844
"",,,,,,,"Descrizione dell'Odometrografo ... per la misurazione, e rilevazione topografica dei Fondi, e Strade",,,,,
5040,Colin,Francesco,Giustinian,,,,,Meßrad,Venezia,,1845,27.08.1845
"",,,,,,,[Wegmesser für Aufnahme der Gründe und Strassen],,,,,
5041,Baumer,Johann,,,,,Beschreibung eines ... neu erfundenen Backofens von Guß- und Blecheisen,Backofen,Schwadorf,,1846,30.06.1846
5042,Gruillemeyer,Joseph,,,,,Beschreibung über die Verbesserung der Stimmnägel bei den Clavieren,"Klavier, Stimmen",Wien,,1847,28.07.1847
5043,Huegel,Adam,,,,,"Beschreibung der Verbesserung der Mineralzähne, ...","Gebiß, Künstliches",Wien,,1847,20.01.1847
"",,,,,,,"Beschreibung des Geheimnisses der Oesterreichs-Apollo-Kerzen, erzeugt aus ganz vollkommen",,,,,
5044,Mareda,W.F.,& Sohn,,,,,"Stearinsäure, Docht, Kerze",Wien,,1839,23.08.1839
"",,,,,,,gereinigter Stearin-Säure und eigens hiezu präparirten Dochten,,,,,
5046,Dobbs,S.,Luz,H.A.,,,Beschreibung der verbesserten Drehscheiben für Eisenbahnen,Drehscheibe,Brünn,,1844,18.07.1844
5047,Hoepfner,Joseph,,,,,Beschreibung eines Brückenbogens zur Beseitigung der Joche und Pfeiler,"Brücke, Holzbau, Bogen, Träger",Althofen,,1844,05.07.1844
"",,,,,,,"Beschreibung und Zeichnung einer neuen Erfindung, ..., gewisse Verbesserungen in",,,,,
5048,Higginson,Francis,,,,,"Zusammenfügungen für Theile von Schiffen und anderen Fahrzeugen anzuwenden, welche","Schiffbau, Schrauben, Holzverbindung",Wien,,1844,20.06.1844
"",,,,,,,Verbesserungen auch bey andern Bauten anwendbar sind,,,,,
"",,,,,,,Verbessertes Verfahren um den aromatischen Geschmack des Kaffee oder des Cacao oder auch,,,,,
5049,Pidding,William,,,,,,"Kaffee, Kakao, Paketieren, Packpresse",Wien,,1846,11.11.1846
"",,,,,,,der Präparate davon gegen die Einwirkung der Atmosphäre zu sichern,,,,,
"",,,,,,,"Beschreibung und Darstellung der Erfindung einer mechanischen Vorrichtung, wodurch bei allen",,,,,
"",,,,,,,"sich in Lagern bewegenden Wellen oder Laschen nicht mehr wie bis jetzt, eine gleitende oder",,,,,
5050,Ruedorffer,Wilhelm v.,,,,,,Wälzlager,Wien,,1848,08.04.1848
"",,,,,,,"schleifende, sondern rein rollene Bewegung herrscht, von Wilhelm v. Ruedorffer aus München im",,,,,
"",,,,,,,Königriech Baiern,,,,,
"",,,,,,,"Beschreibung der Erfindung einer neuen Methode, namentlich in der Erzeugung aller Gattungen","Säbel, Stahlwaren, Eisenwaren,",,,,
5051,Reitlinger,Joseph,Sedlaczek,Joseph,,,,,Wien,,1848,16.08.1848
"",,,,,,,"Säbel, wie auch anderer Gegenstände von Stahl und Eisen, ...","Härten/Stahl, Polieren",,,,
