PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung aller neuen Verfahrungs Arten, Erfindungen und Verbesserungn, in Betreff des",,,,,
"",,,,,,,"vervollkommneten Gases, worauf die k.k.ausschließend privilegirte Unternehmung zur",,,,,
2271,Ofenheim,Anton Rainer,,,,,,"Leuchtgas, Gasbeleuchtung",Wien,,1835,15.06.1835
"",,,,,,,"Beleuchtung mit vervollkommnetem Gase, repraesentirt durch Herrn Anton Rainer Ofenheim,",,,,,
"",,,,,,,"Mitglied d.k.k.Landwirtschafts Gesellschaft, ..., ein neuerliches drittes Privilegium angesucht hat",,,,,
"",,,,,,,Beschreibung und 5 Zeichnungen der von der k.k. ausschließend priv. Unternehmung zur,,,,,
2272,Ofenheim,Anton Rainer,,,,,,"Leuchtgas, Gastransport, Wagen",Wien,,1835,15.10.1835
"",,,,,,,Beleuchtung mit vervollkommnetem Gase angeführten Privilegien ...,,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ...: 1. Bei einem Pianoforte durch eine umgekehrte Mechanik,",,,,,
2273,Streicher,Johann Baptist,,,,,,Klavier,Wien,,1823,16.07.1823
"",,,,,,,wobey die Hämmer von Oben auf die Saiten schlagen ...,,,,,
2274,Mueller,Mathias,,,,,"Beschreibung der ... Erfindungen mechanischer KlavierInstrumente, ...",Klavier,Wien,,1823,26.10.1823
"",,,,,,,Beschreibung des zu erwirkenden ausschließenden Privilegiums zur Verbeßerung der Federkiel-,,,,,
2276,Hoffmann,Franz Rudolf,Mayer,Karl,,,,Schreibfeder,Wien,,1832,03.03.1832
"",,,,,,,Zurichtung,,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., daß man aus der erfundenen neuen Art von Schießgewehren,",,,,,
"",,,,,,,"genannt l'arme Robert, ohne Schloß und Ladstock, jedoch mit einer besonderen Vorrichtung,",,,,,
2277,Guibont,Augustin Franz,,,,,,"Gewehr, Bajonett",Wien,,1833,22.04.1833
"",,,,,,,"wozu eigends erfundene Zündstöckchen gehören, fünfmal ... in einer Minute schießen kann [Text",,,,,
"",,,,,,,frz.],,,,,
"",,,,,,,"Beschreibung der ... Erfindung ... daß er zur Erzeugung der, zu der wachsplattirten Kerzen nöthigen",,,,,
2278,Mastalier,Anton,,,,,"Wachshülse eine Maschiene erfunden habe, selbe aus kalten Wachs zu erzeugen, ohne denselben","Wachs, Plattieren, Kerze, Presse",Wien,,1833,07.08.1833
"",,,,,,,eine besondere Form zu geben,,,,,
