PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,Beschreibung und Verbesserung der ... neuen Erfindung und Verbesserung aus Gutta Percha alle,,,,,
4729,Maertens,Friedrich,,,,,Arten plastischer Gegenstände mittels Pressen ... in eigens dazu konstruirten Formen ... zu,"Guttapercha, Modellieren, Pressen",Wien,,1847,11.09.1847
"",,,,,,,erzeugen ...,,,,,
4730,Wowesni,Franz,,,,,Beschreibung der neuen Erfindung und Verbesserung in Verfertigung englischer Sättel,Sattel,Wien,,1847,13.09.1847
4731,Knussmann,Damian,Scherer,Karl,,,Beschreibung der Verbesserung der Erfindung eines künstlichen Blutegels,Blutentziehung,Wien,,1847,12.08.1847
4732,Gerhartinger,Franz,,,,,Vortheile und Beschreibung des eisernen Backofens,Backofen,Ried/Innkreis,,1846,18.08.1846
4733,Messer,Ludwig,,,,,Beschreibung der Zubereitung des verbesserten Oelfirnißes,Firnis,Wien,,1844,13.07.1844
4734,Waldstein,Jakob,,,,,Beschreibung der ... neuerfundenen elliptischen Theaterperspektive,Opernglas,Wien,,1848,13.01.1848
"",,,,,,,,,Janowitz,,,
4735,Jettel,Ladislaus Hugo,Harrach,,,,Beschreibung der activen Fortbewegung der Strohhexl-Schneidmaschine ...,Häckselmaschine,(Janovice u,,1847,01.05.1847
"",,,,,,,,,Rýmarova),,,
4736,Wassali,Paul,,,,,Beschreibung des verbesserten Apparates zum Einathmen des Schwefelätherdunstes,"Anästhesie, Betäubungsapparat",Wien,,1847,26.02.1847
"",,,,,,,"Beschreibung der Manipulation des Priv., durch Thonplatten alle in Farben darzustellenden",,,,,
4737,Hoefel,Blasius,Sollinger,Johann Paul,,,,"Tonplatte, Farbendruck",Wien,,1838,20.08.1838
"",,,,,,,Gegenstände auf der Buchdruckerpresse mit Firniß-Farben zu erzeugen,,,,,
4738,Kleinberger,Jeremias,,,,,Beschreibung der ... verbesserten Maschiene zur Verfertigung der Schnüre,Klöppelmaschine,Prag,,1838,09.08.1838
4739,Bauerreiss,Leonhard,Walz,Friedrich,,,Entdeckung der Fabrikation der Goldfarbe aus Bronce,"Goldkrätze, Goldfarbe",Wien,,1840,01.09.1840
"",,,,,,,"Beschreibung der Erfindung ..., daß durch die Vorbereitung der Steinkohlen, des Kißsteins, der",,Oberdorf bei,,,
4740,Geyer,Maria,,,,,,Glas,,,1841,05.08.1841
"",,,,,,,Potasche und aus neu entdeckter Kißart das Kreidenglas ohne grünen Stich erzeugt ... wird ...,,Voitsberg,,,
4741,Faulwetter,Anton,,,,,Beschreibung der ... erfundenen und verbesserten Oehllampen ...,Lampe,Prag,,1842,08.08.1842
"",,,,,,,"Beschreibung der Verbesserung an der, mittelst Allerhöchsten Erlaß vom 12.02.1843 priv.",,,,,
4742,Pfister,Daniel,,,,,,Steinsäge,Innsbruck,,1843,13.05.1843
"",,,,,,,Steinschneidmaschine,,,,,
4743,Haenlein,,Stein,Friedrich,Naeff,,Beschreibung einer neuerfundenen Durch-Schneid-Maschine,Stanze,Wien,,1843,11.05.1843
"",,,,,,,"Beschreibung der ... Erfindung ..., die bereits bekannten Feldsessel in ordentlich solide Lehnsessel",,,,,
4744,Peterlini,Andreas,,,,,,"Lehnstuhl, Diwan, Polstermöbel",Wien,,1845,22.07.1845
"",,,,,,,umzustalten ...,,,,,
"",,,,,,,Beschreibung und Zeichnung einer neuen Erfindung eines hydro-mechanischen Apparates zur,,,,,
4745,Sleigh,William Willcocks,,,,,,Wasserkraftmaschine,Wien,,1844,03.06.1844
"",,,,,,,Hervorbringung bewegender Kraft ...,,,,,
4746,Schulz,Johann,,,,,Beschreibung üder neuerfundene Doppelhobleisen,Hobeleisen,Wien,,1845,17.07.1845
"",,,,,,,"Beschreibung ... auf die Erfindung, alle Gattungen glatte und geschliffene Glassteine in Metall-",,,,,
4747,Birnbaum,A.M.,,,,,,"Knopf, Edelsteinfassung",Teplitz,,1845,15.08.1845
