PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung der ... Verbesserung, ..., alle Gattungen von Oehle zu läutern und selbe von allen",,,,,
2658,Delamotte,Elias,,,,,,"Oel, Raffinade/Oel",Wien,,1839,26.09.1839
"",,,,,,,"vitriolhaltigen, heterogenen und ungesunden Substanzen zu neutralisieren: ...",,,,,
"",,,,,,,Beschreibung der ... neu erfundenen von edlen Metallen hervorgebrachte Composition,,,,,
2659,Starkloff,Stephan Eduard,,,,,/:Isphahan:/ genannt:/ anwendbar zu dauerhaften und unvertilgbaren Verzierungen auf alle,"Ispahan, Metall, Legierung, Plattieren",Wien,,1839,01.10.1839
"",,,,,,,"Farbriakte von edlen Metallen, Eisen, Stahl oder auch Porzellan",,,,,
"",,,,,,,"Privilegium ... auf die Erfindung in der Erzeugung von allen Gattungen Mauer-, Dach-, Gewölb-,",,,,,
"",,,,,,,,"Ziegelmaschine, Dachziegel,",,,,
2660,Hellmer,Ignaz,,,,,"Pflaster- oder wie immer geformte Ziegel, in jeder beliebigen Form und Größe, mittel der dazu",,Wien,,1835,09.12.1835
"",,,,,,,,"Gewölbeziegel, Pflasterstein",,,,
"",,,,,,,erfundenen Maschine ... gebrannt werden können,,,,,
2661,Setzer,Johann,,,,,Beschreibung der von mir neu Erfundenen Sicherheits Transportfässer,"Weinfaß, Binderei",Wien,,1839,11.01.1839
2662,Syré,A.F.,Wackenhagen,C.W.,,,Beschreibung der Perpendicular-horizontal-Waage,Neigungsmesser,Wien,,1839,07.05.1839
2663,Wolkenhaur,Friedrich,,,,,Die Verbesserung eines Petinet- oder Kettenstuhles ...,"Petinetmaschine, Kettenstuhl",Wien,,1838,30.04.1838
2664,Mayrhoffer,Joseph,,,,,"Beschreibung des ... Apparates zur Bereitung des Steinbieres mit Dampf, ...","Bier, Brauapparat",Klagenfurt,,1837,25.10.1837
"",,,,,,,Beschreibung der neu erfundenen Verbesserung in der Appretirung der verschiedenen Arten,,,,,
2665,Salcher,Mathias,,,,,,"Kanevas, Appretur",Wien,,1839,01.02.1829
"",,,,,,,Canavas,,,,,
2666,Auhl,Franz,,,,,"Beschreibung der ... Verbesserung ...: Jede Gattung Filzhüte in sechs Stunden zu verfertigen, ...",Hut,Wien,,1840,13.02.1840
"",,,,,,,"Beschreibung einer neuen Vorspinnmaschine, hauptsächlich für Baumwolle, perfect rowing Frame",,,,,
2667,Walter,Ernst,,,,,,Vorbereitungsmaschine,Wien,,1837,01.02.1837
"",,,,,,,"genannt, ...",,,,,
"",,,,,,,Beschreibung der Manipulation beim Druken und Färben von Seide- und Schafwollenstoffen mit,,,,,
2668,Brandenstein,Wilhelm,,,,,,"Zeugdruck, Färben, Orangegelb",Wien,,1840,11.04.1840
"",,,,,,,echtem Orangegelb,,,,,
"",,,,,,,"Beilage A zu dem Gesuche ... um ein ... Privilegium, welche in einer Mehlmühlverbesserung",,,,,
"",,,,,,,,"Mählgut, Waschmaschine,",,,,
2669,Paur,Ignaz,,,,,"besteht, nehmlich, durch eine ganz neu erfundene Maschine die Frucht zu reinigen, und selbe zu",,Wien,,1835,06.11.1835
