PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
3154,Burger,Mathias,,,,,Beschreibung des Oxydators und Gebrauchs-Anweisung,"Lampe, Vergaser",Wien,,1841,09.12.1841
"",,,,,,,"Specifische Beschreibung, Gegenstände wie Mauerwerke und andere Flächen durch ein neues",,,,,
3155,Burger,Mathias,,,,,,"Farbe, Mischmaschine, Anstrich",Liesing,,1840,06.02.1840
"",,,,,,,"Verfahren in Farben oder Malereyen zu setzen, ...",,,,,
"",,,,,,,"Beschreibung der ... erfundenen Theater, Ballschmuck und Bouquets in allen Farben aus Gold-","Schmuck, Goldwaren, Silberwaren,",,,,
3156,Maier,Johann,,,,,,,Wien,,1843,21.01.1843
"",,,,,,,"Silber- und Kupferfolie, auf welche er ein zweijähriges Privilegium zu erhalten wünscht","Kupferwaren, Kunstblume",,,,
"",,,,,,,Descrizione della nuova invenzione del sottoscritto sul nuovo Carro a Billancia mobile con leva,,,,,
3157,Pagliaro,Antonio,,,,,Cinquantimale trasportabile in qualunque terreno per uso dei pubblici Mercati per pesare Carri di,"Karren, Waage",Trieste,,1839,28.03.1839
"",,,,,,,"Fiene, Paglia ed altri generi di qualunque volume [Waagenkarren]",,,,,
"",,,,,,,"... Rauchableitungsapparat, mittelst welchen daß Rauchen der Küchen u. Kamine sowie das",,,,,
3158,Hoegn,Joseph,,,,,,Champion,Wien,,1842,22.08.1842
"",,,,,,,"Tropfen der Schornsteine verhindert wird, ...",,,,,
"",,,,,,,"Beschreibung der Erfindung einer Maschine, daß selbe ohne Zuthun von Feuer, Dampf, Wasser,",,,,,
3159,Tuscany,Ambros Robert,Tuscany,Johann Franz,,,"Luft, Menschen oder Thieren alle Arten von Wägen, die sowohl auf Eisenbahnen, Chausseen und","Wagen, Getriebe, Schiffsantrieb",Prag,,1838,19.02.1838
"",,,,,,,"Landstraßen verwendbar sind, so wie auch alle Arten Schiffe getrieben werden können",,,,,
3160,Butz,Joseph,,,,,Beschreibung der Nägel-Schneid- und Stoßmaschine ...,"Nagel, Schneidmaschine, Presse",Steyr,,1838,13.03.1838
"",,,,,,,,"Schafwolle, Baumwolle, Krempeln,",,,,
3161,Hein,Gottlieb,,,,,Beschreibung der Entdeckten Kratzspinnspuhlmaschine ...,,Kenty/Galizien,,1837,21.11.1837
"",,,,,,,,"Spulmaschine, Spinnmaschine",,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., Spaliere und andere Papiere sowie Leder und",,,,,
3162,Landesmann,Christian,,,,,Manufacturwaaren aller Art mittelst eines neuen chemischen Verfahrens zu drucken und zu,"Tapete, Zeugdruck, Verdickungsmittel",Wien,,1840,04.03.1840
"",,,,,,,"bemahlen, ...",,,,,
"",,,,,,,"I. Beschreibung der Art u. Weise in Verfertigung der Stoffe zu Damen-Hüten aus Seide, aus Gold u.",,,,,
"",,,,,,,,"Posamentierstuhl, Stoff, Hut,",,,,
3163,Nauthe,Franz,Peters,Johann Joseph,,,"Silbergespunst, aus Plett, aus Stroh, oder aus anderen Gespunsten, u. der Stoffe zu Männer-",,Wien,,1841,31.03.1841
"",,,,,,,,Drahtgewebe,,,,
"",,,,,,,Hüten. II. Beschreibung der Posamentierer-Arbeiten mit Verzierung,,,,,
"",,,,,,,... Erfindung die in den vegetabilischen Farbenmaterialien enthaltenen Pigmente vollständig und,,,,,
"",,,,,,,,"Farbstoff, Extraktionsapparat,",,,,
3164,Loosey,Karl,,,,,unverändert entweder mittelst Wasserdämpfen oder auf dem kalten Wege durch eigens dazu,,Wien,,1841,09.03.1841
"",,,,,,,,Verdampfapparat,,,,
"",,,,,,,construirte Vorrichtungen zu extrahiren und diese ... zu concentriren,,,,,
3165,Roessler,Anton,,,,,Genaue Beschreibung der elastischen Commode-Stiefeln,Stiefel,Wien,,1842,24.02.1842
"",,,,,,,Descrizione della ruota o volante a palle orizontali da esser mossa dalla forza del vento,,,,,
3166,Andervalt,Pasquale,,,,,,Windmühle,Trieste,,1841,27.01.1841
"",,,,,,,[Windmühle],,,,,
"",,,,,,,,"Salzsäure, Magnesia/Salzsaure,",,,,
3167,Spoerlin,,Zimmermann,,,,"Beschreibung einer neuen Erfindung, um rauchende, höchst concentrirte Salzsäure ... zu erzeugen",,Wien,,1842,19.02.1842
"",,,,,,,,Kalzination,,,,
3168,Binda,Ambrogio,,,,,Descrizione della macchina per fare bottoni di qualunque Stoffa ... [Stoffknöpfe],Knopf,Milano,,1843,24.08.1843
"",,,,,,,"Beschreibung und Abbildung der ... Erfindung und Einrichtung, den üblen ... Geruch, welcher sich",,,,,
3169,Thornton,Jonathan,,,,,,"Senkgrube, Abort, Entlüftung",Wien,,1833,24.05.1833
"",,,,,,,"aus den Retiraden und dem Innern der Gebäude verbreitet, vollkommen zu beseitigen",,,,,
3170,Simon,Michael,,,,,"Genaue Beschreibung der Erfindung und Verbesserung folgender Blaßpalg-Harmoniken, ...",Ziehharmonika,Wien,,1840,08.05.1840
3171,Goldschmidt,Alexander,,,,,Beschreibung der verbesserten Goldschmidt'schen Streichriemen,"Rasiermesser, Abziehne/Rasiermesser",Wien,,1842,30.04.1842
"",,,,,,,Beschreibung zur Verfertigung eines vorzüglichen Waschwassers zur stärkung und verfeinerung,,,,,
3172,Backay,Johann Nicolaus,,,,,,"Parfüm, Badewasser",Budapest,,1842,04.04.1842
"",,,,,,,"der Haut, wie auch als das feinste Parfum als durchaus gut zu gebrauchen, ...",,,,,
3173,Dingler,Heinrich,,,,,"Beschreibung einer neuen Bierkühle von Eisen zur schnelleren Abkühlung der Bierwürze, ...","Bierwürze, Kühlapparat",Wien,,1842,21.03.1842
"",Hammerschmid,,,,,,Beschreibung eines neuen Ventils durch Sperrflüssigkeit und dessen Anwendung zu,"Feuerzeug, Sicherheitsventil,",,,,
3174,,Karl Eduard,,,,,,,Wien,,1838,28.02.1838
"",t,,,,,,Zündmaschinen und als Sicherheits Ventil zu verschiedenen andern Zwecken,Wasservorlage,,,,
"",,,,,,,"... Beschreibung ... der Erfindung aller Gattungen Stahl-Schneide-Instrumente zu härten,",,,,,
"",,,,,,,,"Werkzeugstahl, Schneidewerkzeug,",,,,
3175,Joachim,Johann,Schopf,Franz Hermann,,,"nachzulassen oder zu erweichen, daß sie den besten englischen Instrumenten an Güte",,Wien,,1838,03.04.1838
"",,,,,,,,"Härten/Stahl, Anlassen (Härten)",,,,
"",,,,,,,gleichgestellt werden können,,,,,
"",,,,,,,"Beschreibung des von Dr. Franz Wilczek, Physicus zu Mistelbach V.U.M.B., erfundenen",,,,,
3176,Wilczek,Franz,,,,,"eigenthümlichen Verfahrens den Pflanzenzucker, auf eine einfache, sichere, wohlfeile, Weise im","Zucker, Raffinade/Zucker",Wien,,1838,28.03.1838
"",,,,,,,reinsten Zustande darzustellen,,,,,
"",,,,,,,"Verfahren um einen Eisenguß, eine Schmelzung unmittelbar in Schmelz- und Hämmerbaren Stahl",,,,,
3177,Doré,Stanislaus,,,,,,"Stahl, Raffinade/Stahl",Wien,,1838,17.04.1838
"",,,,,,,zu verwandeln [Text frz.u.dt.],,,,,
3178,Friedreich,Anton,,,,,Beschreibung der ... Verbesserung in Verfertigung von Thon-Tobakpfeifen ...,Tabakspfeife,Theresienfeld,,1839,28.02.1839
3179,Loose,Karl,Pollak,Ignaz,,,Kunsthefen - Bereitung,"Gärungsmittel, Hefe",Wien,,1840,06.02.1840
