PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
1263,Raninger,Benedikt Nikolaus,Raninger,Wolf Heinrich,,,Beschreibung der ... Druck und Drehmaschine zur Erzeugung der Gold u. Silberwaaren,"Goldwaren, Silberwaren, Drehbank",Wien,,1829,11.09.1829
1264,Sander,Wilhelm,,,,,Beschreibung samt Zeichnung der ... Verbesserung an den Meerschaum-Pfeifen-Köpfen- ...,Tabakspfeife,Wien,,1834,13.01.1834
"",,,,,,,Beschreibung der Erfindung: Alle Gattungen Filzhüte mit doppelten Krempen wie auch andere,,,,,
1265,Hainz,Joseph,Stuchly,Wenzel Wilhelm,,,Kopfbedeckungen mit doppelten Schildern-wasserdicht und mit neu erfundener Staffirung zu,Hut/wasserdichter,Prag,,1831,20.03.1831
"",,,,,,,verfertigen,,,,,
1266,Hainz,Joseph,Stuchly,Wenzel Wilhelm,,,"Beschreibung der Erfindung: Hüte, Kappen usw. auf eine ganz neue Art zu erzeugen","Hut, Kappe, Färben/Filz, Schwarz",Prag,,1831,19.06.1831
"",,,,,,,"Beschreibung der Entdeckung: daß jeder Theil des Körpers, das Angesicht ausgenommen, vor",,,,,
"",,,,,,,"jeder Einwirkung der Luft, Kälte, Schnee, und des Wassers, solange der Stoff nicht der Verwesung",,,,,
"",,,,,,,,"Feuchtigkeitsschutz, Kälteschutz,",,,,
1267,Muck,Joseph,Walz,Mathias,,,"unterliegt, befreit bleibt, indem die eigends zu diesem Zwecke zubereitete Materie als Mittellager",,Prag,,1831,26.11.1831
"",,,,,,,,"Windschutz, Imprägnierung, Kleidung",,,,
"",,,,,,,"in das Kleidungsstück ... eingelegt alle äußeren Eindrücke, selbst der stärksten Näße und Kälte",,,,,
"",,,,,,,widerstehet,,,,,
"",,,,,,,"Beschreibung meiner neuen Erfindung, Bleiweiß zu erzeugen. Beschreibung meiner Erfindung,","Bleiweiß, Bleizucker,",,,,
1268,Richter,Anton,,,,,Bleyzucker ... zu erzeugen. Beschreibung meiner erfundenen Holz-Essig-Reinigung. Beschreibung,"Raffinade/Holzessig, Holzessig,",Königsaal,,1824,19.07.1824
"",,,,,,,meines verbesserten Verkohlungs-Ofens,Verkohlen,,,,
"",,,,,,,"Beschreibung der ... Verbesserung, ...: in ganz neuen und verbesserten Vorrichtungen aller",,,,,
"",,,,,,,"Beleuchtungs- und Dekorirungsgegenstände, ..., sowie in neuen ... Requisiten zu ... Dekorirungen,","Lampe, Dekoration,",,,,
1269,Stang,Franz,,,,,,,Wien,,1834,04.09.1834
"",,,,,,,"Theaters, ... Darstellungen von Holzgerippen zu größeren Beleuchtungen etc. ... bey allen","Theraterrequisiten, Transparent",,,,
"",,,,,,,"geselligen Vergnügungen, Festivitäten und Feyerlichkeiten ...",,,,,
1270,Hofmann,Paul,,,,,Beschreibung der an den Schnellwagen gemachten Verbesserung,Schnellwaage,Wien,,1833,02.05.1833
"",,,,,,,"A) Beschreibung der Platier Maschine, welche mit einem Menschen, Wasser, Dampf od.: durch",,,,,
"",,,,,,,,"Gerberei, Saffian, Appretur/Leder,",,,,
1271,Pfeiffer,Karl,,,,,"thierische Kraft getrieben werden kann, unsere Maschinen werden mit Wasser getrieben. B)",,Wien,,1827,16.08.1827
"",,,,,,,,Spannrahmen,,,,
"",,,,,,,Beschreibung der Maschine zum trocknen,,,,,
"",,,,,,,Beschreibung der ... Erfindung die Sohlen und Absätzen an Schuhen und Stiefeln durch Anbringung,"Schuhabsatz, Stiefelabsatz,",,,,
1272,Rupp,Franz v.,,,,,,,Wien,,1834,22.05.1834
"",,,,,,,von Metallstreife gegen Abnützung zu schützen,"Schuhsohle, Stiefelsohle",,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., durch Zusammensetzung und Vermengung mehrerer neu",,,,,
1273,Dietrich,Johann,,,,,,"Tonwaren, Töpferofen",Wien,,1823,25.09.1823
"",,,,,,,"aufgefundener Erd- und Steinarten eine ganz neue Geschirr Gattung zu erzeugen, ...",,,,,
"",,,,,,,,"Ölmühle, Traubenmühle, Weinpresse,",,,,
1274,Balde,Johann Peter,Ressel,Joseph,,,Beschreibung der flüssigkeits-Pressen,,Triest,,1827,12.02.1827
"",,,,,,,,Ölpresse,,,,
1275,Herz,Lazarus,Ressel,Joseph,,,"Beschreibung der zwey Radsag-Mühle. [Auf Zeichnung: ""Visto Ressel""]",Sägemühle,Triest,,1828,10.03.1828
"",,,,,,,"Beschreibung der verschiedenen neu erfundenen Maschinen, welche zur mechanischen",,,,,
1276,Chiozza,,Schnell - Griot,,Minerbi,,"Verspinnung des Seidenabganges (Strussi di seta genannt) dienen, und vermittelst welcher aus","Seidenabfälle, Florettspinnerei",Triest,,1829,19.08.1829
"",,,,,,,demselben ein schönes zu jedem Gewebe brauchbares Gespunst zu erlangen ist,,,,,
"",,,,,,,"Beschreibung der .. Verbesserung einer Maschine, durch Dunst und Druck allen Wollwaaren einen",,,,,
1277,Morawetz,Samuel,,,,,,Appreturmaschine,Teplitz,,1825,31.01.1825
"",,,,,,,"dauerhaften Glanz und ansehen zu geben, ...",,,,,
"",,,,,,,"Beschreibung des praktischen Verfahrens, bei der Behandlung des schwefelsauren Bleioxides,",,,,,
"",,,,,,,welches in verschiedenen besonders aber den Kattunfabriken bei der Bereitung der essigsauren,"Bleivitriol, Blei, Schwefelsäure,",,,,
1278,Belling,Karl,,,,,,,Prag,,1825,01.02.1825
"",,,,,,,"Thonerde in Menge als Nebenprodukt abfällt, um daraus seine Bestandtheile, nämlich das Blei",Extraktionsapparat,,,,
"",,,,,,,und die Schwefelsäure zu eduzieren,,,,,
1279,Nichetti,Antonio Maria,,,,,"Prospetto di un nuovo modo piu agevole di Scittura Musicale [Notenschrift, Neue]",Notenschrift,Padova,,1832,18.07.1832
"",Hackelberg -,,,,,,"Beschreibung eines neu construirten Wagens, womit das Scheiterholz oder auch andere Waare",,,,,
1280,,Joseph Franz Edl.v.,Palffy,Ferdinand Graf,Ofenheim,Anton,,"Wagen, Transport, Kipper",Wien,,1822,21.02.1822
"",Landau,,,,,,"sehr bequem aufgeladen, gewogen, verführt, und abgeladen werden kann",,,,,
1281,Westermayer,Johann,Westermayer,Joseph,,,"... zeigen ... an eine in alle Gattungen Wägen, Verbesserung gemacht zu haben, ...","Wagen, Mottenschutz, Sitzpolster",Budapest,,1828,22.12.1828
"",,,,,,,"Beschreibendes Memoire der im Jahre 1829 in Paris neu erfundenen Wagen, die Unumwerflichen",,,,,
1282,Vattebault,J.,,,,,,Wagen,Wien,,1829,06.07.1829
"",,,,,,,genannt,,,,,
1283,Hutter,Franz,,,,,"Beschreibung der von mir erfundenen Bögenbrücken von Geschmideisen, ...","Stahlbau, Brücke",Wien,,1829,21.11.1829
1284,Valenciennes,A.,,,,,"... Erfindung einer Knetmaschine zum Kneten des Teiges, ... [Text frz.u.dt.]",Knetmaschine,Wien,,1829,28.11.1829
"",,,,,,,"Beschreibung der ... Verbesserung, ..., daß mittels einer Maschine ein Mann ... binnen 15 Minuten",,,,,
1285,Karcher,Philipp,,,,,"bis 1000 Loth guten Teiges ... kneten kann, und daß das Brod mittels eines ökonomischen","Knetmaschine, Backofen",Wien,,1829,16.12.1829
