PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,,"Kartoffel, Reibmaschine/Kartoffel,",,,,
2106,Sockl,Gottlieb,,,,,Beschreibung der Kartoffel Verkleinderungs- und Auflösungsmaschine,,Wien,,1833,01.06.1833
"",,,,,,,,"Siebwerk, Kühlapparat",,,,
"",,,,,,,Beschreibung der Zubereitung des silberplattirten Bleches zur Verfertigung von Uhrblättern,"Silberwaren, Blech, Plattieren,",,,,
2107,Moesslinger,Franz,,,,,,,Wien,,1833,22.10.1833
"",,,,,,,"sowohl, als auch aller, wie immer Namen habenden, daraus zu verfertigenden Artikel",Zifferblatt,,,,
"",,,,,,,Beschreibung der ... Erfindung ...: 1. Glassreifen zu allen Gattungen Uhren ... desgleichen,,,,,
"",,,,,,,"Einfassungen oder Rahmen für Möbeln, Militär-zeuchen, Armaturen Schilder, Wappenschilder, für",,,,,
"",,,,,,,,"Einfassung, Rahmen, Uhrreifen,",,,,
"",,,,,,,Pferdegeschirre und Wägen u. derley Luxusgegenstände ... mittelst eigents hiezu eingerichteter,,,,,
"",,,,,,,,"Abzeichen/Militärisches, Dessin,",,,,
2108,Steimlen,Christoph,,,,,Maschienen zum Preßen. 2. Derley Gegenstände nicht nur mit den manigfaltigsten ... Desains,,Wien,,1833,21.12.1833
"",,,,,,,,"Presse, Bronzieren, Versilbern,",,,,
"",,,,,,,"matt oder glänzend erhoben oder vertieft, gefirnißt, oder gesotten versilbert, plattirt oder",,,,,
"",,,,,,,,"Vergolden, Emaillieren, Galanterie",,,,
"",,,,,,,"vergoldt, gemahlen oder mit ... Email, ja selbst ... der Künstlichen Mosaik gleich, ... zu erzeugen ...",,,,,
"",,,,,,,3. ... Uhreifen ...,,,,,
"",,,,,,,"Beschreibung der Entdeckung und Verbesserung einer Mühle mit senkrechter Bewegung,",,,,,
"",,Jakob Elisee,,,,,"feststehend oder beweglich, in Gang gesetzt durch Wasser oder jede andere Betriebskraft, und",,,,,
2109,Macaire,,,,,,,"Mühle, Reibmaschine/Hülsenfrüchte",Wien,,1833,24.12.1833
"",,Ludwig,,,,,geeignet alle Getreidearten ... zu mahlen: Hülsenfrüchte zu zermalmen oder abzustreifen und,,,,,
"",,,,,,,harte Bestandtheile zu pulverisieren,,,,,
2110,Lutzenleithner,Franz,Rosenberg,W.G.,,,Beschreibung des Privilegiums auf wohlriechendes und aromathisches Wasser,Parfüm,wien,,1833,20.11.1833
"",,,,,,,"Beschreibung der ... Erfindung ...: A) gewebte, wollene, leinerne, hänfene und roßhaaren Zeuge",,,,,
"",,,,,,,auf lederähnliche Art und Aussehen ...zuzubereiten und hievon Männer- und Frauen Stiefeln und,,,,,
"",,,,,,,,"Kunstleder, Schuhsohle, Schusterpapp,",,,,
2111,Schubert,Franz,,,,,Schuhe zu verfertigen. B) Sohlen aus Holzmehl und Hornspänne auf Ueberschuhe und Pantofeln,,Wien,,1834,22.03.1834
"",,,,,,,,"Schusterdraht, Hausschuh",,,,
"",,,,,,,"zu verfertigen, und auf die Verbesserung: C) eines neuen haltbaren ... Schusterkleisters und",,,,,
"",,,,,,,"Schusterdrahtes, ...",,,,,
2112,Weinhaeusel,Joseph,,,,,"Beschreibung des Sparofens in Verbindung mit einem Luftheitzungsapparat, ...","Kachelofen, Kochherd, Stuckofen",Wien,,1834,18.03.1834
"",,,,,,,"Beschreibung der Entdeckung, wonach der erfundene Körper für sich bestehend und ohne",,,,,
"",,,,,,,unmittelbare Verbindung mit dem Saitenhalter ist; ferner einer neuen niederschlagenden,,,,,
2113,Bargehn,Karl v.,Greiner,Friedrich,Danchell,Friedrich,,"Saiteninstrument, Klaviermechanik",Wien,,1834,19.02.1834
"",,,,,,,"Klaviermechanik, wo der Hammer durch eine horizontale Bewegung in Activität gesetzt wird; Für",,,,,
"",,,,,,,Oest.-ung. Monarchie von Karl v. Bargehn,,,,,
"",,,,,,,"Die Beschreibung meiner Massa, mit welcher ich die gewebten Stoffe dergestallt zurichte, daß",,,,,
2114,Masner,Friedrich Wenzel,,,,,"daraus alle jene Erzeugniße erzeugt werden können, die man aus Leder erzeugt, als: Schuhe,","Imprägnierung/Stoff, Kunstleder",Wien,,1834,20.04.1834
"",,,,,,,"Stiefeln, Decken, Pferdegeschirre, jede Art Ueberzüge, Reise- u. Staubmäntel u. derlei Produkte ...",,,,,
2115,Petrowitz,Johann,,,,,Bestandtheile der Fett und Frankfurter Glanz-Wichse,Schuhcreme,Wien,,1834,15.04.1834
"",,,,,,,"Beschreibung der ... Erfindung und Verbesserung, Gewehre und Pistolen mit Perkussionsschlösser",,,,,
"",,,,,,,,"Gewehrschloß, Pistolenschloß,",,,,
2116,Legrain,Louis,Lemaire,Andre,,,"nach ganz eigener einfacher Art zu verfertigen, als auch das hiezu eigends anzuwendende",,Wien,,1833,10.12.1833
"",,,,,,,,Schießpulver,,,,
"",,,,,,,"besonders gestaltete chemische Zündpulver ... zu erzeugen, ...",,,,,
2117,Hoesch,Joseph,,,,,Erklärung des neu erfundenen Holländers,Holländer,Wien,,1834,31.05.1834
"",,,,,,,"Bereitungsart, Perkal in kleineren und ganzen Stücken so zuzubereiten daß er die Stelle des",,,,,
"",,,,,,,"Maroquin und Saffianleders, so wie des gepreßten und guillochirten Papieres vertritt und","Perkal, Buchbinderei, Galanterie,",,,,
2118,Mueller,Karl,,,,,,,Wien,,1834,07.06.1834
"",,,,,,,"besonders zu Bücherbänden, Portefeuilles, Brieftaschen, Cartons, Tapeten etz. mit großem","Tapete, Kunstleder, Kartonagen",,,,
"",,,,,,,Vortheil verwendet werden kann,,,,,
2119,Orth,Louis v.,,,,,Beschreibung zweyer neu erfundener Heizungs-Apparate,"Ofen, Zentralheizung",Wien,,1832,14.03.1832
2120,Rueti,Jakob Kaspar v.,,,,,Beschreibung der ... erfundenen Maschine zum Kämmen der Schafwolle,"Schafwolle, Krempeln",Wien,,1834,01.08.1834
"",,,,,,,,"Seide, Färben/Seide, Blauschwarz,",,,,
2121,Echaldt,George,,,,,Beschreibung meiner Erfindungen und Verbesserungen im Färben der Seide,,Wien,,1834,28.08.1834
"",,,,,,,,"Schwarz, Karminrot, Grün",,,,
2122,Poelt,Anton,,,,,Beschreibung der Mikromegas-Rahme,Bilderrahmen,Wien,,1834,25.09.1834
"",,,,,,,"Beschreibung der ... Verbesserung, ..., das Mühlwerk, und andere Mechanische Vorrichtungen,",,,,,
"",,,,,,,"durch einen neuen Mechanißmus, viel leichter als bisher in Bewägung zu setzen, ... Dan bei","Mühle, Malzmühle, Putzmaschine,",,,,
2123,Pust,Andreas,,,,,,,Wien,,1834,13.10.1834
"",,,,,,,"Brauhausmühlen, das Malz viel besser als bisher gereinigt wird, ..., in dem Lager worin die Axt von",Getriebe,,,,
"",,,,,,,der Walze sich dreht nicht so leicht beschädigt werden kann,,,,,
"",,,,,,,"Verfahrungsart zur Hervorbringung des Fabrikats von Stroh und anderen Pflanzen, welches zum","Stroh, Imprägnierung/Stroh,",,,,
2124,Haehner,Friedrich Wilhelm,,,,,,,Wien,,1834,23.09.1834
"",,,,,,,"Polstern der Sophas, Stühle, Matratzen usw. gleich den Pferdehaaren benutzt werden kann, ...","Polstermöbel, Matratze",,,,
