PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung der ... Erfindung ...: Alle Arten Stecknadeln, Haarnadeln, Hafteln, Stifte ... durch","Stecknadel, Haarnadel, Haftel, Nagel,",,,,
4795,Mueller,Karl Ludwig,Pfannkuche,Gustav,,,,,Wien,,1846,29.08.1846
"",,,,,,,"Färbung ... zu verschönern, ...",Färben/Stahl,,,,
"",,,,,,,"Beschreibung und Zeichnung der Maschine, - zur Beseitigung der Kurbel-Anwendung bei allen",,,,,
4796,Quidde,August,,,,,,"Kurbelersatz, Anlassen (Maschinen)",Wien,,1847,02.09.1847
"",,,,,,,Mechanischen Betrieben,,,,,
4797,Quidde,August,,,,,Beschreibung meiner verbesserten horizontalen Windmühlenflügel,"Windmühle, Windrad",Wien,,1847,24.06.1847
"",,,,,,,"Privilegiums Beschreibung, Kupfer, Schmideisen und Eisenblech wie auch alle daraus gefertigten","Kupferwaren, Eisenwaren,",,,,
4798,Schwenk,Franz,& Co.,,,,,,Wien,,1847,07.06.1847
"",,,,,,,Gegenstände zu Emailiren,"Blechwaren, Emaillieren",,,,
4799,Fritz,Georg,,,,,Beschreibung der verbesserten Radbüchsen nebst zwey Müttern und Stoßscheiben,"Radnabe, Schmierbüchse",Wien,,1847,31.07.1847
"",,,,,,,Das Wesentliche und daher Charakteristische des von mir mehr verbesserten als erfundenen,,,,,
4800,Tomazolli,Joseph M.,,,,,,Möbel,Trient,,1847,20.07.1847
"",,,,,,,"Meubels: ""Mozamot's Vereinstisch"" benannt, ...",,,,,
"",,,,,,,Neue Mittel und deren Anwendung zur Conservirung und Verbesserung der Eisenbahn Unterlagen,"S-Haken, Eisenbahnschwelle,",,,,
4801,Thunes,Adolph,,,,,"und rücksichtlich Schwellen, und zwar: Zur Verhinderung der Fäulniß des Holzes, des Reißens und","Imprägnierung/Holz, Eisenvitriol,",Wien,,1847,03.08.1847
"",,,,,,,Spaltens derselben ...,Feuchtigkeitsschutz,,,,
"",,,,,,,"Beschreibung der Erfindung und beziehungsweise Verbesserung des massiven en relief Druckes,",,,,,
"",,,,,,,"durch welche man Gold und Silber getriebene Arbeiten jeder Art, auch Gold- und",,,,,
4802,Mohrherr,Lorenz,,,,,"Silberstikkereyen, Edelsteine und emaillierte Arbeiten ganz täuschend nachahmen kann, welche","Reliefdruck, Golddruck, Silberdruck",Linz,,1847,23.10.1847
"",,,,,,,"sich vorzüglich zu Wallfahrtsbildern, Uhrblättern, Einfassungen für Porträt und andere Oehl",,,,,
"",,,,,,,"kolorirte Bilder etc. eigenen, ...",,,,,
"",,,,,,,"Beschreibung der neuen Erfindung, deren Wesenheit darin besteht, dem Schuhleder mittelst einer",,,,,
4803,Heidner,F.,,,,,,Wichse,Wien,,1847,10.11.1847
"",,,,,,,"Schuhwichs, Hans Jörgel Brillantwichs genant, eine viel längere Dauer zu geben, ...",,,,,
4804,Baecker,Mathias,,,,,Geheimniss zur Lithographischen Stoffdruckerey,"Lithographie, Zeugdruck",Wien,,1847,08.11.1847
4805,Zapf,Ignaz,,,,,"... Verbesserung an Sätteln, mittelst Anwendung der Gutta-Percha ...","Sattel, Guttapercha, Schweißblatt",Wien,,1847,13.11.1847
4806,Schwarz,Johann Christian,,,,,Beschreibung der ... Verbesserung der Linir-Rastrir und Rubricirmaschine ...,"Liniermaschine, Papier/Rubriziertes",Wien,,1842,18.11.1842
"",,,,,,,"... zeigt ... an, eine neue Erfindung ...: daß die Kirchenhimmel und Fahnen nicht mehr an Hagen und","Baldachin, Fahne,",,,,
4807,Seykotta,Franz,,,,,,,Wien,,1844,23.11.1844
"",,,,,,,"Ringen wie bisher, sondern mittelst einer Vorrichtung an der Stange befestigt werden, ...",Aufhängevorrichtung,,,,
"",,,,,,,Beschreibung einer Verbesserung der auf meinen Namen unter dem 11.Novbr.1844 patentirten,,,,,
4808,Ullmann,E.W.,,,,,,Ziegelmaschine,Wien,,1845,04.12.1845
"",,,,,,,Ziegelstreichmaschine,,,,,
4809,Ullmann,E.W.,,,,,Beschreibung einer Preß-Maschine zur Anfertigung von Verblendungs & Modell-Steinen,"Ziegelpresse, Kachel, Pflasterstein",Wien,,1846,23.07.1846
"",,,,,,,"Beschreibung einer Dampfmaschine, welche zum einrammen von Pfählen (Pilotten), zum",,,,,
4810,Eichen,Anton,,,,,Wasserpumpen und zum betrieb von Hämmer wechselweise angewendet werden kann; in der,"Ramme, Pilotenschlagen",Wien,,1847,23.10.1847
"",,,,,,,hierzu gehörigen Zeichnung aber zum betrieb einer Ramme dargestellt ist,,,,,
"",,,,,,,Beschreibung der Erfindung an Spazierstöcke als auch an Regenschirmen ein Behältniß für,,,,,
"",,,,,,,,"Stock, Regenschirm, Sonnenschirm,",,,,
4811,Selka,Anton,Selka,Joseph,,,"Zündrequisiten samt Friktionsvorrichtung anzubringen, und diese Gegenstände in einen Leuchter",,Wien,,1847,05.11.1847
"",,,,,,,,"Feuerzeug, Leuchter",,,,
"",,,,,,,zu verwandeln,,,,,
4812,Pidding,William,,,,,William Piddings Verbesserungen an Wägen,"Wagen, Raupenfahrzeug",Wien,,1847,14.06.1847
"",,,,,,,"Simon Snyder, Gerber in Daytoner Staat Ohio in den Vereinigten Staaten von Amerika auf eine",,,,,
4813,Snyder,Simon,,,,,,"Leder, Gerberei",Wien,,1845,04.08.1845
"",,,,,,,Verbesserung im Gerben der Häute,,,,,
"",,,,,,,Moses Poole Patent Agent in London ... auf seine neue Erfindung und Verbesserung im Erwärmen,,,,,
4814,Poole,Moses,,,,,,"Hochofen, Luftvorwärmer",Wien,,1844,11.11.1844
"",,,,,,,der Luft für Hochöfen und für andere Zwecke ... [Text engl.u.dt.],,,,,
"",,,,,,,Beschreibung der Erfindung ... Diese Erfindung besteht in Wesenheit in einer neuen Art gewisse,,,,,
4815,Poole,Moses,,,,,,"Schiefer, Dachziegel, Kitt",Wien,,1844,12.06.1844
"",,,,,,,Materialien für Bau und andere Zwecke vorzurichten und zu leimen oder zu kitten,,,,,
