PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,Beschreibung der neu erfundenen Bauart der Jaquard-Maschinen auf alle faconirte Seiden- und,"Seidenstoff, Wollstoff,",,,,
3595,Woytech,Thomas,,,,,,,Wien,,1840,16.09.1840
"",,,,,,,"Wollstoffe, ...",Jacquardmaschine,,,,
"",,,,,,,"Beschreibung der ... Erfindung eines Haspels, welche ... besteht: darin, daß dieser ... durch",,,,,
"",Reisner -,,,,,,,,,,,
3596,,Heinrich,,,,,"mechanische Kraft getrieben wird, und jede Abhaspelung jedweden Gespinntes ... anwendbar ist",Haspel,Wien,,1840,08.10.1840
"",Kollmann,,,,,,,,,,,
"",,,,,,,...,,,,,
"",,,,,,,"Beschreibung der ... neuen Verbesserung in der Bearbeitung des Samtes, Felbers, oder sonstigen","Samt/Geschnittener,",,,,
3597,Soiny,Joseph,,,,,,,Wien,,1842,27.09.1842
"",,,,,,,wie immer Nahmen habenden geschnittenen Seidenstoffe,"Felbel/Geschnittener, Webstuhl",,,,
"",,,,,,,Beschreibung einer neuen Art Streichgarn-Vorgarn-Krämpel (Egalisations-Krämpel) zur Erzeugung,,,,,
3598,Bartelmus,Johann,,,,,,"Vorgespinst, Streichgarn, Krempeln",Wien,,1842,10.09.1842
"",,,,,,,für ganz gleiches Vorgarn ohne Drath,,,,,
3599,Looss,Johann,,,,,Beschreibung der Kaffehmaschine,Kaffeemaschine,Wien,,1843,13.09.1843
3600,Luigi,Carlo de,,,,,Descrizione del congegno di una tromba aspirante e portante [Saug- und Druckpumpe],Pumpe,Milano,,1843,09.08.1843
"",,,,,,,"Beschreibung einer gemachten Erfindung, mittelst Dampfanwendung Alaun ohne Calc zu läutern,",,,,,
"",,,,,,,,"Alaun, Vitriol, Auslaugen, Läuterkessel,",,,,
3601,Griessler,Joseph,,,,,"eisenfrey zu machen, bey strengstem Winter ohne Gefrieren, ablaugen zu können, so wie auch",,Graz,,1835,24.02.1835
"",,,,,,,,Verdampfen,,,,
"",,,,,,,Vitriol ohne Zerstörung der Läutergefäße zu läutern,,,,,
"",,,,,,,Descrizione esatta del nuovo apparecchio: I. Una Caldaja ... di cuocere ... di Siroppo. II. Una Cupola,,,,,
"",,,,,,,,"Zucker, Raffinade/Zucker,",,,,
3602,Caldarara,,,,,,per ricoprire la detta Caldaja ... il nuovo miglioramento portato nell'apparecchio di HOWARD ...,,Milano,,1833,10.07.1833
"",,,,,,,,Verdampfapparat,,,,
"",,,,,,,[Verbesserung des Howard'schen Verdampfapparates für Zuckerraffinade],,,,,
"",,,,,,,Descrizione della nuova invenzione che ... consiste in sonstanza in carri mossi dalle gravità degli,,,,,
"",,,,,,,,"Wagen, Getriebe, Tretband,",,,,
3603,Manzi,Carlo,Marghia,Giacomo,,,uomini od animali da costruire al vapore nel ... la locomotiva [Wagen für Menschen- u.,,Milano,,1843,20.07.1843
"",,,,,,,,Dampfwagen,,,,
"",,,,,,,Pferdeantriebe oder als Lokomotive],,,,,
3604,Perinetti,Carlo,,,,,Fuso per fare l'organzino di seta ...,"Organtin, Spindel, Spinnen",Milano,,1842,20.04.1842
"",,,,,,,,"Eisenbahnwagen, Kupplung,",,,,
"",Berchtold-,,,,,,Erklärung der Vorrichtung mittelst welcher ein Wagenzug auf der Eisenbahn Steigungen von 1 zu,,,,,
3605,,Karl Graf v.,,,,,,"Drehgestell, Lokomotive, Getriebe,",Wien,,1843,12.10.1843
"",Ungerschuetz,,,,,,10 befahren kann,,,,,
"",,,,,,,,Steigung,,,,
3606,Borzik,Joseph,,,,,Beschreibung der neuen Erfindung von Gestellen auf den Eisenbahnen,"Eisenbahnwagen, Karosserie",Wien,,1843,21.11.1843
"",,,,,,,"Beschreibung der ... Entdeckung, ...: daß die für die Verreibung der abgekochten Kartoffeln in der",,,,,
3607,Werecki,Stanislaus Edl.v.,,,,,"Branndweinbrennereien erforderliche Maschine die Einrichtung enthält, daß die Kartoffeln vor der","Kartoffel, Reibmaschine/Kartoffel",Wien,,1841,24.06.1841
"",,,,,,,"Verreibung der Einwirkung der Luft nicht unterliegen, ...",,,,,
3608,Buschann,Andreas,Schott,Franz,,,Beschreibung des neu erfundenen Bier-Kühlapparates,"Bier, Kühlapparat",Graz,,1829,15.05.1829
"",,,,,,,"Beschreibung und Zeichnung der Verbesserung für die Spinnereyen, bey denen Karden-Garnituren-",,,,,
3609,Pfau,Jakob,Reitze,Alois,,,,"Karden-Garnitur, Krempeln",Wien,,1839,29.11.1839
"",,,,,,,"Blättern, für Baumwoll-Schafwoll- und Seiden-Abfall Spinnereyen",,,,,
"",,,,,,,Beschreibung über eine neue Verbesserung an die Beleuchtungs-Gas-Aparate zur Verbrennung,,,,,
3610,Kauffmann,Karl,,,,,,"Lampe, Vergaser",Wien,,1843,29.09.1843
"",,,,,,,"des Hydrogene Lequit, oder brennbaren Flüssigkeit",,,,,
"",,,,,,,Beschreibung zum Bittgesuch ... um Ertheilung eines Privilegiums auf eine neue Construction der,,,,,
"",,Ludwig Frh.v.,Pereira -,,,,"Gestelle für die Locomotive und Wagen der Eisenbahnen, mittelst welcher es möglich wird,","Lokomotive, Eisenbahnwagen,",,,,
3611,Arnstein,,,Ludwig Frh.v.,,,,,Wien,,1842,10.03.1842
"",,Pereira,Arnstein,,,,Krümmungen von sehr kleinem Halbmesser ohne erhebliche Vermehrung der Reibung zu,"Drehgestell, Kurve",,,,
"",,,,,,,befahren,,,,,
"",,,,,,,"Beschreibung ... über sein ... Privilegium auf die Verbesserung aus Tomback, Messing und",,,,,
"",,,,,,,,"Messingblech, Eisenblech, Tasse,",,,,
3612,Becker,August,,,,,"Eisenblech alle Gattungen ... Tazen, sowie auch Lichtscher, Tazen, Bouteillen, und Glas Untersätze",,Wien,,1829,27.10.1829
"",,,,,,,,"Stanze, Blechwaren",,,,
"",,,,,,,"... aus einem Stück zu pressen, ...",,,,,
"",,,,,,,,"Aethylen, Wassergas, Gasbeleuchtung,",,,,
"",,,,,,,Beschreibung der ... Verbesserungen in der Erzeugung des Gases und der dazu gehörigen,,,,,
3613,Demuth,Karl,,,,,,"Trockene Destillation,",Wien,,1836,01.08.1836
"",,,,,,,"Apparate, ...",,,,,
"",,,,,,,,Gasreinigungsapparat,,,,
"",,,,,,,Beschreibung der ... verbesserten Schlingmaschine zur Erzeugung hohler arganzischer,,,,,
3614,Boehm,Vinzenz,Fischer,Joseph,Diedek,Anton,,"Docht, Klöppelmaschine",Wien,,1839,02.10.1839
"",,,,,,,Kerzendochte,,,,,
"",,,,,,,"Beschreibung eines neuen Apparates zum heben des Wassers oder jeder anderen Flüssigkeit,",,,,,
3615,Tschoffen,Moritz,,,,,,Dampfstrahlpumpe,Wien,,1839,30.08.1839
"",,,,,,,"mittelst, durch Dampf erzeugten luftleeren Raumes, auf jede beliebige Höhe, ...",,,,,
"",,,,,,,Beschreibung der neuen Erfindung ... aus den Farbhölzern und Farbwurzeln den Färbestoff ganz,,,,,
3616,Gerhardt,Karl,,,,,,"Farbstoff, Extraktionsapparat",Reichenberg,,1840,12.10.1840
"",,,,,,,rein zu extrahiren,,,,,
"",,,,,,,"Beschreibung des ... erfundenen Dampfbrenn-Apparates, wodurch der Spiritus auf 95 Grad ...",,,,,
3617,Leibinger,Anton,,,,,,"Spiritus, Destillierapparat",Münchengrätz,,1841,08.05.1841
"",,,,,,,erzeugt wird,,,,,
"",,,,,,,Beschreibung der Entdekkung: einer neuen Methode der Seifenfabrikazion - Schnellseifensiederey,,,,,
3618,Belling,Augustin,Prinz,Wilhelm August,,,,Seifensiederei,Prag,,1841,18.09.1841
"",,,,,,,benannt,,,,,
3619,Rabitzer,Thomas,,,,,Beschreibung der ... Verbesserung von Reib-Zündhölzchen ...,Zündholz,Prag,,1842,26.07.1842
3620,Kietaibel,Franz,,,,,Beschreibung der selbst laufenden Maschienen anwendbar auf Wägen Pferde & Sesseln,"Wagen, Getriebe, Fahrstuhl",Wien,,1842,30.06.1842
3621,Fleischer,Jakob,,,,,Beschreibung der von mir neu erfundenen Cigarren Taschen,Zigarrenetui,Wien,,1843,31.08.1843
