PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Treuliche Angabe aus allen Gattungen Feldfrüchte, wie auch Knollengewächsen, aus ein und",,,,,
"",,,,,,,,"Hefe, Branntwein, Färbeessig,",,,,
1422,Burka,Alois,Burka,Karl,Burka,Anton,"derselben Frucht, Gährungsmittel /:Hefenteig:/, Brandwein, Farbenessig, Eisenpeitze, nebst",,Prag,,1821,20.06.1821
"",,,,,,,,"Eisenbeize, Futter",,,,
"",,,,,,,"Mastungsfutter für jeder Art Vieh, mit den besten Erfolgen zu erzeugen",,,,,
"",,,,,,,Helicoidische ZwercheTuchscherer - Maschine oder Anwendung der heliocoidischen Kräfte zu dem,,,,,
1423,Cochelet,Adrian Ludwig R.v.,,,,,,"Tuchschere, Helocoidkraft",Wien,,1821,16.08.1821
"",,,,,,,queren Scheren,,,,,
1424,Origone,Giorgio,,,,,Metodo di Preparare la Paglia per la formazione Della Carta [Strohpapier],Strohpapier,Milano,,1821,26.09.1821
"",,,,,,,Genaue Beschreibung der ... erfundenen zweyerley Arten Stromkraftsräder /:unterschlächtige,,,,,
"",,,,,,,"Wasser Räder:/ welche beyde ... darinne übereinstimmen: daß beyde bewegliche Taufeln haben,",,,,,
1425,Bernhard,Anton,,,,,,"Wasserrad, Schiffsantrieb",Neutra,,1821,26.10.1821
"",,,,,,,und nach Erforderniß der Kraft und vorhandenen Tiefe des Stromes die Größe ihrer Taufeln und,,,,,
"",,,,,,,deren Eintauchung willkührlich bestimt werden kann,,,,,
1426,Peschier,Ludwig R.v.,Sterz,Vinzenz,,,Beschreibung über die Zeichnung der neu erfundenen Franzensthaler Papiererzeugungsmaschine,Papiermaschine,Franzensthal,,1820,24.05.1820
1427,Sieber,Cristoforo,,,,,Descrizione dell'invenzione che ... consiste nel fabbricare tubi metallici diversi ... [Metallröhren],Rohr,Milano,,1820,09.08.1820
"",,,,,,,Descrizione dell'invenzione che ... consiste in un nuovo metodo per la fabbricazione di candele di,,,,,
1428,Blangy,Luigi Enrico de,,,,,una particolare composizione da Lui chiamate Bougies Cyrogenes ... [Kerzen unter der ezeichnung,Kerze,Milano,,1829,04.09.1829
"",,,,,,,Bougies Cyrogenes],,,,,
1429,Manzoni,Desiderio,Taccani,Francesco,,,Descrizione e Disegno di un nuovo Brillatojo da Riso,Reismühle,Milano,,1830,10.12.1830
"",,,,,,,Disegni e Descrizione della nuova Scoperta denominata - Nuova Illuminazione a gaz senza,,,,,
1430,Brey,Gaetano,,,,,"Gazometro, che ... consiste nell'eseguire un illuminazione a gaz senza l'uso del Gazometro, ne del",Leuchtgas,Milano,,1831,26.05.1831
"",,,,,,,Carbone di terra ... [Gasbeleuchtung ohne Gasometer],,,,,
1431,Brey,Gaetano,,,,,Descrizione dei Bagni di Sicurezza a Quadrante [Badewannen mit Quadranten-Thermometer],"Bad, Thermometer",Milano,,1831,24.06.1831
"",,,,,,,Descrizione dei perfezionamenti ... al nuovo Apparecchio economico per la filatura della Seta ...,,,,,
1432,Ratti,Pasquale,,,,,,"Spinnmaschine, Seide",Milano,,1831,16.09.1831
