PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,... Bittet ... um die Verleihung eines Privilegiums auf die Verbesserung der bisher und fortdauernde,,,,,
3429,Kraemer,Jakob,,,,,,Wagenlaterne,Wien,,1842,25.03.1842
"",,,,,,,flach runde und ovale Wagenlaternen,,,,,
"",,,,,,,Beschreibung und Zeichnungen der Erfindungen bey der Oehlfabrication 1.) Einer neuen Arth,,,,,
3430,Hok,Karl,Leon,August,& Sohn,,"Dampfröste, 2.) eines Regulators resp. Controllmaschine, 3. der Anwendung heißer","Oelsamen, Dörrofen, Raffinade/Oel",Wien,,1840,01.06.1840
"",,,,,,,Wasserdämpfe bey der Raffinerie. Später cedirt an Karl Hok,,,,,
"",,,,,,,,"Hut/Wasserdichter,",,,,
3431,Voigt,Johann,,,,,Beschreibung ... auf eine neue Erfindung in der Erzeugung der Filz- und Seidenhüte ...,,Wien,,1842,08.08.1842
"",,,,,,,,Imprägnierung/Hut,,,,
"",,,,,,,"Verbesserung der in England, Belgien, und Holland gebräuchlichen mit Steinkohlen zu heitzenden",,,,,
3432,Hofmann,Joseph B.,Krembs,Franz,,,"Sparherde und Oefen, wodurch sie zur Feuerung mit inländischen Stein- und Braunkohlen","Ofen, Kochherd, Feuerung",Wien,,1841,29.03.1841
"",,,,,,,"geeignet werden, ...",,,,,
3433,Eichen,Anton,,,,,Beschreibung der beiliegenden Zeichnung einer Ziegelmaschine,Ziegelmaschine,Wien,,1842,17.03.1842
3434,Schupp,J.G.,,,,,Beschreibung der Verbesserung der ... bereits priv. Malzdarren,"Zentralheizung, Dörrofen, Malzdörre",Wien,,1841,23.08.1841
3435,Mola,Giovanni M.,Rabagliati,Giuseppe,,,Descrizione della Scoperta per la filatura del Lino e Canapa ... [Flachs- und Hanfspinnerei],"Flachs, Hanf, Spinnmaschine",Milano,,1839,12.03.1839
"",,,,,,,Descrizione della nuova scoperta che ... consiste in sostanza in uno metodo di costruire le volte,,,,,
3436,Barigozzi,Ermanno,,,,,,Gewölbeziegel,Milano,,1842,16.02.1842
"",,,,,,,senza armatura ... [Wölben ohne Lehrgerüst mittels eigenen Ziegeln],,,,,
"",,,,,,,Descrizione dell'Invenzione che ... consiste nella fabbricazione delle lane polverizzate di qualunque,,,,,
3437,Oggioni,Carlo,,,,,,"Wollabfall, Papier, Tapete",Milano,,1842,22.04.1842
"",,,,,,,"colore, applicate sulla Carta per uso delle Tappezzerie, ... [Wollfaserpapier für Tapeten]",,,,,
3438,Sacchetto,Francesco,,,,,Descrizione di un'Archibugioa percussione ... [Perkussionsgewehr],Gewehr,Venezia,,1840,15.06.1840
"",,,,,,,,"Wasserdichter Filz, Wasserdichter",,,,
"",,,,,,,"Beschreibung der Erfindung: Alle Gattungen gewebte Stoff, Filz und Leder ohne Gummielastik","Stoff, Leder, Wasserdichtes,",,,,
3439,Bergamenter,Friedrich,Dusl,Ignaz,,,"sondern mit billigeren hierländischem Stoffe und mittelst eines eigenen technischen Verfahrens,","Imprägnierung/Filz,",Wien,,1842,01.10.1842
"",,,,,,,in höherem Grade wasserdicht zu machen,"Imprägnierung/Leder,",,,,
"",,,,,,,,Imprägnierung/Stoff,,,,
"",,,,,,,,"Wasserdichter Stoff,",,,,
"",Bergamenter,,,,,,Beschreibung der Verbesserung: Alle Gattungen Zeuge wie die sogenannten Makintosh,,,,,
3440,,Friedrich,Dusl,Ignaz,,,,"Imprägnierung/Stoff,",Wien,,1843,07.02.1843
"",(Pergamenter),,,,,,wasserdicht zu machen,,,,,
"",,,,,,,,Mackintoshersatz,,,,
"",,,,,,,"Beschreibung der ... Verbesserung in der Erzeugung Calligraphischer Ueberschirftstafeln, als auch",,,,,
3441,Gallaseck,Georg,,,,,,"Schild, Beschriften, Schablone",Wien,,1843,20.05.1843
"",,,,,,,"Metallblechschriften auf Firma- und Aushängeschilder, ...",,,,,
"",,,,,,,"Beschreibung ... einer neuen Erfindung in der Erzeugung der Filztücher, ...: Auf alle Gattungen",,,,,
3442,Flebus,Jakob,,,,,"gewebte und gewirkte Stoffe jede beliebige Sorte von Haaren Wolle und Seide darauf zu filzen,",Filztuch,Wien,,1843,28.07.1843
"",,,,,,,"wodurch eine neuen Art Tuch /:Sartine Tuch:/ erzeugt wird, ...",,,,,
"",,,,,,,"... zeigt an eine neue Erfindung gemacht zu haben, ..., daß bei der Eisenbahn statt der Holz",,,,,
3443,Mueller,Mathias,,,,,,"Geleise, Oberbau",Wien,,1844,08.03.1844
"",,,,,,,"Unterlage eine ganz neue Art Kapsel Schlittenbahn von Eisen hergestellt wird, ...",,,,,
"",,,,,,,"Beschreibung der ... Erfindung resp. Verbesserung, ..., daß er die Frictions-Zündhölzchen ohne",,,,,
3444,Beyer,Anton,,,,,,Zündholz,Wien,,1838,17.05.1838
"",,,,,,,Beymischung ... erzeuget,,,,,
3445,Schwindler,Karl,,,,,Bereitung der verbesserten französischen Walkseife,Walkseife,Wien,,1839,11.03.1839
"",,,,,,,"Beschreibung einer Druckmaschine auf Tüchl von allen Stoffen, und aller Größen und mit",,,,,
3446,Hartinger,Johann,,,,,,"Zeugdruck, Druckmaschine",Wien,,1839,03.04.1839
"",,,,,,,beliebiger Anzahl von Farben ...,,,,,
"",,,,,,,Beschreibung sammt einer Zeichnung ... einer neuen Verbesserung in der Einrichtung englisch,,,,,
3452,Homolacz,Wilhelm,,,,,"amerikanischer Mahlmühlen, durch welche ein vollkommen trockenes, weißeres und","Mahlgut, Trockenapparat, Mühle",Wien,,1841,30.01.1841
"",,,,,,,schmackhafteres Mehl erzeugt wird ...,,,,,
"",,,,,,,"Beschreibung der Verbesserungen in der Erzeugung des Filztuches, worauf Thomas Busse &",,,,,
3455,Busse,Thomas,,,,,,"Wolle, Verfilzen, Filztuch",Hamburg,,1842,18.01.1842
"",,,,,,,Comp. ein ausschließendes Privilegium nach dem Patent vom 31.03.1832 angesucht hat,,,,,
"",,,,,,,"[Beschreibung] der ... Erfindung ...: daß Mühlen, mechanische Getriebe oder Werke, welche sonst",,,,,
