Name	Place	Description	Pdf
Andreis (Gothard De)	Sampierdarena (Gênes)	Tableaux-réclame estampés. Cendriers et cabarets en fer-blanc.	Paris_1900_Italy_136.jpg
Barberino (Lous)	Castrogiovanni (Sicile)	Serrure.	Paris_1900_Italy_136.jpg
Bottacin (Ange) & frères	Venise	Articles en fer forgé.	Paris_1900_Italy_136.jpg
Brighenti (Joseph)	Bologne	Cloches en bronze.	Paris_1900_Italy_136.jpg
Catalano (Vincent)	Palerme	Lits artistiques en fer.	Paris_1900_Italy_136.jpg
Céleste Joachina & frères	Messine	Coffres-forts.	Paris_1900_Italy_136.jpg
Colbachini (Daciano) & fils	Padoue	Une cloche.	Paris_1900_Italy_136.jpg
Ettore (Victor D')	Rome	Serrurerie de sûreté.	Paris_1900_Italy_136.jpg
Franci Pasquale	Sienne	Ouvrages artistiques en fer forgé.	Paris_1900_Italy_136.jpg
Gerardi (Antoine)	Rome, rue Cicerone, 20	Serrures mécaniques.	Paris_1900_Italy_136.jpg
Labella (Louis)	Concordia (République Argentine)	Serrures.	Paris_1900_Italy_136.jpg
Lenti (Raphael) & Tabanelli frères	Jesi (Ancône)	Objets en fer.	Paris_1900_Italy_136.jpg
Mazzola (Joseph)	Turin	Cloches en bronze. Soudures. Moules pour fonderie.	Paris_1900_Italy_136.jpg
Mines & Usines d'Antimoine	Gênes, Via Garibaldi, 5	Produits des mines d'Antimoine.	Paris_1900_Italy_136.jpg
Mongardi (Anselme)	Riol (Ravenne)	Tubes en fer émaillés.	Paris_1900_Italy_136.jpg
