Name	Place	Description	Pdf
Benini (J.)	Pise	Chapeaux.	Paris_1878_Italy_29.jpg
Berti (J.)	Voghera (Pavie)	Chapeau de feutre et de laine.	Paris_1878_Italy_29.jpg
Caccamo (D.)	Messine	Bottes à l'écuyère, bottines à guêtres d'une seule pièce pour hommes; bottines pour dames.	Paris_1878_Italy_29.jpg
Caldara (S.)	Palermo	Vêtements pour hommes.	Paris_1878_Italy_29.jpg
Campanelli (C.)	Florence	Plumes de fantaisie et d'autruche.	Paris_1878_Italy_29.jpg
Chitolina (E.)	Cizzolo (Mantoue)	Bottes pour écuyers et autres travaux de cordonnerie.	Paris_1878_Italy_29.jpg
Corazzina (D.)	Brescia	Histoire de la cordonnerie ancienne et moderne.	Paris_1878_Italy_29.jpg
De Mata (J.)	Gênes	Chapeaux de castor et de soie.	Paris_1878_Italy_29.jpg
De Notaris (L.)	Naples	Chaussures pour hommes et pour dames.	Paris_1878_Italy_29.jpg
Dianmbri (J.)	Saltara (P. et U.)	Chapeaux.	Paris_1878_Italy_29.jpg
Ducessios (Marquis T.)	Lastra a Signa (Florence)	Assortiment complet de paille pour chapeaux, depuis la paille arraché du sol jusqu'au chapeau cousu.	Paris_1878_Italy_29.jpg
Durante (A.)	Santa Croce sull'Arno (Florence)	Chapeaux et tresses de paille.	Paris_1878_Italy_29.jpg
École professionnelle de demoiselles	Milan	Fleurs artificielles copiées d'après nature par les élèves de l'école. (Voir Ministre de l'Instruction publique.)	Paris_1878_Italy_29.jpg
Faller, Tritscheller et Ci*	Vallonara (Vicence)	Chapeaux de paille, tresses de paille.	Paris_1878_Italy_29.jpg
Gargani (M.)	Legnano (Florence)	Bottes et bottines imperméables.	Paris_1878_Italy_29.jpg
Geminiani (A.)	Parme	Chapeaux.	Paris_1878_Italy_29.jpg
Giachi freres	Florence	Bottes, bottines pour hommes et pour dames.	Paris_1878_Italy_29.jpg
Giangrandi (A.)	Rome	Chaussures pour hommes et pour dames.	Paris_1878_Italy_29.jpg
Girardi freres	Vicence	Chapeaux et tresses de paille.	Paris_1878_Italy_29.jpg
Gricini (P.) et Corrado freres	Palerme	Habillements confectionnés pour hommes.	Paris_1878_Italy_29.jpg
La Farina (C.)	Palerme	Chapeaux de peluche de soie.	Paris_1878_Italy_29.jpg
Lo Cascio (D.)	Motta d'Afermo (Messine)	Chaussures.	Paris_1878_Italy_29.jpg
Maugeri (A.)	Messine	Habit noir pour hommes.	Paris_1878_Italy_29.jpg
Moiraghi (A.)	Turin	Chaussures pour hommes.	Paris_1878_Italy_29.jpg
Mongini (C.)	Turin	Bottines pour dames et pour jeunes garçons.	Paris_1878_Italy_29.jpg
Montanari (R.)	Bologne	Bottes, bottines, brodequins de chasse.	Paris_1878_Italy_29.jpg
Monteechi (E.)	Rome	Fleurs artificielles pour chapeaux de dames.	Paris_1878_Italy_29.jpg
Pitani (L.)	Bologne	Vêtements confectionnés.	Paris_1878_Italy_29.jpg
Ponchielli (J.)	Brescia	Chapeaux.	Paris_1878_Italy_29.jpg
Pugelli (A.)	Domaso (Côme)	Bottes imperméables.	Paris_1878_Italy_29.jpg
Rumieri (G.)	Naples	Chapeaux de soie, de feutre et gibus.	Paris_1878_Italy_29.jpg
Sereno (J.)	Andorno (Novare)	Chapeaux de laine mérinos.	Paris_1878_Italy_29.jpg
Spezzaferrro (N.)	Naples	Chapeaux de diverses sortes.	Paris_1878_Italy_29.jpg
Truden (J.)	Palerme	Vêtements confectionnés pour hommes.	Paris_1878_Italy_29.jpg
Vannucci (J.-B.)	Pistoie (Florence)	Chaussures.	Paris_1878_Italy_29.jpg
