Name	Place	Description	Pdf
Isabelle de Settembre		propriétaire, et présentée par Charles-Guillaume, à Naples.	Paris_1867_Italy_16.jpg
Gargiulo (Louis)	Sorento (Naples)	Table en racine d'olivier; coffrets en musqué; objets divers en bois.	Paris_1867_Italy_16.jpg
Sou-commandeur de Chiaramonte-Castane	Catane	Meuble en bois sculpté et marqueté en pierres de Sicile.	Paris_1867_Italy_16.jpg
Lopès (Salvatore)	Palerme	Table marquetée en agate et autres pierreries.	Paris_1867_Italy_16.jpg
Pellegrini (Pierro)	Rimini	Tables en cyprès du Césano, marquetées en marbres divers, style mosaïque.	Paris_1867_Italy_16.jpg
Parenti (Joseph)	Voltorre	Table ornementée en albâtre; aiguière avec cabaret d'albâtre.	Paris_1867_Italy_16.jpg
Viti (Americ)	Voltorre	Tables et autres objets en mosaïque imitant celle de Florence.	Paris_1867_Italy_16.jpg
Costa (André)	Lavagna (Chiavari)	Tables de marbre et de pierre de Lavagna incrustées.	Paris_1867_Italy_16.jpg
Puntorm (Jean)	Livourno	Sculpture sur marbre.	Paris_1867_Italy_16.jpg
Boscardi (Louis)	Voltorre	Vases d'albâtre Bardiglio avec pampres, sculptés par Pierre Bolognesi et fils, de Voltorre.	Paris_1867_Italy_16.jpg
Bessi (Gaëtan)	Voltorre	Lustre d'albâtre.	Paris_1867_Italy_16.jpg
Borgiotti (Ange)	Voltorre	Corbeille de fruits en albâtre.	Paris_1867_Italy_16.jpg
Ceccchi (Charles)	Voltorre	Coupe d'albâtre avec son piédestal.	Paris_1867_Italy_16.jpg
Nicolini (Thomas)	Voltorre	Buste du général Garibaldi, sculpté en albâtre.	Paris_1867_Italy_16.jpg
Schianti (Octave)	Voltorre	Vases d'albâtre, style grec.	Paris_1867_Italy_16.jpg
Topi (Fafio)	Voltorre	Modèle en gypse d'une cheminée.	Paris_1867_Italy_16.jpg
Vichi (Ferdinand)	Florence	Aiguière et tasse de marbre serpentin (copie de la tasse Warch); Groupe d'Hercule et Lichas; table de mosaïque avec pied doré.	Paris_1867_Italy_16.jpg
Beceuei (Joseph)	Florence	Coupe et sanglier en marbre serpentin.	Paris_1867_Italy_16.jpg
Maison de S.M. le roi d'Italie	Florence	Statuette avec socle en pierre dure représentant Dante Alighieri, et exécutée à l'occasion du sixième jubilé centenaire, par l'atelier royal de pierres dures.	Paris_1867_Italy_16.jpg
Tecclis (Jean-Baptiste)	Paris	Objets en porcelaine décorées, avec bronze doré.	Paris_1867_Italy_16.jpg
Bassssan (J.)	Venise	Ouvrages en aventurine; verres de couleur, colliers, perles et glaces de Venise.	Paris_1867_Italy_16.jpg
Bisaglia (Pierre-Laurent)	Venise	Aventurine grise travaillée; obsidienne grise; tables de marbre noir avec marqueterie.	Paris_1867_Italy_16.jpg
Bessochan (Dominique) et Bernard (Laurent)	Venise	Mosaïque en style romain et byzantin.	Paris_1867_Italy_16.jpg
Salvianti (Antoine)	Venise	Mosaïque de, tout genre et de tout style; émaux et verres de toutes espèces, fixés sur bois, sur marbre et sur émaux.	Paris_1867_Italy_16.jpg
Scordilli (Antoine)	Venise	Tables marquetées avec émaux; tableaux et bijoux en mosaïque: mosaïques pour pavés.	Paris_1867_Italy_16.jpg
Zecchini (Joseph)	Venise	Aventurine grise, ciments, ouvrages de marqueterie, verre de couleur, perles; carrés pour pavé de ciment, colonnes et tables en ciment marbré.	Paris_1867_Italy_16.jpg
Gribaudo (Thomas)	Curco	Cadre sculpté.	Paris_1867_Italy_16.jpg
Soovo (Joseph)	Turin	Enseigne en fer, avec encadrement en bois de noyer, marquée en nacre de perle colorée, table marquetée en nacre de perle colorée, avec fleurs et ornements; châsses.	Paris_1867_Italy_16.jpg
Penitencière d'Alexandrie	Alexandrie	châssis sculpté pour fauteuil.	Paris_1867_Italy_16.jpg
Gismat (Pierre)	Musée industriel de Turna	Cadre en bois de noyer sculpté destiné à contenir l'histoire numismatique de la maison de Savoie.	Paris_1867_Italy_16.jpg
