Name	Place	Description	Pdf
Brenna (S.)	à Côme	Liqueurs	Paris_1878_Italy_69.jpg
Bronchelli (L.)	à Pise	Liqueurs	Paris_1878_Italy_69.jpg
Brun (J.) et Cie	à Turin	Liqueurs	Paris_1878_Italy_69.jpg
Burchi (S.)	à Pise	Liqueurs; bonbons; fleurs pour ornement	Paris_1878_Italy_69.jpg
Buton (J.) et Cie	à Bologne	Liqueurs de différentes qualités; vins aromatiques	Paris_1878_Italy_69.jpg
Calegari (G.)	à Plaisance	Liqueurs	Paris_1878_Italy_69.jpg
Cantelli (J.)	à Casalpulla (Caserte)	Nougat tonique digestif	Paris_1878_Italy_69.jpg
Canziani (J.)	à Bergame	Vinaigre rouge, jaune et blanc	Paris_1878_Italy_69.jpg
Caratti (D - C., V.)	à Turin	Extrait de café, concentré en tablettes	Paris_1878_Italy_69.jpg
Caretti frères (J.-M. et J.)	à Rome	Liqueur comino distillée au bain-marie	Paris_1878_Italy_69.jpg
Casoni (J.)	à Finale (Modène)	Liqueurs	Paris_1878_Italy_69.jpg
Cassellani (J.)	à Modène	Vinaigre balsamique 	Paris_1878_Italy_69.jpg
Cerri (L.)	à Crémone	Nougat fabriqué avec du miel seulement, et sans sucre	Paris_1878_Italy_69.jpg
Chambre de commerce et des arts	à Avellino	Vinaigre	Paris_1878_Italy_69.jpg
Chambre de commercee	à Salerne	Fruits candis (pruneaux)	Paris_1878_Italy_69.jpg
Chiappa (C.)	à Brescia	Elixir; eau de cédrat	Paris_1878_Italy_69.jpg
Chiappa (C.)	à Brescia	Chocolat; compote de pêches	Paris_1878_Italy_69.jpg
Ciardelli (C.)	à Pise	Liqueurs; bonbons	Paris_1878_Italy_69.jpg
Cirio (F.)	à Turin	Fruits confits et à l'eau-de-vie	Paris_1878_Italy_69.jpg
Cocchi (F.)	à Reggio (Emilia)	Anisette; liqueur mistra; curaçao	Paris_1878_Italy_69.jpg
Contessini (G.) et Cie	à Livourne	Écorces de cédrats candis, citrons et oranges.	Paris_1878_Italy_69.jpg
Cora frères (J. et L.)	à Turin	Liqueurs	Paris_1878_Italy_69.jpg
Corneris & Beretta	à Coni	Liqueurs	Paris_1878_Italy_69.jpg
Cortellini (J.)	à Venise	Liqueurs; fernet fébrifuge	Paris_1878_Italy_69.jpg
Cusatelli (L.)	à Milan	Liqueurs	Paris_1878_Italy_69.jpg
D'Alessandro (B.)	à Benevento	Nougat	Paris_1878_Italy_69.jpg
De Falehi (J.)	à Civita-Vecchia (Rome)	Fernet, mélange	Paris_1878_Italy_69.jpg
Del Maio (Chevalier G.)	à Riposto (Catane)	Moutarde de vin moût cuite à la sicilienne	Paris_1878_Italy_69.jpg
Del Prete (A.)	à Caserte	Nougat	Paris_1878_Italy_69.jpg
De Lutitis (T.)	à Chieti	Liqueurs Cent'erbe, Monte Amaro	Paris_1878_Italy_69.jpg
Diliberto (S.)	à Palerme	Liqueurs et extraits concentrés	Paris_1878_Italy_69.jpg
Donadoni (L.)	à Brescia	Liqueur amère; moutarde 	Paris_1878_Italy_69.jpg
Eboli (N.)	à Bari	Liqueurs	Paris_1878_Italy_69.jpg
Fagliano (C.)	à Rutigliano (Bari)	Liqueurs	Paris_1878_Italy_69.jpg
Fasciati (A.) et Cie	à Sassuolo (Modène)	Liqueurs	Paris_1878_Italy_69.jpg
Fenoglio frères (D. et A.)	à Ventimiglia (Port-Maurice)	Boissons en capsules	Paris_1878_Italy_69.jpg
