Name	Place	Description	Pdf
Barbanti Silva (F.)	à Modène	Brosses en racines clouées à la machine.	Paris_1878_Italy_23.jpg
Bertini (C.)	à Lucques	Porte-montre; porte-flambeau; cabas.	Paris_1878_Italy_23.jpg
Borelli (J.)	à Naples	Porte-portraits en écaille avec figures.	Paris_1878_Italy_23.jpg
Fagioli (G.)	à Plaisance	Articles de fantaisie en cartonnage.	Paris_1878_Italy_23.jpg
Gargiulo (L. et A.)	à Sorrente (Naples)	Ecritoires de bois marquetés en mosaïque; petits objets en bois.	Paris_1878_Italy_23.jpg
Giacomini (L.)	à Trévise	Brosses de diverses qualités.	Paris_1878_Italy_23.jpg
Labriola (L.)	à Naples	Objets en écaille; gravures; marqueteries, etc.	Paris_1878_Italy_23.jpg
Labriola (M.)	à Naples	Objets en écaille.	Paris_1878_Italy_23.jpg
Lanzetti (F.)	à Pérouse	Articles de fantaisie marquetés.	Paris_1878_Italy_23.jpg
Macchi et Mingoni	à Milan	Pipes en terre; pipe hygiénique; ambre travaillé.	Paris_1878_Italy_23.jpg
Martini frères	à Calci (Pise)	Porte-cigares, allumettes, etc. en cuir.	Paris_1878_Italy_23.jpg
Mazzucchelli frères et Cie	à Castiglione Olona (Côme)	Peignes en os.	Paris_1878_Italy_23.jpg
Nannel (J.)	à Florence	Objets en métal tiré au tour.	Paris_1878_Italy_23.jpg
Pogliani (F.)	à Milan	Boîtes en ivoire gravé.	Paris_1878_Italy_23.jpg
Vincenzi (L.)	à Carpi (Modène)	Ouvrages en copeaux.	Paris_1878_Italy_23.jpg
Vincenzi (P.)	à Carpi (Modène)	Assortiment d'ouvrages en copeaux.	Paris_1878_Italy_23.jpg
Assetto frères	à Chieri (Turin)	Couvertures en coton à doublé face; blanches, teintes et dessins fantaisie; couvertures de coton à la Jacquard.	Paris_1878_Italy_23.jpg
Bass, Abrate et Cie	à Chieri et Turin	Tissus de coton.	Paris_1878_Italy_23.jpg
Gentiluomo (L.-V.) et Cie	à Pise	Tissus divers; mouchoirs et coton rouge.	Paris_1878_Italy_23.jpg
Gérard frères	à Gènes	Cotons filés.	Paris_1878_Italy_23.jpg
Ghezzi et Berra	à Plaisance	Tissus de coton; futailles et cotonnades.	Paris_1878_Italy_23.jpg
Lavoisa (L.)	à Plaisance	Tissus de coton.	Paris_1878_Italy_23.jpg
Heimann (J.) et Cie	à Pfa (Gênes)	Rideaux en mousseline brodée avec guipures; couvertures de lit.	Paris_1878_Italy_23.jpg
Manicomio di Aversa (Hospice des Aliénés)	à Averse	Tissus de coton croisé gris; cordonets de coton; percales; toiles à matelas; petite couverture de fantaisie.	Paris_1878_Italy_23.jpg
Prelle, Banamberg et Cie	à Milan	Cotons filés.	Paris_1878_Italy_23.jpg
Ripamonti (J.)	à Monza (Milan)	Toiles croisées pour parapluies; tissus de coton pour hommes; rubans de coton pour robes.	Paris_1878_Italy_23.jpg
