Name	Place	Description	Pdf
Bérenger (Alphonse)	Montello (Trévise)	Objets en chêne rouvre (quercus robur), traverses pour rails; bourdillon et merrains.	Paris_1867_Italy_50.jpg
Torrigiani (Pierre)	Parme	Bois de hêtre et tablettes en bois de hêtre pour confection de boîtes légères.	Paris_1867_Italy_50.jpg
Pighini (Alexandre)	Castiglione de Garfagnana (Masse-Carrara)	Hêtre menuisé et châssis à fromage en bois de hêtre.	Paris_1867_Italy_50.jpg
Pergolli (Nemesio)	Castelnuovo de Garfagnana (Masse)	Bois de noyer ouvré.	Paris_1867_Italy_50.jpg
Rosai (Pascal)	Pratovecchio (Arezzo)	Barils pour vin, huile et liqueurs; baquets; Mastelle; seaux, pelles à enfourner, à grain, à farine, instruments agraires, écopes et béches.	Paris_1867_Italy_50.jpg
Montosi (Joseph)	Fuligno (Pérouse)	Rateliers, paniers.	Paris_1867_Italy_50.jpg
Cernetti (François)	Pérouse	Grands et petits paniers, plateaux, corbeilles.	Paris_1867_Italy_50.jpg
Venise		Crustacés; sèches desséchées, seiche noire de Jferocono, de M. Nardo.	Paris_1867_Italy_50.jpg
Avelino (Barthélemy)	Livourne	Chapelet en corail de Sardaigne; rochet, dit chandelier, avec coraux provenant de la Calle (Algérie).	Paris_1867_Italy_50.jpg
Serpieri (Henri)	Cagliari	Rameau de corail sur son rocher.	Paris_1867_Italy_50.jpg
Cherici (Nicolas)	San Sepolcro (Arezzo)	Produits de la pêche fluviale dans le Tibre.	Paris_1867_Italy_50.jpg
Celano (Hyacinthe)	Vasto (Chieti)	Coralline (Corallina officinalis), recueillie sur les roches sous-marines du littoral de Vasto.	Paris_1867_Italy_50.jpg
Junte de Caramanico	Chieti		Paris_1867_Italy_50.jpg
Pianciani frères	Spoleto (Fuligno)	Truffes conservées.	Paris_1867_Italy_50.jpg
Sous-Commision d'Ascoli Piceno		Champigons, truffes noires de montagnes, tournesols.	Paris_1867_Italy_50.jpg
Solovi Papie (Jérôme)	Modigliano (Florence)	Truffes.	Paris_1867_Italy_50.jpg
Vaccarella (Antoine)	Foggia	Champignons.	Paris_1867_Italy_50.jpg
Sous-Commision de Suvone	Suvone	Champignons secs.	Paris_1867_Italy_50.jpg
Pagano (Margueritmo)	Chiavar (Gênes)	Champignons comestibles (boletus edulis).	Paris_1867_Italy_50.jpg
Ferrari (Joseph de)		Champignons noirs.	Paris_1867_Italy_50.jpg
Dau (Charles)	Vasto (Chieti)	Truffes conservées au saindoux, à l'huile et au vin, champignons conservés au vinaigre.	Paris_1867_Italy_50.jpg
Cilea (Charles)	Reggio (Calabre)	Champignons salés.	Paris_1867_Italy_50.jpg
Sous-Commision de Castane		Truffes et champignons salés.	Paris_1867_Italy_50.jpg
Connestable (Jean-Charles)	Pérouse	Glands de Chêne et de quercus cerris.	Paris_1867_Italy_50.jpg
Sous-Commision de Macerata		Collection de glands.	Paris_1867_Italy_50.jpg
Urbani (Dominique)	Cingoli (Macerata)	Collection de plantes arborescentes et officinales du territoire de Cingoli.	Paris_1867_Italy_50.jpg
Gaviano (Augustin)	Cagliari	Feuilles de digitale (digitalis purporea).	Paris_1867_Italy_50.jpg
Sous-Commision de Castane	Syracuse	Comité local de Syracuse, chambre de commerce de Cataneiaise, Palonier de Sicile, soie végétale, baies et feuilles de laurier.	Paris_1867_Italy_50.jpg
Bobiolo (Jean-Baptiste)	Biella (Turin)	Fibres corticales de l'alcea rosea.	Paris_1867_Italy_50.jpg
Graci (Joseph)	Biella (Turin)	Trebbia pour brosses (Chrysopogon grilliad).	Paris_1867_Italy_50.jpg
Tedeweicki (Lélius et Isaïe)			Paris_1867_Italy_50.jpg
