Name	Place	Description	Pdf
Gioli (Remy)	San-Frediano, à Settimo (Pise)	Froment rouge d'hiver	Paris_1867_Italy_83.jpg
Petrucci frères	Florence	Métiel et blé tendre	Paris_1867_Italy_83.jpg
Piecarrdi (Joseph)	Montecchio (Val-di-Pesa)	Blé fin blanc; fin rouge dur, mélangé et de Turquie	Paris_1867_Italy_83.jpg
Comice agricole de Sienne	Sienne	Variétés de froments cultivés dans les environs de Sienne	Paris_1867_Italy_83.jpg
Trecci (Théodore)	Sienne	Graine tamgarok, consolo blanc	Paris_1867_Italy_83.jpg
Luciani (Lucien)	Grosseto (Sienne)	Blé des plaines de Grosseto	Paris_1867_Italy_83.jpg
Conestabile (Jean-Charles)	Pérouse	Blé dur et tendre	Paris_1867_Italy_83.jpg
Branchetti (François)	Fuligno (Pérouse)	Blé germanello ou tendre et dur	Paris_1867_Italy_83.jpg
Monaldi frères	Fuligno	Blé germanello de la commune de Masciano	Paris_1867_Italy_83.jpg
Monaldi (Hector)	Pérouse	Blé germanello	Paris_1867_Italy_83.jpg
Léonardi (Philippe)	Treja (Macerata)	Blé	Paris_1867_Italy_83.jpg
Sabatini (Mariano)	Fuligno	Blé dur	Paris_1867_Italy_83.jpg
Salvadori (Ctè Louis)	Ferno	Blé	Paris_1867_Italy_83.jpg
Metter (Jean)	Ancone	Blé	Paris_1867_Italy_83.jpg
Sous-commission d'Ascoli		Blé dur et tendre	Paris_1867_Italy_83.jpg
Mariani (Louis)	Chieti	Froment	Paris_1867_Italy_83.jpg
Raphaele (Giulio)	Chieti (Abruzzo-Citeruère)	Blé saragolla dit de Saint-Bernard; blé blanc dit carasella, Solina tendre	Paris_1867_Italy_83.jpg
Argentieri (Vincent)	Furci (Chieti)	Blé tendre dit carasella	Paris_1867_Italy_83.jpg
Ciccaroni (Sylvio)	Vasto (Chieti)	Blé dur, dit saragola; blé gentil dit carasella	Paris_1867_Italy_83.jpg
Pistilli (Frédéric)	Campobasso (Molise)	Blé saragolla	Paris_1867_Italy_83.jpg
Bucci (Joseph)	Campobasso (Molise)	Blé carasella	Paris_1867_Italy_83.jpg
Boccardi frères	Candela (Foggia)	Blé dur saragolla et carlentino	Paris_1867_Italy_83.jpg
Santoro (Gabriel)		Froment dur dit carlentino, et tendre dit carasella	Paris_1867_Italy_83.jpg
Municipalité de Sainte-Agathe (Foggia)		Froment dur et tendre	Paris_1867_Italy_83.jpg
Volpe (Constantin)	Foggia	Blé dur et tendre	Paris_1867_Italy_83.jpg
Tateo (Vincent)	Bari	Froment	Paris_1867_Italy_83.jpg
Minci (Candide)	Bari	Blé dur et blanc dit français	Paris_1867_Italy_83.jpg
Laureani (Pascal)	Nicotera (Catanzaro)	Blé	Paris_1867_Italy_83.jpg
Barracco frères	Cotrone (Catanzaro)	Blé dur	Paris_1867_Italy_83.jpg
Algozzino (Salvator)	Leontfort (Catane)	Blé dur	Paris_1867_Italy_83.jpg
Sous-commission de Catane		Blé dur et tendre (scovazzé camerata)	Paris_1867_Italy_83.jpg
Conidi (Vincent)	Catanzaro	Avoine grise	Paris_1867_Italy_83.jpg
Barberis (Antoine)	Cuneo	Maïs (zéa maïs), bigarré en jaune et café	Paris_1867_Italy_83.jpg
Guadagni (François)	Rovato (Brescia)	Maïs en épis	Paris_1867_Italy_83.jpg
Donati (Jean et François) frères	Crema (Crémone)	Maïs en épis	Paris_1867_Italy_83.jpg
Sette (Alexandre)	Padoue	Maïs de 50 jours (granoturco cinquanino)	Paris_1867_Italy_83.jpg
Vendomini (François)	Savignano (Forli)	Maïs	Paris_1867_Italy_83.jpg
Vitellechi (Vittoria et Iguate)	Fuligno	Maïs de 60 jours	Paris_1867_Italy_83.jpg
Gauticeri (Joseph)	Novarre (Turin)	Risons (riz dur, indigène, riz ostiglia, riz mondé (brillato))	Paris_1867_Italy_83.jpg
Clericf (Bernard)	Milan	Riz dit des Pouilles, et riz indigène	Paris_1867_Italy_83.jpg
Mongè (Annibal)	San-Anastasia (Vérone)	Riz	Paris_1867_Italy_83.jpg
Rogier (Gaétan)	Trévise	Riz indigène et chinois mondés	Paris_1867_Italy_83.jpg
Majoceki (Ambroise)	Pavie	Riz novarais mondé	Paris_1867_Italy_83.jpg
