Name	Place	Description	Pdf
Battaglia (J.)	Luino (Cóme)	Rouet à tours comptés pour mesurer la longueur du fil de soie.	Paris_1878_Italy_50.jpg
Bellaimore-Luxardo (D.) et Fils	Santa-Margherita Ligure (Génes)	 Cordages blancs, de chanvre de Bologne, de diverses qualités.	Paris_1878_Italy_50.jpg
Casaretto (J.)	Chiavari (Génes)	Cordages de feuille de roseau (Arundo ampelodesmos Cyrill) indigène du promontoire de Portofino, dans la Ligurie orientale.	Paris_1878_Italy_50.jpg
De Filippi (A.) et frères	Trapani	Cordages en sparterie, appelés libani et filetti.	Paris_1878_Italy_50.jpg
Gaffuri (J.)	Casarsa (Udine)	Modèle de filature, système Gaffuri, dénommée Filature Gaffuri, avec réchauffage à circulation continue et moteur gratuit.	Paris_1878_Italy_50.jpg
Ghiglieno (J.-B.)	Turin	Navettes en fer-blanc, à l'usage des manufactures de drap.	Paris_1878_Italy_50.jpg
Sassi (J.)	Imoda (Bologne)	Cordes de diverses qualités.	Paris_1878_Italy_50.jpg
Schelling (J.)	Baveno (Novare)	Carde pour filature de coton, de laine, de déchets de soie.	Paris_1878_Italy_50.jpg
Odero (Chevalier N.)	Sestri-Ponente (Génes)	Métier mécanique pour le tissage des cotons et des lins teints.	Paris_1878_Italy_50.jpg
Baldi (G.)	Florence	Formes mécaniques pour coronnier; jambe artificielle pour coronnier.	Paris_1878_Italy_50.jpg
Desireau (J.-B.)	Florence	Presse hydraulique à caoutchouc pour modeler les chapeaux de paille et de crin. Presse pour les chapeaux.	Paris_1878_Italy_50.jpg
Mannelli (J.)	Reggio-Emilia	Machine à coudre.	Paris_1878_Italy_50.jpg
Manufacture d'equipement militaire	Turin	Machine pour faire les bobines en forme de cannelle pour les navettes des machines à coudre. (La machine peut être mise en mouvement aussi bien par la vapeur qu'au moyen de la main.)	Paris_1878_Italy_50.jpg
Pia casa di lavoro (Maison de travail)		Presse de chapeaux.	Paris_1878_Italy_50.jpg
Barter! (T.)	Serravalle-Sesia (Novare)	Formes en filigrane pour la fabrication du papier à la main.	Paris_1878_Italy_50.jpg
Civelli (J.)	Milan	Caractères d’imprimerie; vignettes du corps 3 à la machine, de fantaisie du corps 5 a 36, anglais du 10 au 14. Stéréotypie : plusieurs pages de diverses dimensions ; diverses pages de petits caractères galvanisés et vignettes.	Paris_1878_Italy_50.jpg
Giozza (J.)	Turin	Spécimens d’une nouvelle méthode de stéréotypie, inventée par l’exposant.	Paris_1878_Italy_50.jpg
Muttoni (F. et A.) frères	Bracca (Bergame)	Manchons ou manches en feutre pour la fabrication du papier.	Paris_1878_Italy_50.jpg
