Name	Place	Description	Pdf
BONICELLI (Jean)	Alexandrie	Salaisons, jambons, etc.	Paris_1889_Italy_55.jpg
CITTERIO (Joseph)	Rho (Milanais)	Salaisons.	Paris_1889_Italy_55.jpg
DENTICI (Joseph)	Milan, via Manzoni	Conserves alimentaires.	Paris_1889_Italy_55.jpg
FOCCHI Frères	Mariguan	Saucissons crus de Milan, préparé pour l'exportation.	Paris_1889_Italy_55.jpg
NANNI Frères	Bologne	Mortadelles de Bologne naturelles.	Paris_1889_Italy_55.jpg
PARRILLI (J. & S.) Frères		rue du Grand-Prieuré, 18. — Salaisons et conserves alimentaires.	Paris_1889_Italy_55.jpg
POLLETTI (M.) & Cie	Porto-San-Stefano (Grosseto)	Sardines à l'huile et conserves de tomates.	Paris_1889_Italy_55.jpg
SCOTTI EGISTO		rue Popincourt, 13. — Conserves alimentaires.	Paris_1889_Italy_55.jpg
BOCCACCI (Jean-Baptiste)	Antrodocco (Aquila)	Châtaignes.	Paris_1889_Italy_55.jpg
GIACOBINI (Chevalier François)	Altomonte (Cosenza)	Légumes et fruits secs de la Calabre.	Paris_1889_Italy_55.jpg
MAURANO (François) & Fils	Castellabate (Salerno)	Figues préparées pour l'exportation.	Paris_1889_Italy_55.jpg
MAYZARGUE (Joseph)	Bari (Nice), rue Saint-Jean-Baptiste, 1	Fruits secs de Pouille.	Paris_1889_Italy_55.jpg
MOLARO (François)	Naples, Montoleiveto, 72	Fruits confits.	Paris_1889_Italy_55.jpg
PARRILLI Frères (J. & S.)		rue du Grand-Prieuré, 18. — Légumes et fruits secs.	Paris_1889_Italy_55.jpg
Societa Tartufaria Spoletina (Placidi, Francia et Cie)	Spolète	Truffes de Norcia. Conserves alimentaires, etc.	Paris_1889_Italy_55.jpg
