Name	Place	Description	Pdf
Amministrazione Cie Ottaviano-Collalto	Susegana (Trévise)	Soies grèges et ouvrées.	Paris_1900_Italy_178.jpg
Andrèis & Cie	Turin, rue Hôpital, 11	Soies grèges et ouvrées.	Paris_1900_Italy_178.jpg
Asnago Mariton & Cie	Milan, rue Pontaccio, 14	Soies grèges et ouvrées.	Paris_1900_Italy_178.jpg
Association de l’Industrie et du Commerce des Soies en Italie	Milan, rue Brera, 17	Travaux. Études. Statistiques.	Paris_1900_Italy_178.jpg
Badoelli, Fiünzi, Perrier & Cie	Rancio di Zecca (Côme)	Velours unis.	Paris_1900_Italy_178.jpg
Beaux (Auguste)	Milan	Soies ouvrées.	Paris_1900_Italy_178.jpg
Bellasi (Luigi) & Cie	Côme, rue Plinio, 12	Tissus de soie.	Paris_1900_Italy_178.jpg
Bendano frères	Cosenza	Soie grège.	Paris_1900_Italy_178.jpg
Bernasconi (David)	Cenuobbio (Côme)	Soies. Tissus de soie. Satins façonnés. Damas. Tramés, etc.	Paris_1900_Italy_178.jpg
Bersanino & Corti	Turin	Tissus de soie unis et façonnés et velours aux fers.	Paris_1900_Italy_178.jpg
Bertolotti (F.)	Côme, rue Unione, 29	Tissus de soie.	Paris_1900_Italy_178.jpg
Bevilacqua & Cie	Milan, rue Bigli, 21	Soies grèges et ouvrées.	Paris_1900_Italy_178.jpg
Bonacossa (Luigi)	Milan, rue Rovello, 18	Soies grèges et ouvrées.	Paris_1900_Italy_178.jpg
Boselli frères (Alfonso)	Milan, rue Monte di Piéta, 15	Soies grèges et ouvrées.	Paris_1900_Italy_178.jpg
Boselli (E.) & Cie	Côme, rue A. Volta, 46	Tissus de soie.	Paris_1900_Italy_178.jpg
