Name	Place	Description	Pdf
Banque de crédit vénitienne		fabrique de cérésine, système Ujhely, à Trévise. Groupe de cette matière représentant le lion ailé de Venise; ozokérite en nature et à divers degrés de purification; chandelles et bougies; cérésine, ou cire minérale.	Paris_1878_Italy_41.jpg
Baroncelli (Chevalier B.)	Florence	Bicarbonate de potasse et soude.	Paris_1878_Italy_41.jpg
Bassolini (V.)	Milan	Couleurs.	Paris_1878_Italy_41.jpg
Belmonte frères	Turin	Goudron soluble dans l'eau.	Paris_1878_Italy_41.jpg
Bisco (L.)	Sarnico (Bergame)	Benzine; naphtaline sublimée; naphtaline sublimée comprimée; naphtaline sublimée liquéfiée.	Paris_1878_Italy_41.jpg
Botteri (Chevalier G.)	Camerlata (Côme)	Eau antidiéphytérique; élixir sialiciliqué; élixir laborandi brésilien; élixir d'eucalyptus globulis; fernet à la salsepareille; vermouth au coca.	Paris_1878_Italy_41.jpg
Bussano (J.)	Turin	Torches à vent.	Paris_1878_Italy_41.jpg
Calamari (P.)	Milan	Savon comprimé d'oléine pour la lessive; savon oléine pour teinture de laine et pour la lessive; savon d'huile d'olive verte pour la teinture de laine et du coton; savon d'huile blanc pour la teinture de la soie.	Paris_1878_Italy_41.jpg
Candiani (J.) et Biffi	Milan	Acides, sels et produits chimiques pour l'industrie et pour la pharmacie.	Paris_1878_Italy_41.jpg
Cantoni (J.) et Fils	Vicence	Huile de ricin et d'amandes.	Paris_1878_Italy_41.jpg
Castrati (J.-B.)	Rome	Cierge et bougies.	Paris_1878_Italy_41.jpg
Chambre de commerce et des arts	Trapani	Eau de Ségeste.	Paris_1878_Italy_41.jpg
Cicogna (L.) et Cie	Brescia	Amidon.	Paris_1878_Italy_41.jpg
Cioff (L.)	Florence	Suif de boeuf; suif de boeuf épuré; savons.	Paris_1878_Italy_41.jpg
Cirmeni Simili (G.)	Mineo (Catane)	Sirop de quinquina Calissaya ferrugineux à la quassina. ou extrait de casse amère.	Paris_1878_Italy_41.jpg
Comboni (P.)	Limone San-Giovanni (Brescia)	Carbonate de magnésie.	Paris_1878_Italy_41.jpg
Commune de Civita-Vecchia		Eaux thermo-minérales de Civita-Vecchia.	Paris_1878_Italy_41.jpg
Compagnie des salines de Sardaigne (Directeur : G. Feroglio)	Gênes (Cagliari)	Echantillons de sel marin brut et broyé, de sulfate de magnésie brut, de sel de potasse brut.	Paris_1878_Italy_41.jpg
Conneci (G.)	San-Giovanni Val d'Arno (Arezzo)	Extrait liquide de quinquina Pisaya composé.	Paris_1878_Italy_41.jpg
Conti (A.)	Castrocaro (Florence)	Eaux minérales de Castrocaro.	Paris_1878_Italy_41.jpg
Conti (E.) et Fils	Livourne	Savons divers.	Paris_1878_Italy_41.jpg
Costanzo père et fils	Turin	Eau minérale naturelle de Ceresolo-Réale.	Paris_1878_Italy_41.jpg
D'Ali (J.)	Trapani	Sel marin des salines de l'exposant.	Paris_1878_Italy_41.jpg
Dalla Rosa Prati (Marquis G., professeur)	Parme	Produits des salines de Salsomaggiore; eaux salées, sels, iode, iodure de potasse, pétrole; monographie.	Paris_1878_Italy_41.jpg
D'Aste, Fortini et Cie	Florence	Colle forte d'os et résidus de viande; os dont on a extrait la gélatine; phosphates.	Paris_1878_Italy_41.jpg
De Amezaga (F.)	Gênes	Céruse.	Paris_1878_Italy_41.jpg
De Faelich (J.)	Civita-Vecchia	Savon pour la soie.	Paris_1878_Italy_41.jpg
De Lieto frères	Reggio de Calabria	Essences de bergamotte, de citron et d'orange.	Paris_1878_Italy_41.jpg
