Name	Place	Description	Pdf
Protot (Jacques)	Rome, place Saint-Pantaleo, 4 et 5.	Amer tonique. Vermouth. Curaçao. Thé-punch. Liqueur ferrugineuse au quinquina.	Paris_1900_Italy_110.jpg
Rappis (Pierre)	Andornio (Novare).	Ratafia.	Paris_1900_Italy_110.jpg
Repetto (Charles) & Cie	Ovada (Alexandrie).	Vermouth. Liqueurs. Cordial. Mandarin.	Paris_1900_Italy_110.jpg
Rizzi (Vittorio)	Piazza de Duomu, Iglésias (Sardaigne).	"Liqueurs. Distillerie de liqueurs. Maison fondée en 1878. Spécialités : Laurino Rizzi et ""Rosolio di Mandarino"". Représentant à Paris : M. Pierre Brunel. Nombre d'ouvriers 22. Marque de fabrique : Etoile à 5 pointes avec F.R. dans le centre. Spécialités brevetées. Production annuelle : 10.000 litres de ""Laurino Rizzi"" de son exclusive production. Exportation dans l'Amérique méridionale. Fournisseur des Sociétés Minières de la Sardaigne."	Paris_1900_Italy_110.jpg
Scannagatta (Paul)	Lanzo (Coni).	Liqueur.	Paris_1900_Italy_110.jpg
Scott (Alphonse)	Turin.	Vin au quinquina.	Paris_1900_Italy_110.jpg
Silvestre Allemande & Cie	Savone (Gênes).	Liqueurs.	Paris_1900_Italy_110.jpg
Stefani (G. Hugues)	Florence.	Liqueur. Elixir de quinquina.	Paris_1900_Italy_110.jpg
Tanzi (E.)	Parme.	Cognacs. Rhums et liqueurs.	Paris_1900_Italy_110.jpg
Trinchieri (Ulisse)	Turin.	Liqueur.	Paris_1900_Italy_110.jpg
Ubertone (Augustin)	Vignale Monferrato (Alexandrie).	Elixir.	Paris_1900_Italy_110.jpg
Vaccari (Arthur)	Livourne, Via della Posta, 6.	Liqueurs de crème au chocolat. Amer, etc.	Paris_1900_Italy_110.jpg
