Name	Place	Description	Pdf
Quarello	Florence (section nord)	Machine à mouvement excentrique pour broyer les couleurs.	Paris_1867_Italy_73.jpg
Conti (François)	Florence	Outils pour sculpter le porphyre et fragment du porphyre sculpté.	Paris_1867_Italy_73.jpg
Gérard de Polign	Florence (Alfred)	Machine à perforet les roches dans le percement des tunnels.	Paris_1867_Italy_73.jpg
Andrécoli (Joseph)	Pérouse	Machino à fabriquer les chamières.	Paris_1867_Italy_73.jpg
Levalossi (Nazarène)	Pérouse	Etau.	Paris_1867_Italy_73.jpg
Ecole royale de mécanique et de construction	Pésaro	Collection de modèles de machines pour industries locales.	Paris_1867_Italy_73.jpg
Aurivelo (Marc)	Naples	Appareil mécanique propre à obtenir une température constante et la désinfection de l'air.	Paris_1867_Italy_73.jpg
Mundo (Janvier)	Naples	Dessin d'un appareil pour utiliser les gaz des eaux, dessin de four â chaux.	Paris_1867_Italy_73.jpg
Zabiol (Alexis)	Naples	Coffre-fort à double fond en fer battu, pouvant être emplir d'eau; dessins d'instrument pour retourner sur un vaisseau les pistons et les segments de la machine à vapeur.	Paris_1867_Italy_73.jpg
Valnazi (Louis)	Pésaro Dessin d'une table avec cuvettes en faience pour la filature de la soie.		Paris_1867_Italy_73.jpg
Direction de la maison de détention	Padoue	Modèle pour machine à carder la laine (garastore).	Paris_1867_Italy_73.jpg
Barbanti (Sylvie-François)	Florence	Machines et cylindres pour carder la laine et faire des brosses.	Paris_1867_Italy_73.jpg
Fazzoni (Rodolphe et Joseph)	Prato (Florence)	Machine en fer dite Loup, pour ouvrir la laine et cuir; cylindres en fer poli pour aiguiser les cardes; instruments â déchirer les tissus; chaînes de fer.	Paris_1867_Italy_73.jpg
Fortunato (Paul)	Trévise	Machine à carder pour les chiffons de coton; coton artificiel pressé et foulé.	Paris_1867_Italy_73.jpg
Caorni frères	Savone	Cordages travaillés à la main.	Paris_1867_Italy_73.jpg
Alloni (Louis)	Crémone	Cordages.	Paris_1867_Italy_73.jpg
Sananssan (François)	Vérone	Ficelles, cordes et sangles de chanvre.	Paris_1867_Italy_73.jpg
Direction de la maison de détention	Padoue	Cordages, ficelles et sangles.	Paris_1867_Italy_73.jpg
Carrena et Torre	Gênes	Câbles de diverses formes pour le service des chemins de fer à forte pente.	Paris_1867_Italy_73.jpg
Poggi (Constantin)	Bologne	Vases de forme étrusque en corde de chanvre.	Paris_1867_Italy_73.jpg
Chambre du commerce de Ferrare	Cordage travaillé à la main.		Paris_1867_Italy_73.jpg
Gessi (Benôit)	Cento (Ferrare)	Ficelles en fil de chanvre pour câbles.	Paris_1867_Italy_73.jpg
Cecoclonto-Ferrigni (Joseph)/ Livourne/Cordages de marine.			Paris_1867_Italy_73.jpg
Luxardo frères/Livourne/Cordages			Paris_1867_Italy_73.jpg
Bianchi (Jules) et fils/Ferrnore/Câbles tondis de chanvre, cords et ficelle			Paris_1867_Italy_73.jpg
Segnamiglia (Paul)/Cas/NA.			Paris_1867_Italy_73.jpg
Traversro Freres/Alexandrie/Systéme de filature à vapeur pour la soie.			Paris_1867_Italy_73.jpg
Vagnone (Sylvestre)/Turin/Petite machine à filer les cocons			Paris_1867_Italy_73.jpg
Henrion (Leopold)/Pallanga (Turin)/Machine pour débiter la bourre de soie et la filoselle.			Paris_1867_Italy_73.jpg
Carbioni frères/Comme/Table à cuvettes pour la filature de la soie.			Paris_1867_Italy_73.jpg
Battaggia (Joan)/Varse/Appareil à vapeur pour la filature de la soie.			Paris_1867_Italy_73.jpg
Maggi (Martin)/Bergame/Bobine pour la filature de la soie.			Paris_1867_Italy_73.jpg
Balleti (Pancrace)/Brescia/Appareil a Vapeur pour la filature de la soie.			Paris_1867_Italy_73.jpg
