Name	Place	Description	Pdf
Ciotti (H.)	à Palerme	Machine à vapeur de la force d'un cheval	Paris_1878_Italy_49.jpg
De Luca (P.)	ingénieur-mécanicien, à Naples	Projet d'une machine marine verticale à haute et basse pression de la force nominale de 100 chevaux. Projet de chaudières tubulaires. Projet de deux machines motrices accouplées	Paris_1878_Italy_49.jpg
De Maria (S.)	capitaine au long cours, à Naples	Instrument qui indique automatiquement la vitesse d’une machine à vapeur	Paris_1878_Italy_49.jpg
Ferrero (V.)	à Florence	Chronotachigraphe Ferrero : indicateur de vitesse, en raison du temps de n'importe quel moteur. Autre modèle	Paris_1878_Italy_49.jpg
Institut technique provincial de Florence		Modèle de pompe hydraulique aspirante; modèle de pompe aspirante et foulante; modèle de pompe hydraulique aspirante et refoulante à double effet	Paris_1878_Italy_49.jpg
Fonderie Oretea di Florio (Commandeur I.)	à Palerme	Modèle de grues pour constructions publiques; modèle de machine pour laver les futailles; modèle de mouvement d'une locomotive avec application du mécanisme d'expansion Theis; peseur automatique hydrostatique pour grues de chargement; petite machine pour couper les tubes; lubrificateur automatique pour les arbres de transmission; machine à vapeur avec mouvement de précision; dessins pour rendre plus clairs lesdites appareils	Paris_1878_Italy_49.jpg
Ministère des Finances		Deux compteurs et un peseur pour l'impôt de la mouture	Paris_1878_Italy_49.jpg
Odero (N.)	à Sestri-Ponente (Gênes)	Machine à vapeur de la force de 2 chevaux, à condensation, avec expansion variable et automatique; treille à vapeur, à force simple et double, avec deux cylindres, etc.	Paris_1878_Italy_49.jpg
Palamidessi (C.)	mécanicien-constructeur, à Lucques	Peseur, sa grue et autres accessoires; avec balance à effet simple; peseur avec balance à effet double, à pesée continue; moteur modèle, dit vibrateur, à transmission verticale; moteur modèle, dit vibrateur, à transmission horizontale	Paris_1878_Italy_49.jpg
Ronealli (A.)	à Bergame	Scrutinateur électro-magnétique destiné à recueillir et enregistrer soit les votes secrets, soit les votes publics des assemblées délibérantes	Paris_1878_Italy_49.jpg
Gasparrini (J.)	à Rome	Mécanisme pour transformer le mouvement rectiligne alternatif en mouvement circulaire, évitant les inconvénients dus aux points morts; modèle de nouvelle invention	Paris_1878_Italy_49.jpg
Goria (C.)	à Ancône	Indicateur hydro-chronométrique pour mesurer la dépression du ciel des foyers des locomotives dans les épreuves à froid	Paris_1878_Italy_49.jpg
Lenormand (L.-P.-E.) et Colla frères, constructeurs	à Turin	Pompe rotative absolue, aspirante; un graisseur automatique et à volonté	Paris_1878_Italy_49.jpg
Mitesi (A.)	ingénieur, à Milan	Machine à vapeur à triple condensation	Paris_1878_Italy_49.jpg
Salmeri Kragnotti (A.)	à Palerme	Peseur automatique pour les moulins	Paris_1878_Italy_49.jpg
Zangirolami (G.-C. & J.)	à Adria (Rovigo)	Roue à soufflet de la force de 4 chevaux	Paris_1878_Italy_49.jpg
Barceló (J.) et Cie	à Gênes	Machine unie pour couper le chêne-liège en morceaux rectangulaires; machine pour couper le chêne-liège en prismes parallélépipèdes à base carrée; machine pour la fabrication des bouchons de liège; machine collate	Paris_1878_Italy_49.jpg
Devoto (C.)	à Gênes	Syphons pour eau de seltz à grand égout à petit levier	Paris_1878_Italy_49.jpg
Giacomini (L.)	à Trévise	Remouleur de son, nouveau système	Paris_1878_Italy_49.jpg
