Name	Place	Description	Pdf
Stuckij (J.)	à Trévise	Farines et pâtes.	Paris_1878_Italy_61.jpg
Tommasi (L.)	à Jesi (Ancone)	Riz de trois qualités.	Paris_1878_Italy_61.jpg
Torri (A.)	à Spoleto	Pâtes pour potage; pâte spéciale «flocon de neige».	Paris_1878_Italy_61.jpg
Troja (A.)	à Syracuse	Pâtes.	Paris_1878_Italy_61.jpg
Valdonio (C.)	à Castel San-Giovanni (Plaisance)	Pâtes.	Paris_1878_Italy_61.jpg
Vincenzi (N.)	à Spilamberto (Modène)	Riz de différentes qualités.	Paris_1878_Italy_61.jpg
Baj (J.)	à Milan	Gâteaux à la milanaise.	Paris_1878_Italy_61.jpg
Bolaffio et Levi	à Venise	Biscuits appelés baicoli.	Paris_1878_Italy_61.jpg
Bronchelli (L.)	à Pise	Sucreries.	Paris_1878_Italy_61.jpg
Cortassa (J.)	à Girgenti	Biscuits et galettes.	Paris_1878_Italy_61.jpg
Dalla Cà (J.)	à Schio (Vicence)	Articles de pâtisserie.	Paris_1878_Italy_61.jpg
Funi (D.)	à Rovigo	Gâteaux.	Paris_1878_Italy_61.jpg
Guelfi (G.)	à Navacchio (Pise)	Biscuits à l'anglaise.	Paris_1878_Italy_61.jpg
Miglioli (J.)	à Robeccbio d'Oglio (Crémone)	Pain doux.	Paris_1878_Italy_61.jpg
Pagnì (J.) et Cie	à Pontedera (Pise)	Biscuits.	Paris_1878_Italy_61.jpg
Riceardi (J.)	à Castellamare di Stabia (Naples)	Biscuits.	Paris_1878_Italy_61.jpg
Rovetti (H.)	à Modène	Gâteaux appelés spongata.	Paris_1878_Italy_61.jpg
Sapori (V.) et fils	à Sienne	Panforte.	Paris_1878_Italy_61.jpg
Troja (A.)	à Syracuse	Biscuits de mer.	Paris_1878_Italy_61.jpg
Vianello (L.)	à Padone	Pâte appelée margherita; gâteaux.	Paris_1878_Italy_61.jpg
Zampieri (M.)	à Vicence	Articles de pâtisserie.	Paris_1878_Italy_61.jpg
Agostini della Seta (Comte A.)	à Pise	Huiles surfinès, première et seconde qualités, de la fabrique Colleoli; huiles de première et seconde qualités, de la fabrique Corliano.	Paris_1878_Italy_61.jpg
Albergotti (Marquis J.)	à Pise	Huile de la fabrique d'Ascanio.	Paris_1878_Italy_61.jpg
Albergotti-Siri (Baron C.)	à Arezzo	Huile à froid de 1877.	Paris_1878_Italy_61.jpg
Alli-Macearani (Marquis C.)	à Florence	Huile surfine d'olive; huile ordinaire.	Paris_1878_Italy_61.jpg
Angeloni (S.)	à Roccaraso (Aquila)	Beurre préparé pour une longue conservation; scamorze.	Paris_1878_Italy_61.jpg
Antinori (Due E.)	à Florence	delegué de S. A. I. L'Archiduc d'Autriche Ferdinand IV de Toscane ... Fromage de brebis mérinos, obtenu avec le lait de brebis élevées dans les pâturages des Apennins, à 1,200 mètres au-dessus du niveau de la mer.	Paris_1878_Italy_61.jpg
Baele (P.)	à Spanzano (Lecce)	Huile d'olive.	Paris_1878_Italy_61.jpg
Balsano (J.) et fils	à Lecce	Huile d'olive.	Paris_1878_Italy_61.jpg
Bartoli-Avedutti (J.)	à Chianciano (Sienne)	Huile d'olive surfìne.	Paris_1878_Italy_61.jpg
