Name	Place	Description	Pdf
Rossi (J.)	à Finale Marina (Gènes)	Liqueur de Cassis.	Paris_1878_Italy_72.jpg
Rubin (N.)	à Dolo (Venise)	Liqueur Fernet.	Paris_1878_Italy_72.jpg
Ruffini (P.)	à Florence	Elixir santé.	Paris_1878_Italy_72.jpg
Santifaller (J.)	à Bergame	Essence de vinaigre.	Paris_1878_Italy_72.jpg
Sardiella (A.)	à Teramo	Absinthe.	Paris_1878_Italy_72.jpg
Sartoris (R.) et Cie,	à Turin	Liqueurs.	Paris_1878_Italy_72.jpg
Savorini (F.)	à San Giovanni in Persiceto (Bologne)	Liqueur.	Paris_1878_Italy_72.jpg
Scala (P.)	à Naples	Vinaigre.	Paris_1878_Italy_72.jpg
Scerano (M.)	à Bari	Rossolis.	Paris_1878_Italy_72.jpg
Scerano (M.)	à Bari	Succédané du café ; café ; chicorée.	Paris_1878_Italy_72.jpg
Schioceolini (A.)	à Pérouse	Moutarde de Pérouse.	Paris_1878_Italy_72.jpg
Scotti da Vigione (Comte A.)	à Plaisance	Vinaigre.	Paris_1878_Italy_72.jpg
Secco (A.)	à Alexandrie	Nougat alexandrin.	Paris_1878_Italy_72.jpg
Secco (S.)	à Alexandrie	Liqueurs.	Paris_1878_Italy_72.jpg
Soma (C.)	à Alexandrie	Liqueurs.	Paris_1878_Italy_72.jpg
Spilmanni (P.)	à Rome	Liqueurs.	Paris_1878_Italy_72.jpg
Stacehini (A.)	à Rome	Liqueurs.	Paris_1878_Italy_72.jpg
Stringa (A.)	à Voghera (Pavie)	Moutarde de fruits entiers, au sucre; fruits conservés.	Paris_1878_Italy_72.jpg
Tagliazucchi frères	à Modene	Rossolis et liqueurs rafraîchissantes.	Paris_1878_Italy_72.jpg
Tommasi (A.)	à Marsciano (Pérouse)	Liqueurs.	Paris_1878_Italy_72.jpg
Torricelli (A.)	à Florence	Liqueur Alchermes.	Paris_1878_Italy_72.jpg
Toselli (F.)	à Alexandrie	Liqueur Fernet.	Paris_1878_Italy_72.jpg
Toselli (F.)	à Alexandrie	Nougat; macarons; tablettes Fernet Toselli.	Paris_1878_Italy_72.jpg
Toselli (P.)	à Alexandrie	Liqueur Alchermes.	Paris_1878_Italy_72.jpg
Tosi (Chevalier B.), avocat	à Vignola (Modène)	Conserves alimentaires et vinaigre.	Paris_1878_Italy_72.jpg
Tramontani (J.)	à Florence	Liqueur des Fate bene fratelli.	Paris_1878_Italy_72.jpg
Ulrich (D.)	à Turin	Liquéfiants extrais liquides et arômes en poudre pour la fabrication du vermout et des liqueurs.	Paris_1878_Italy_72.jpg
Vaecerai (V.)	à Sassoule (Modene)	Liqueurs.	Paris_1878_Italy_72.jpg
Valeri (A.)	à Ferrare	Compotes de pêches.	Paris_1878_Italy_72.jpg
Valiani (D.)	à Pistoia (Florence)	Liqueurs.	Paris_1878_Italy_72.jpg
Ventura (C.-S.)	à Catane	Liqueurs.	Paris_1878_Italy_72.jpg
Verniani (C.)	à Florence	Liqueurs.	Paris_1878_Italy_72.jpg
Vescaraidi (J.)	à Botogne	Petits travaux en sucre ; dragées ; biscuits.	Paris_1878_Italy_72.jpg
Viti (A.)	à Cremone	Nougat; moutarde de fruits.	Paris_1878_Italy_72.jpg
Vittone (D.)	à Milan	Liqueurs.	Paris_1878_Italy_72.jpg
Zani (D.) et frères,	à Seniga (Brescia)	Compote de coing au cédrat, sucrée ; moutarde avec sénévé au miel.	Paris_1878_Italy_72.jpg
Zani (N.)	à Ferrari	Rossolis de Coca bolivienne.	Paris_1878_Italy_72.jpg
