Name	Place	Description	Pdf
Badi (L.)	à Murano (Venise)	Émaux pour mosaïques; verres soufflés et polis; vitraux coloriés, ronds et carrés pour fenêtres; table marquetée avec piédestal marqueté, avec imitations en verre de pierres dures.	Paris_1878_Italy_19.jpg
Rubbi frères	à Venise	300 yeux humains artificiels de formes et de couleurs variées.	Paris_1878_Italy_19.jpg
"Salviati et Cie, pour les mosaïques, et Salviati (D""A.) pour les auters articles, verres, etc."	à Venise	Mosaïques décoratives; verres soufflés; lustres.	Paris_1878_Italy_19.jpg
Société musive vénitienne		Tableau en mosaïque.	Paris_1878_Italy_19.jpg
Tommasi et Gelsomini	à Murano (Venise)	Lustres; verres soufflés.	Paris_1878_Italy_19.jpg
Tommasi et Gelsomini	à Venise	Objets en verre filé, en mosaïque, en coquillages, verreries; marqueteries.	Paris_1878_Italy_19.jpg
Trevisan (A.)	à Venise	Vitraux blancs, coloriés, historiés et avec inscriptions.	Paris_1878_Italy_19.jpg
Tubino (P.-G.)	à Vado (Savone)	Bouteilles.	Paris_1878_Italy_19.jpg
Viglenzoni, Frugoni et Caorsi	à Savone	Bouteilles.	Paris_1878_Italy_19.jpg
Welcerbeek (F. et Cie.)	à Venise	"Perles en verre; aventurines; émaux; bloc d""aventurine."	Paris_1878_Italy_19.jpg
Agresti (M.) et frères	à Impruneta-Galluzzo (Florence)	"Ouvrages émaillés sur terre d""Impruneta, imitation de Della Robbia."	Paris_1878_Italy_19.jpg
Battaglia (G.)	à Naples	Candelabre en faïence.	Paris_1878_Italy_19.jpg
Benueci et Latti	à Pesaro	Vases et plats historiés, imitation du XVe siècle.	Paris_1878_Italy_19.jpg
Bertanzi (G.)	à Umbertide (Pérouse)	Vases, imitation des Étrusques.	Paris_1878_Italy_19.jpg
Castellani (T.)	à Rome	Collection de faïences, reproductions italiennes et orientales anciennes.	Paris_1878_Italy_19.jpg
Delange (H.)	à Naples	Objets de céramique.	Paris_1878_Italy_19.jpg
Devers (Chevalier J., professeur)	à Turin	"Collection d""objets de céramique moderne et imitation de l""antique, artistique et industrielle."	Paris_1878_Italy_19.jpg
Farina (A.) et fils	à Faenza	Ouvrages en faïence; médaillon sur la façade de la section italienne.	Paris_1878_Italy_19.jpg
Ferniani (Comte A.)	à Faenza	"Vases en faïence; bas-reliefs, etc.; médaillons dans le vestibule de la section italienne de l""Exposition."	Paris_1878_Italy_19.jpg
Ginori Lisci (Marquis L., sénateur)	à Florence	"Porcelaines blanches et coloriés pour usage commun et pour la télégraphie, la chimie, l""édittt, etc.; porcelaines d""art; faïences artistiques et d""ornement."	Paris_1878_Italy_19.jpg
Giustiniani (M.)	à Naples	Grand vase en faïence, imitation du XVe siècle; table ronde en faïence; vases, coupes, sièges, plats en faïence; imitation de vases étrusques et gréco-siciliens.	Paris_1878_Italy_19.jpg
Leons (A.)	à Catane	Statuettes en terre cuite, coloriées, représentant des costumes siciliens.	Paris_1878_Italy_19.jpg
Melechi (T.)	à Venise	Ouvrages en céramique, ornements, consoles et figures de petites dimensions.	Paris_1878_Italy_19.jpg
Minghetti (A.) et fils	à Bologne	Médaillons en bas-reliefs; vases, bouteilles, amphores, plats, consoles, groupes.	Paris_1878_Italy_19.jpg
Palme (J. et Cie.)	à Pise	Poteries.	Paris_1878_Italy_19.jpg
