Name	Place	Description	Pdf
Odorico (J.-B.) & Cie	Palermo	Carreaux en ciment. Marches d'escaliers, etc.	Paris_1900_Italy_141.jpg
Orlandini (Egisto)	Florence	Portail en pierre de taille sculptée. Cheminée en pierre.	Paris_1900_Italy_141.jpg
Paganoni (Jean)	Turin, rue S. Secondo, 58	Porte et fenêtre à double vitre avec persienne.	Paris_1900_Italy_141.jpg
Patricolo (Vincent)	Palermo	Pièces en ciment pour l'écoulement des eaux des toits, etc.	Paris_1900_Italy_141.jpg
Petrilli (Aristide)	Florence	Statues. Bustes et autres travaux en marbre, bronze, etc.	Paris_1900_Italy_141.jpg
Picena (G.-C.) frères	Turin	Persienne avec une ferrure.	Paris_1900_Italy_141.jpg
Pochini (Galillée)	Florence	Statues. Bustes. Groupes en marbre.	Paris_1900_Italy_141.jpg
Pochini (Victor)	Florence	Sculptures et colonnes en marbre, en albâtre et vert de Prato.	Paris_1900_Italy_141.jpg
Pugi (Fortunat et Guillaume) frères	Florence	Statues en marbre. Groupes. Figures, etc.	Paris_1900_Italy_141.jpg
Romanelli frères	Florence	Statues. Bustes et colonnes en marbre, albâtre et serpentine.	Paris_1900_Italy_141.jpg
Rossi-Ciampolini	Pize	Statues. Bustes. Vases. Colonnes en marbre.	Paris_1900_Italy_141.jpg
Salvatico (G.-A.) & Cie	Turin, via Carlo Alberto, 42	Touettes en bois de diverse couleurs pour parquet. Ingénieur.	Paris_1900_Italy_141.jpg
Sangiorgi (J.)	Rome	Reproduction des chefs-d'oeuvre de l'art italien.	Paris_1900_Italy_141.jpg
Scheggi (César) & frères	Florence	Colonnes et vases en marbre et albâtre.	Paris_1900_Italy_141.jpg
