Name	Place	Description	Pdf
Raimondo	(Macerata)	Serpe, et hoyau, couteaux à jambon, à découper et à fromage, faux moissonneuse.	Paris_1867_Italy_69.jpg
Pettorossi (Joseph)	à Castel-Raimondo (Macerata)	Serpes de Gubbio et de Spoleto, serpe à un seul tranchant de Macerata, serpette de Pérouse et de Rome, couteau à mortadelle, houe de Florence, hachette ordinaire, faux à moissonneuse de Macerata.	Paris_1867_Italy_69.jpg
Potenza (Charles)	à Castel-Raimondo (Macerata)	Serpes de Camerino de Terri de San Severino, serpette de Spolète, faux de Cerreto, couteaux à pâtés.	Paris_1867_Italy_69.jpg
Potenza (Louis)	à Castel-Raimondo (Macerata)	Serpes de Lareto et de Frosinone, serpette de Tivoli, faucille de Moteciano, hachette de Florence, faux de moissonneur, soc de charrue, coutre.	Paris_1867_Italy_69.jpg
Salvatori (Ange)	à Treia (Macerata)	Ciseaux, scie courbe, outils à greffer.	Paris_1867_Italy_69.jpg
Sous-Commission d'Ascoli		Modèles et instruments agricoles en usage dans la province.	Paris_1867_Italy_69.jpg
Avcnti (Ces François et Ennius)	à Ferrare	Échantillons du terrain de la Vallée, tourbe extraite des environs du canal de Bianco.	Paris_1867_Italy_69.jpg
Tenuta della Badriola, Ponicelli (Guillaume)	à Grosseto (Sienne)	Terre de Badiola.	Paris_1867_Italy_69.jpg
Ferme de l'Albérèse Ponicelli (Guillaume)	à Grosseto (Sienne)	Terre de l'Albérèse.	Paris_1867_Italy_69.jpg
Rosetti (Louis)	à Isea (Brescia)	Plâtre pour engrais. (Voir cl. 40.)	Paris_1867_Italy_69.jpg
Magarotti (Jacques)	à Padoue	Marne.	Paris_1867_Italy_69.jpg
Scolari (Gaëtan de)	à Padoue	Substance dite caranto employée comme engrais.	Paris_1867_Italy_69.jpg
Société provisoire pour la fabrication des engrais	à Padoue	Engrais divers, sang solidifié, poudrette.	Paris_1867_Italy_69.jpg
Beccari (Jean-Baptiste)	à Montevarchi (Arezzo)	Plantes pour engrais (da Sorexo) du Val d'Arno (galega officinalis), lupin (lupinum album), vesce (vicia sativa) trêfle (trifolium pratense).	Paris_1867_Italy_69.jpg
Poliacci (Egide)	à Sienne	Engrais artificiel pour l'olivier et la vigne, traitement contre l'oïdium.	Paris_1867_Italy_69.jpg
Coluccini (Jean)	à Pise	Engrais provenant de vieux cuirs broyés.	Paris_1867_Italy_69.jpg
Pranapolini (Louis)	à Livourne	Guano artificiel.	Paris_1867_Italy_69.jpg
Calandra (Cher Claudius)	à Turin	Plan géologique d'une section de terrain de la vallée supérieure du Pô, avec le système d'irrigation.	Paris_1867_Italy_69.jpg
Bergamaschi (David)	à Crémone	Plan du système d'irrigation dans des propriétes de la province de Crémone.	Paris_1867_Italy_69.jpg
Griffini (Louis)	à Crema (Crémone)	Plan d'une propriété de Mongnano (distinct de Crema), avec les systèmes agraires d'irrigation et la disposition des bâtiments d'exploitation.	Paris_1867_Italy_69.jpg
Brivio (Jacques)	à Milan	Plan d'un domaine du bas Milanais.	Paris_1867_Italy_69.jpg
Fomina (Vincent)	à Brescia	Dessins et modèles de travaux contre les éboulements.	Paris_1867_Italy_69.jpg
Cherici (Nicolas)	à San Sepolcro (Arezzo)	Exposé graphique des méthodes de culture du pays, avec les produits du sol et des échantillons de terres cultivées.	Paris_1867_Italy_69.jpg
Jacur (M.-V.)	à Padoue	Modèle de réduction d'un terrain à irrigation.	Paris_1867_Italy_69.jpg
Venturoli (Clot)	à Padoue	Type du desséchement mécanique de la ferme de Carezzola, dans la province de Padoue.	Paris_1867_Italy_69.jpg
Magarotti (Jacques)	à Padoue	Type de desséchement mécanique du marécage Berterella en Canea, province de Venise.	Paris_1867_Italy_69.jpg
Municipalité de Padoue		Statistique agricole et industrielle de la province de Padoue, et Mémoire sur les desséchements. (Voir cl. 13.)	Paris_1867_Italy_69.jpg
