Name	Place	Description	Pdf
Deodato (P.)	à Villarosa (Caltanisetta)	Collection des minerais des mines de Pamprellò; échantillons de sel gemme.	Paris_1878_Italy_34.jpg
De Poli (G.-B.) et Cie	à Udine	Carillon de cinq cloches à plein mouvement, poses sur armature en fer; appareil complet.	Paris_1878_Italy_34.jpg
De Poli frères	à Vittorio (Trevisé)	Cloches de bronze pour églises; sonnettes.	Paris_1878_Italy_34.jpg
De Stefani (C.)	professeur à l'Université de Pise	Carte géologique d'une partie de la Toscane, sur l'échelle de ...	Paris_1878_Italy_34.jpg
Devallé, Pelli et Cie	à Turin	Amiante brut et travaillé.	Paris_1878_Italy_34.jpg
Di Marzo (D.)	à Tufo (Avellino)	Procédé de broyage du soufre extrait des mines d'Alavilla Irpina.	Paris_1878_Italy_34.jpg
Di Marzo (G.)	à Tufo (Avellino)	Soufre brut des mines d'Alavilla Irpina.	Paris_1878_Italy_34.jpg
Etablissement métallurgique d'Agordo, dirigé par Mr. Mazzuoli (L.)		Roches; minerais et produits métallurgiques des mines de cuivre d'Agordo et desseins explicatifs.	Paris_1878_Italy_34.jpg
Favretti (P.), ingénieur	directeur de la mine du Pulli, à Valdagno (Vienee)	Echantillons de charbon du Pulli et des roches encaissantes; plan général et description technique de la mine.	Paris_1878_Italy_34.jpg
Ferrari (B.)	à Parme	Appareil pour empêcher que la fumée redescende dans les cheminées; piège à rats.	Paris_1878_Italy_34.jpg
Fornara (G.) et Cie	à Turin	Echantillons de toiles métalliques.	Paris_1878_Italy_34.jpg
Furse Brothers et Cie	à Rome	Amiante grège et travaillé de la Valtellina (Sondrio) et de la vallée d'Aoste; terres colorantes jaunes de la commune d'Arcidosso (Grosseto), appelés communément terres de Sienne.	Paris_1878_Italy_34.jpg
Gabriel (J.)	à la Serre di Rapolano (Sienne)	Minerais de manganèse et de cuivre.	Paris_1878_Italy_34.jpg
Gastaldi (B.), professeur	à l'Ecole royale d'application des ingénieurs de Turin	Carte géologique des Alpes occidentales, échelle de ..., et échantillons de roches, exécutée sur demande du Bureau royal géologique.	Paris_1878_Italy_34.jpg
Gervasone (G.)	à Aoste (Turin)	Echantillons de fer magnétique des mines Liconi et Laricaz (commune de Cogne), et de fer produit par ce même minerai.	Paris_1878_Italy_34.jpg
Ghislanzaoni (P.)	à Bergame	Fonte a grain gris des hauts foursneaux du Val Bandione; fonte a grain blanc des hauts foursneaux du Val Scalvé (Bergame).	Paris_1878_Italy_34.jpg
Giorgi et Biseossi, représentés par l'ingénieur F. Barthelemy (Les objets appartiennent maintenant aux successeurs, MM. L. Bidon et Cie)	à Rome	Roches bitumineuses des territoires de Manoppello et de Letto Manoppello et bitume de première fusion.	Paris_1878_Italy_34.jpg
Guggi (J.)	à Loglio (Côme) Echantillons de toiles métalliques.		Paris_1878_Italy_34.jpg
Guillot (J.), Escards (S.) et Beccaris (L.)	à Sassari	Minerais d'antimoine de la Nurra.	Paris_1878_Italy_34.jpg
Laurenti (C.)		Limes.	Paris_1878_Italy_34.jpg
Levi (Commandeur J.)	à Turin	Diverses pépites ou géodes d'or de la mine de cuivre aurifère appelée de Monte-Loreto, près Sestri Levante en Ligurie; échantillons de cuivre extrait de cette mine.	Paris_1878_Italy_34.jpg
Lotti (B.), docteur, géologue, opérateur du comité géologique royal, et Desfefani (C.) professeur		Carte géologique de la Toscane centrale, échelle de ..., exécutée sur la demande du bureau géologique royal.	Paris_1878_Italy_34.jpg
