Name	Place	Description	Pdf
Maraschi frères	Turin, rue Cavour, 11	Essence de menthe naturelle et rectifiée	Paris_1900_Italy_204.jpg
Martini (ANGE)	Padoue	Cierges, chandelles, flambeaux, bougies de cire et corps gras	Paris_1900_Italy_204.jpg
Manfredi (JACQUES)	Crémone	Torches	Paris_1900_Italy_204.jpg
Mazzuranaoss & Angéli	Bari	Huiles au sulfure, décoloré, sans acide. Savons et matières	Paris_1900_Italy_204.jpg
Mines de Soufre Trezza	Bologne	Soufre en blocs et en poudre pour industries et agriculture	Paris_1900_Italy_204.jpg
Ministère des Finances	Rome	Sel marin, se gemme, et iguignée, dissous, en poudre, et en briquettes. Appareil pour l’extraction du sel et de la saumure et pour la formation des pains.	Paris_1900_Italy_204.jpg
Morelli (JOACHIM)	Fucecchio (Florence)	Appareil générateur du gaz acétylène	Paris_1900_Italy_204.jpg
Mortellaro (FRANÇOIS)	Syracuse	Nitrate de calcium	Paris_1900_Italy_204.jpg
Mussone (CHARLES)	Turin, hôpital Mauricien	Huile d’amandes, extraits, produits chimiques	Paris_1900_Italy_204.jpg
Nascio (AVELINE) & Cie	Messine	Acides citrique et tartrique	Paris_1900_Italy_204.jpg
Parenti (JEAN)	Sienne	Produits chimiques	Paris_1900_Italy_204.jpg
Parisi (T.G.), frères	Rome	Cierges pour églises et bougies	Paris_1900_Italy_204.jpg
Pegna (CÉSAR) & fils	Florence	Acide carbonique liquide de sources naturelles	Paris_1900_Italy_204.jpg
Perciabosco (FÉLIX) & Saya	Messine	Essence de citron	Paris_1900_Italy_204.jpg
