Name	Place	Description	Pdf
Donneaud frères	à Port-Maurice	Huile à brûler, pour savons et pour machines	Paris_1878_Italy_39.jpg
Dufour et Bruzzo	à Gênes	Collection d'huiles végétales	Paris_1878_Italy_39.jpg
Fabj (G.)	à Ancône	Huile à brûler	Paris_1878_Italy_39.jpg
Faechini (P.), fils et Cie	à Bologne	Chanvres gréges et peignés	Paris_1878_Italy_39.jpg
Falzoni Galllerani (Chevalier A.)	à Cento (Ferrara)	Chanvre grége et en baguettes	Paris_1878_Italy_39.jpg
Fiore (N.)	à Lecce	Huile pour machines	Paris_1878_Italy_39.jpg
Gaviano (A.)	à Lanusei (Cagliari)	Cire vierge; miel amer et doux	Paris_1878_Italy_39.jpg
Gia comazzi (R.)	à Salemi (Trapani)	Billes de réglisse	Paris_1878_Italy_39.jpg
Giuffrida Leotta (J.)	à Catane	Farine de sénévé sans huile grasse, pour la préparation du papier couvert de sénévé (sinapisine)	Paris_1878_Italy_39.jpg
Gonzaga (Prince F.)	à Volta (Mantoue)	Miel, cire	Paris_1878_Italy_39.jpg
Grasso (J.)	à Catane	Pâtes de réglisse	Paris_1878_Italy_39.jpg
Graziano (S.) et fils	à Palerme	Suma en poudre et en feuille	Paris_1878_Italy_39.jpg
Guillot (M.)	à Alghero (Sassari)	Huile à brûler	Paris_1878_Italy_39.jpg
Inggolia Inggolia (A.)	à Montevago (Girgenti)	Suma brut, à emballer, en poudre, en feuilles choisies	Paris_1878_Italy_39.jpg
Klufufinger et Cie	à Bologne	Chanvre gréde et peigné	Paris_1878_Italy_39.jpg
Labonia (Baron G.)	à Naples	Billes de suc de réglisse	Paris_1878_Italy_39.jpg
Lagnomassinore (G. et Cie)	à Chiavari (Gênes)	Huiles industrielles pour savon extraites du marc d'olive et de la pellicule de l'olive	Paris_1878_Italy_39.jpg
Lalatta Costoriosa (Marquis J.)	à Parme	Miel	Paris_1878_Italy_39.jpg
Laneri di Brolol (Doc F.)	à Palerme	Miel	Paris_1878_Italy_39.jpg
Macri (J.)	à Sant-Arpino (Naples)	Échantillons de chanvre et de lin en fibres, rouis, treillés, peignés	Paris_1878_Italy_39.jpg
Maglione (V.) et Cie	à Port-Maurice	Huiles à brûler, pour savons et pour machines	Paris_1878_Italy_39.jpg
Manca (F.)	à Messine	Huile à brûler	Paris_1878_Italy_39.jpg
Mastiani Brunacceci (A.)	à Pise	Huile vert-sombre; huile lavée	Paris_1878_Italy_39.jpg
Mingori (V.)	à Lucques	Huiles industrielles	Paris_1878_Italy_39.jpg
Musumeci Gulli (G.)	à Catane	Racines de réglisse sans écorce, réglisse avec l'écorce; réglisse sans écorce et coupée	Paris_1878_Italy_39.jpg
Nervegna frères	à Brindisi (Lecce)	Huile pour machines	Paris_1878_Italy_39.jpg
Olivieri (E.)	à Palerme	Suma en arbuste, en f euille et en poudre	Paris_1878_Italy_39.jpg
Orlando (L.) et Cie	à Syracuse, société pour l'extraction de l'huile du marc d'olive	Huile extraite du marc par la sulfure de carbone	Paris_1878_Italy_39.jpg
Parlato (L.) et Cie	à Syracuse	Huiles d'olive industrielles, à brûler et pour machines	Paris_1878_Italy_39.jpg
Parma (A.) et Cie	à Masareda (Trévise)	Pollinia Gryl lus travaillé	Paris_1878_Italy_39.jpg
Paternéo Castello (F.)	à Catane, duc de Carcaci	Coton grége en graine et nettoyé de Carcaci	Paris_1878_Italy_39.jpg
