Name	Place	Description	Pdf
Marcucci (Annibal)	Bibbuna (Arezzo)	Modèles d'instruments et ustensiles pour les travaux agricoles et ménages du Casentino. (Volr éd. 91.)	Paris_1867_Italy_68.jpg
Binazioni (Frédéric)	Pistoie	Charrue.	Paris_1867_Italy_68.jpg
Benedetti (Laurent)	Chiesina Uzzanese (Lucques)	Charrues.	Paris_1867_Italy_68.jpg
Giuntini (Ovide)	Pise	Charrue à renforcer le sillon (aratro ripoulatore) toscan, charrue (coltro) américaine, ciseaux à couper, serrures.	Paris_1867_Italy_68.jpg
Marza (Benjamin)	Foggia	Charrue mécanique.	Paris_1867_Italy_68.jpg
Vairo (Joseph)	Mossine	Charrue, machine moissonneuse à scie circulaire.	Paris_1867_Italy_68.jpg
Comice agricole de Voghera	Pavie	Instruments agricoles.	Paris_1867_Italy_68.jpg
Barberis (Antoine)	Cuneo	Machine à transplanter les jeunes arbres.	Paris_1867_Italy_68.jpg
Ferrari (Erminio)	Modène	Modèle de machine pour recouvrir les graines des céréales.	Paris_1867_Italy_68.jpg
Caratti (Vincent)	Ravenne	Modèle d'un semoir à blé.	Paris_1867_Italy_68.jpg
Ammanatti (Raphaël)	Pistoie	Râteau semeur pour la culture des pois.	Paris_1867_Italy_68.jpg
Masi (Pierre)	Chiesa Nova, près de Prato (Florence)	Machine à semer et à recouvrir les semences.	Paris_1867_Italy_68.jpg
Morelli frères	Pralbüino (Brescia)	Modèle de machine pour souffler le lin, les céréales et les fourrages.	Paris_1867_Italy_68.jpg
Vecchia (Jean)	Plaisance	Machine à broyer le chanvre dite anapulatrice à quatre cylindres, ventilateur pour nettoyer les semences.	Paris_1867_Italy_68.jpg
Pagnoni (Adam)	Ferrarre	Modèle d'une machine à broyer le chanvre.	Paris_1867_Italy_68.jpg
Tonizzi (Angel)	 Vicence	Presse pour empaqueter les foins et la paille.	Paris_1867_Italy_68.jpg
Marchi (Léopold)	Volterre (Pise)	Machine en fonte et bois pour préparer les fascines.	Paris_1867_Italy_68.jpg
Maison d'aliénés de Saint-Nicolas	Sienne	Deux cages à huile (gabie) du travail des aliénés.	Paris_1867_Italy_68.jpg
Della Beffa (Ciere Hyacinthe)	Gênes	Batteuse, crible.	Paris_1867_Italy_68.jpg
Giacomelli frère	 Trévise	Egrénoir pour maïs.	Paris_1867_Italy_68.jpg
Bobba et Peiretti	Carmagnola (Turin)	Crible mécanique pour nettoyer les graines.	Paris_1867_Italy_68.jpg
Battaglie (Jean)	Varèse	Machine pour couper la feuille du mûrier.	Paris_1867_Italy_68.jpg
Pasqui (Gaétan)	Forli	Utensiles pour la culture du houblon, plante-perche, arrache-perche, hoyauserpe (Zappetoronco) à double et à simple tranchant.	Paris_1867_Italy_68.jpg
Dalmasco (Oliva)	Cuneo	Outils pour moissonneur.	Paris_1867_Italy_68.jpg
Vincis (César)	Biella (Turin)	Faux à foin en acier et en fer.	Paris_1867_Italy_68.jpg
Vincis (Jean-Baptiste)	Biella (Turin)	Faux à foin.	Paris_1867_Italy_68.jpg
Vincis (Louis)	Biella (Turin)	Faux à foin.	Paris_1867_Italy_68.jpg
Vincis (Séraphin)	Biella (Turin)	Faux à foin.	Paris_1867_Italy_68.jpg
Bianchi (Joseph)	Piarico (Bergame)	Truelles et maçons, hoyaux, bêches, coupe-foin.	Paris_1867_Italy_68.jpg
Sous-commision de Brescia		Objets pour l'industrie agricole, et manufacturière.	Paris_1867_Italy_68.jpg
Arrigoni (Santi) et fîls	Pescia (Lucques)	Faux, bêches et serpes. 	Paris_1867_Italy_68.jpg
Delle Piane (Henry)	Florence	Outils champêtres en acier Bessemer.	Paris_1867_Italy_68.jpg
Leonelli (Joseph)	Castel-Raimondo (Macerata)	Serpe commune, hachette, bêche, pioche et faux.	Paris_1867_Italy_68.jpg
Marcelli (Joseph)	Castel-Raimondo (Macerata)	Serpes, faux, taille-foin, faucilles, hachette, tranchet à la romaine.	Paris_1867_Italy_68.jpg
Pettorossi (Frédéric)	Castel		Paris_1867_Italy_68.jpg
