Name	Place	Description	Pdf
Granaglia (P.-E.)	Turin	Cordes métalliques pour traction de poids, pour transmission et direction des paratonnerres.	Paris_1878_Italy_53.jpg
Lucechesini (A.)	Florence	Deux appareils télégraphiques imprimant.	Paris_1878_Italy_53.jpg
Meardi (P.), ingénieur, et Zelaschi (A.), géomètre	Voghéra (Pavie)	Fermeture électrique; tableau électrique; appareil électrographique.	Paris_1878_Italy_53.jpg
Ministère de la marine		Compteurs électrique pour machine et télégraphe électrique, pour machines (système Bozzone).	Paris_1878_Italy_53.jpg
Pardon (L.)	Milan	Chef du service télégraphique des chemins de fer de la Haute-Italie. Deux appareils Morse à induction; récepteur électrique à cadran de 0m. 20 cent. à l'usage du poste télégraphique; récepteur électrique à cadran de 0m. 60 cent. à l'usage des stations; cadran d'un mètre avec moteur électrique.	Paris_1878_Italy_53.jpg
Serra Carpi (J.)	Rome	Modification du télégraphe Morse avec un nouveau relais.	Paris_1878_Italy_53.jpg
Sommavita di Monbello (J.-J.)	Florence	Manipulateur neutralisateur pour câbles sous-marins et lignes aériennes de grande longueur.	Paris_1878_Italy_53.jpg
Vianisi (Marquis L.)	Messine	Inspecteur des télégraphes. Deux appareils de transmission spéciaux des signes télégraphiques de l'alphabet Morse, pour la transmission simultanée en sens inverse sur un fil télégraphique d'une longueur n'excédant pas 250 kilomètres; deux appareils de transmission automatiques fonctionnant au moyen d'une pile locale pour la transmission simultanée, applicables aux systèmes Morse, Hughes et Delps, sur fils télégraphiques de n'importe quelle longueur, jusqu'à la distance ordinaire à laquelle on correspond directement et pour la translation au delà de ces distances. (Brochure illustrative.)	Paris_1878_Italy_53.jpg
Barbafiera, Dello Sbarba et Cie.	Volterra (Pise)	Bloc d'albâtre brut indiquant la matière première et son emploi.	Paris_1878_Italy_53.jpg
Bertanzi (J.)	Umbertide (Pérouse)	Tubes en terre pour conduite d'eau soumise à une pression; spécimen de pavage à dessin et en couleur.	Paris_1878_Italy_53.jpg
Bozzoni (B.)	San-Zeno Naviglio (Brescia)	Pont mobile.	Paris_1878_Italy_53.jpg
Carrera (P.), ingénieur	Turin	La galerie de l'industrie subalpine, imaginée par l'exposant et construite sous sa direction à Turin (plans et dessins).	Paris_1878_Italy_53.jpg
Ciani (G.)	Florence	Spécimens de serrures de sûreté à plusieurs clefs.	Paris_1878_Italy_53.jpg
Cocconcelli (A.)	Reggio-Emilia	Pont de service en bois glissant dans toutes les directions, avec mécanisme pour enlever ou abaisser la partie supérieure. Le plancher du pont peut être fixé à n'importe quelle hauteur entre 3 et 14 mètres.	Paris_1878_Italy_53.jpg
Cosso (E. et B.) frères	Gênes	Colonne de marbre vert en deux morceaux de la carrière de Ponzoa, commune de Fiaoccone-Liguria. Propriété des exposants.	Paris_1878_Italy_53.jpg
Cottrau (A.), ingénieur	Naples	Modèle d'un nouveau système de ponts de militaires instantanés; quatre tableaux représentant les principaux travaux exécutés sous la direction de l'exposant et projetés par lui.	Paris_1878_Italy_53.jpg
Cottrau (A.)		En qualité d'administrateur et directeur de l'Entreprise industrielle des constructions métalliques, à Naples. Grands tableaux représentant les vues des principaux travaux exécutés pendant ces dernières années par l'entreprise en Italie et à l'étranger; modèles en fer de ponts métalliques de différents types et systèmes.	Paris_1878_Italy_53.jpg
