Name	Place	Description	Pdf
Piacentini (Chevalier F.)	Rome	Fromage de brebis	Paris_1878_Italy_64.jpg
Planeciani frères (Comtes)	Rome	Huile d'olive surfine; huile fine	Paris_1878_Italy_64.jpg
Ponticelli (G.)	Grosseto	Fromage de brebis obtenu par un caille-lait végétal et animal	Paris_1878_Italy_64.jpg
Porcarini (Baron A.)	Palermo	Fromage de vache; fromage primeur de vache; cacciocavallo; fromage de brebis; fromage de buffle	Paris_1878_Italy_64.jpg
Prince de Piombino	Foligno (Pérouse)	Huile d'olive surfine	Paris_1878_Italy_64.jpg
Pucci-Sansedoni (Comte A.)	Sienne	Huile d'olive surfine	Paris_1878_Italy_64.jpg
Pulejo (R.) et fils	Syracuse	Huile d'olive fine	Paris_1878_Italy_64.jpg
Saracini (A.)	Sienne	Huile surfine de 1876; huile de 1876 de la fabrique de Castelnuovo Berardenga; huile de 1877 de la fabrique Vescana	Paris_1878_Italy_64.jpg
Schneiderff (R.)	Bagno a Ripoli (Florence)	Huile d'olive morinella; huile d'olive Frantoia	Paris_1878_Italy_64.jpg
Sciacca della Scala (Baron)	Palermo	Fromage de vache; beurre salé	Paris_1878_Italy_64.jpg
Sciacca della Scala (Baron)	Palermo	Huile supérieure de Pila	Paris_1878_Italy_64.jpg
Seinza (V.)	Rome	Cacciocavallo	Paris_1878_Italy_64.jpg
Sebastio di Santacroce (Baron)	Tarante (Lecce)	Huile d'olive	Paris_1878_Italy_64.jpg
Serio (V.)	Montalbano Jonico (Potenza)	Cacciocavallo	Paris_1878_Italy_64.jpg
Solinas-Arras (J.)	Sassari	Huile d'olive de quatre qualités	Paris_1878_Italy_64.jpg
Riecasoli (Baron B.)	Brolio (Sienne)	Huile, qualité douce; huile ayant le goût de fruits	Paris_1878_Italy_64.jpg
Russell frères	Pise	Huile d'olive de Calci	Paris_1878_Italy_64.jpg
Tacchini (A.)	Plaisance	Fromage parmesan, gorgonzola; beurre salé	Paris_1878_Italy_64.jpg
Tellini (V.)	Calci (Pise)	Huile superfine 1877 et 1878; superfine verte 1876 et 1877	Paris_1878_Italy_64.jpg
Tittoni (A.) et frères	Rome	Fromage de brebis	Paris_1878_Italy_64.jpg
Tomei-Albiani frères	Pietra Santa (Lucques)	Huile d'olive fine	Paris_1878_Italy_64.jpg
Torriglia (Marquis G.-A.)	Chiavari (Gênes)	Huile vierge fine	Paris_1878_Italy_64.jpg
Tucci-Savo (B.)	Paliano (Rome)	Huile d'olive fine 1876 et 1877	Paris_1878_Italy_64.jpg
Vaelerie de la maison du roi	Capodimonte (Naples)	Beurres et mascarponi	Paris_1878_Italy_64.jpg
Valdonio (G.)	Castel San-Giovanni (Plaisance)	Saindoux	Paris_1878_Italy_64.jpg
Zazzera (A.) et Polenghi frères	Codogno (Milan)	Fromage parmesan; fromages appelés suisse, gorgonzola, robiolino; beurres frais et salé	Paris_1878_Italy_64.jpg
Zironi (J.)	Fiorano (Modène)	Saindoux	Paris_1878_Italy_64.jpg
Alessandrini (L.)	Ascoli (Piceno)	Jambon; saucisson; une coppa d'estate (col salé à manger pendant l'été)	Paris_1878_Italy_64.jpg
Ambrogio (N.)	Casale-Monferate (Alexandrie)	Saucisson cru	Paris_1878_Italy_64.jpg
Arrighetti (M.)	Florence	Viande salée et disposée en saucisson (six morceaux)	Paris_1878_Italy_64.jpg
