Name	Place	Description	Pdf
Bee cari (J.-B.)	à Castelfranco (Arezzo)	Huile d’olive fine; huile ordinaire.	Paris_1878_Italy_62.jpg
Bentivoglio (Comte C.) et fils	à Modène	Fromage de brebis.	Paris_1878_Italy_62.jpg
Bettoni (Comte L.)	à Brescia	Huile d’olive fine.	Paris_1878_Italy_62.jpg
Bianchedi (C.)	à Brescia	Huile d’olive surfine des années 1876 et 1877; huile ordinaire pour cuisine, 1876 et 1877.	Paris_1878_Italy_62.jpg
Bigio (A.J.) et fils	à San-Remo (Port-Maurice)	Huile nouvelle surfine; huile extra-fine vieille; huile fine vieille; huile ordinaire.	Paris_1878_Italy_62.jpg
Bonanno-Ricca (F.)	à Palerme	Huile d’olive surfine; huile ordinaire.	Paris_1878_Italy_62.jpg
Bovio (E.)	à Bitonto (Bari)	Huile d’olive.	Paris_1878_Italy_62.jpg
Brizzolari (C.)	à Arezzo	Huile d’olive 1876-1877.	Paris_1878_Italy_62.jpg
Broglia di Casalborgone (Comte)	à Turin	Fromage frais appelé doppia crema forte di Piemonte.	Paris_1878_Italy_62.jpg
Cao (P.)	à Cagliari	Fromages.	Paris_1878_Italy_62.jpg
Capocehiano (F.)	à Molfetta (Bari)	Huile d’olive.	Paris_1878_Italy_62.jpg
Cappelli (J.-B.)	à San-Demetrio nei Vestini (Aquila)	Fromages de vache (scamozze et bo rlelli).	Paris_1878_Italy_62.jpg
Casaretto frères	à Chiavari (Gênes)	Huile vierge fine 1875.	Paris_1878_Italy_62.jpg
Cattaneo (B.) et fils	à Pavie	Fromage parmesan très-vieux.	Paris_1878_Italy_62.jpg
Cattaneo (J.) et frères	à Pavie	Fromage parmesan.	Paris_1878_Italy_62.jpg
Cenami frères	à Lucca	Huile d’olive extra-fine.	Paris_1878_Italy_62.jpg
Chambre de commerce et des arts	à Avellino	Huile d’olive vierge de Castelfranco; huile d’olive fine.	Paris_1878_Italy_62.jpg
Charteux (P.)	à Bari	Huile d’olive.	Paris_1878_Italy_62.jpg
Chierichetti (F.) et Regondi	à Milan	Beurre artificiel cuit et frais; margarine.	Paris_1878_Italy_62.jpg
Ciaecio frères	à Sambuca Zabut (Girgenti)	Fromage imitation du gruyère.	Paris_1878_Italy_62.jpg
Collalto (Marquis A.)	à Palerme	Huile d’olive surfine; huile d’olive fine; huile d’olive ordinaire.	Paris_1878_Italy_62.jpg
Colpi (D’) D., Pasquale (D’) et Artur frères	à Padoue	Fromage préparé en 1876	Paris_1878_Italy_62.jpg
Conti frères	à Chianciano (Sienne)	Huile ordinaire.	Paris_1878_Italy_62.jpg
Copericini (F.)	à Montechiariugolo (Parme)	Fromage parmesan.	Paris_1878_Italy_62.jpg
Coppola (S.)	à Lecce	Huile d’olive.	Paris_1878_Italy_62.jpg
De Giudici (F.)	à Arezzo	Huile d’olive 1877.	Paris_1878_Italy_62.jpg
De Lueehi (G.)	à Florence	Huile d’olive fine 1876-1877.	Paris_1878_Italy_62.jpg
Deodato (P.)	à Villarosa (Caltannissetta)	Huile d’olive au citron pour la salade; huile d’olive vierge.	Paris_1878_Italy_62.jpg
Descalzi (Z.)	à Chiavari (Gênes)	Fromage de Chiavari.	Paris_1878_Italy_62.jpg
Sora (Duc de)	à Foligno (Pérouse)	Huile d’olive fine.	Paris_1878_Italy_62.jpg
Vallombrosa (Duc de)	à Sassari	Huile de Nostra Signoredda; huile ordinaire de Nostra Signoredda de Boddemanna; huile fine blanche de Boddemanna; huile fine, couleur de paille, de Nostra Signoredda; huile fine, couleur de paille, de Boddemanna.	Paris_1878_Italy_62.jpg
