Name	Place	Description	Pdf
Santini (Joseph)	Pietra-Santa	Marbre; Aigle sculpté sur Marbre.	Paris_1867_Italy_41.jpg
Simi (Ange)	Levigliani (Lucques)	Marbres de Monte-Corchia et marbres statuaires blancs, incarnat, veiné, brèche.	Paris_1867_Italy_41.jpg
Simi (Côme)	Pietra-Santa	marbre statuaire veiné.	Paris_1867_Italy_41.jpg
Biechi (César)	Lucques	Marbres de Lucques.	Paris_1867_Italy_41.jpg
Hahner (Guillaume)		Blocs et plaques de marbre.	Paris_1867_Italy_41.jpg
Antinori (Améric)	Florence	Marbre de Sienne.	Paris_1867_Italy_41.jpg
Chambre de commerce et des arts de Sienne		Marbre rouge de Caldana et de Gerfalco, serpentine de Vallerano.	Paris_1867_Italy_41.jpg
Conservatoire royal de Sainte-Marie-Madeleine de Sienne		Marbre jaune de Monte-Arrenti et brocatelle.	Paris_1867_Italy_41.jpg
Franceschini (Jules)	Sienne	Marbres coloriés.	Paris_1867_Italy_41.jpg
Spannocchi (Laura)	Sienne	Marbre jaune.	Paris_1867_Italy_41.jpg
Tolomei (Bernard)	Sienne	Marbre jaune et brocatelle.	Paris_1867_Italy_41.jpg
Municipalité de Corciano	Fuligo	Marbres du mont Mallo.	Paris_1867_Italy_41.jpg
Bucci (Joseph)	Campo-Basso (Molise)	Marbres.	Paris_1867_Italy_41.jpg
Comité de Caramanico	Chieti	Hématite du mont Majella, calcaire granuleux, marbres, travertins, terres, sélénites, argile, strontiane, pierres à champignons.	Paris_1867_Italy_41.jpg
Chambre de commerce et Société économique	Foggia	Marbres, albâtres et brèches de Gorgano.	Paris_1867_Italy_41.jpg
Quartoselle (Raphaël)	Téramo	Chaux carbonatée en cristaux, marbres, lignites, calcaires, argiles et pouzzolanes.	Paris_1867_Italy_41.jpg
Guineardi (Guillaume)	Naples	Marbres, dessins de puits artésiens. (Voir cl. 63.)	Paris_1867_Italy_41.jpg
Nicoli (François)	Paris, boulevard Richard-Lenoir	Marbres.	Paris_1867_Italy_41.jpg
Ungaro (Michel)	Naples	Marbres de Pietrarajou et de Vidulano (Bénévent), dissolde de Cusano, combustible fossile de Bénévent.	Paris_1867_Italy_41.jpg
Comité municipal de Santa-Agatha	Foggia	Travertin rougeâtre.	Paris_1867_Italy_41.jpg
Sous-commission de Catane		Collection de marbres, de laves, de minéraux et de roches.	Paris_1867_Italy_41.jpg
Rossi (Philippe) et Cie	Paris, boulevard Richard-Lenoir	Marbres, tables de marbre et blocs de marbre statuaire.	Paris_1867_Italy_41.jpg
Spasi (Gracieux)	Vérone	Tables de marbres de couleurs.	Paris_1867_Italy_41.jpg
Falconii (feu Augustin-Dominique)	Spezia	Tables de marbre Portoro, de Roschetto, de Cavanella, jaune de la Spezia.	Paris_1867_Italy_41.jpg
Fabriciotti (Dominique et André)	Carrara	Tables de marbre Portoro et de brèche.	Paris_1867_Italy_41.jpg
Fabriciotti (Ferdinand)	Carrara	Tables de marbre paunacé de Colonnata.	Paris_1867_Italy_41.jpg
Pilli (Louis)	Seravezza (Lucques)	Cheminées de marbre.	Paris_1867_Italy_41.jpg
Guerra frères	Masse-Carrara	Marbre pour décorations. (Voir cl. 63.)	Paris_1867_Italy_41.jpg
Sarteschi frères	Carrara	Marbre pour décoration, baignoires, éviers et mortier en marbre blanc. (Voir cl. 41.)	Paris_1867_Italy_41.jpg
Delmotti (Joseph)	Seravezza (Lucques)	Bloc de marbre statuaire, objets sculptés.	Paris_1867_Italy_41.jpg
Tomeï (Alliani) frères	Lucques	Carreaux de marbre blanc et bardiglio pour pavé; marbre blanc.	Paris_1867_Italy_41.jpg
Ferrari (Joseph de)	Chiavari	Pierre de Lavagna de Montemezzi.	Paris_1867_Italy_41.jpg
Repetto (Bernard)	Lavagne (Chiavari)	Pierre de Lavagne.	Paris_1867_Italy_41.jpg
Repetto (Joseph)	Lavagne (Chiavari)	Ouvrages de pierre ('. Lavagne.	Paris_1867_Italy_41.jpg
Digerini-Nati (Ch. Anédée)		NA.	Paris_1867_Italy_41.jpg
