Name	Place	Description	Pdf
Manetti (Louis)	Crémone	Monographie de systèmes de culture du territoire de Crémone, avec plans et instruments.	Paris_1867_Italy_70.jpg
École d'Agriculture de Pesaro	Pesaro	Collection monographique des produits, des instruments et des méthodes de l'agriculture locale, avec dessin en relief de la ferme de l'Académie; modèles de systèmes de maisons rustiques de la province; photographies des races bovines, ovines et porcines.	Paris_1867_Italy_70.jpg
Sous-Commission	Macerata	Modèles représentant l'état de l'agriculture et les méthodes de culture de la province.	Paris_1867_Italy_70.jpg
Pollioti (Henry)	Pinerolo (Turin)	Brochure sur l'industrie cotonnière.	Paris_1867_Italy_70.jpg
Siemoni (Charles)	Pratovecchio, Casentino (Arezzo)	Histoire du reboisement de l'Apennin, du Casentino et de Boscoumo; Exposé sur les plantes conifères; Manuel théorico-pratique de l'art forestier.	Paris_1867_Italy_70.jpg
Fontaine (François)	Naples	Projet d'organisation pour l'agriculture.	Paris_1867_Italy_70.jpg
Ziliani (Jean-Baptiste)	Brescia	Filets de chasse.	Paris_1867_Italy_70.jpg
Fazio (Mme Vve Barbe Baldassano)	Varazze (Savone)	Demi-spigone, filet d'eau douce.	Paris_1867_Italy_70.jpg
Mezzano (Pellegrin)	Celle (Savone)	Échantillons de filets pour la pêche et la chasse.	Paris_1867_Italy_70.jpg
Bo (Jean-François)	Chiavari	Filets pour la pêche des anchois et des sardines.	Paris_1867_Italy_70.jpg
Sous-commission de Cagliari		Modèles d'objets servant à la pêche du corail sur les côtes occidentales de la Sardaigne, avec barques, filets et autres ustensiles.	Paris_1867_Italy_70.jpg
Fanni (Fodèle)	Cagliari	Instruments pour la pêche.	Paris_1867_Italy_70.jpg
Cherei (Nicolas)	San-Sepolcro Arezzo	Instruments pour la pêche fluviale du pays.	Paris_1867_Italy_70.jpg
Nani (Louis)	Pozzo Bianco (Bergame)	Tuyau de sûreté pour la fabrication du vin en vases clos.	Paris_1867_Italy_70.jpg
Palmacgriani (Joseph)	Rieti (Foligno)	Soupape hydraulique pour la fermeture des tonneaux.	Paris_1867_Italy_70.jpg
Maison des siléniés de Saint-Nicolas	Sienne	Cages (bruscote) à presser les olives.	Paris_1867_Italy_70.jpg
Cioni (Angelo)	Pistoie	Toiles à envelopper les olives pour les presser.	Paris_1867_Italy_70.jpg
Toltreoni (Dominique)	Macerata	Enveloppes (bruscote) à presser les olives.	Paris_1867_Italy_70.jpg
Piltota (Joseph)	Cerreto Sannita (Naples)	Enveloppe (gabbia) à presser les olives.	Paris_1867_Italy_70.jpg
Chambre de commerce de Cunco		Appareil cellulaire hygiénique pour l'éducation des vers à soie.	Paris_1867_Italy_70.jpg
Chambre de Commerce et Arts de la province d'Alexandrie		Appareil cellulaire isolateur hygiénique pour l'éducation des vers à soie, de M. Michel del Prino.	Paris_1867_Italy_70.jpg
Lasagno (Joseph)	Turin	Petits modèles d'ustensiles pour l'éducation des vers à soie.	Paris_1867_Italy_70.jpg
Giani (Ferrand)	Milan	Étuve pour l'éclosion de la graine des vers à soie.	Paris_1867_Italy_70.jpg
Fazio (Jean)	Varazze (Savone)	Petite machine pour aider à l'éclosion des vers à soie.	Paris_1867_Italy_70.jpg
Saini (François)	Milan	Machine à faire éclore les œufs de vers à soie par sobriété.	Paris_1867_Italy_70.jpg
Ferrari (Barthélémy)	Parme		Paris_1867_Italy_70.jpg
