Name	Place	Description	Pdf
Pini (Jean)	Florence	Revue générale des chemins de fer et des travaux publics	Paris_1900_Italy_10.jpg
Pitré (Joseph)	Palermo	Bibliothèque	Paris_1900_Italy_10.jpg
Publicité Lagunaive	Venise	Indicateur officiel des Postes et Télégraphes et de la Navigation Générale italienne	Paris_1900_Italy_10.jpg
Rebeschini (C.)	Milan, via Rovello, 14	Editions diverses. Impressions pour le commerce	Paris_1900_Italy_10.jpg
Ricordi (G. & Cie)	Milan, via Porta Vittoria, 21	Affiches artistiques, Lithographie	Paris_1900_Italy_10.jpg
Rossi Dante	Sienne	Album universel : « L'Adieu au XIXme siècle »	Paris_1900_Italy_10.jpg
Sabato (François)	Catane, rue Crucifère	Relieures	Paris_1900_Italy_10.jpg
Société éditrice Libraire	Milan	Ouvrages par la Société	Paris_1900_Italy_10.jpg
Société éditrice Sonzogno	Milan, rue Pasquirool, 14	Livres. Journaux. Clichés. Journaux illustrés, etc. Musique	Paris_1900_Italy_10.jpg
Sormani Morretti (Comte Lous)	Reggio Emile, rue Emilie Saint-Etienne, 3	Monographies des Provinces de Venise et de Vérone 	Paris_1900_Italy_10.jpg
Staderini (Aristide)	Rome, rue Archetto, 18 et 19	Relieures	Paris_1900_Italy_10.jpg
Tartagli	Florence	Reliure de volume	Paris_1900_Italy_10.jpg
Trevisani, Rossi & Fiori	Rome	Un volume : « L'Italie Industrielle et Artistique à Paris »	Paris_1900_Italy_10.jpg
