Name	Place	Description	Pdf
Vigo (F.)	à Livourne	Livres ; éditions de luxe et ordinaires.	Paris_1878_Italy_8.jpg
Zanichelli (N.)	à Bologne	Livres.	Paris_1878_Italy_8.jpg
Almana (F.)	à Turin	Toiles préparées pour la peinture.	Paris_1878_Italy_8.jpg
Binda (A. et C.)	à Milan	Spécimens de papier à la mécanique.	Paris_1878_Italy_8.jpg
Binetti (F. et C.)	à Milan	Enveloppes de lettres, papiers colorés et registres.	Paris_1878_Italy_8.jpg
Bussano (J.)	à Turin	Cire à cacheter et encres.	Paris_1878_Italy_8.jpg
Cantileana (G.)	à Majori (Salerne)	Diverses qualités de papier à la main, à écrire et à dessin.	Paris_1878_Italy_8.jpg
Cecchi (G.)	à Florence	Deux albums pour photographies.	Paris_1878_Italy_8.jpg
Civelli (J.)	à Milan	Papiers à la mécanique et à la main de divers poids et qualités.	Paris_1878_Italy_8.jpg
De Luecchi (G.) et Cie	à Florence	Encres et vernis pour imprimerie et lithographie; pâte pour rouleaux typographiques; cylindres complets; balanciers pour timbres.	Paris_1878_Italy_8.jpg
Diletti (J.)	à Brisighella (Ravenne)	Encres de diverses couleurs pour registres et copies de lettres.	Paris_1878_Italy_8.jpg
Fabbi (J.)	à Bologne	Encres pour copies de lettres et registres.	Paris_1878_Italy_8.jpg
Ferrino (C.)	à Turin	Encres de couleurs.	Paris_1878_Italy_8.jpg
Fornari (A. et J.-B.)	à Fabriano (Ancône)	Papier à la main pour calligraphie, dessin, registres, musique; papier spécial en filigrane pour valeurs ou billets de banque.	Paris_1878_Italy_8.jpg
Giberti	à S.-Giovanni a Teduccio (Naples)	Encres.	Paris_1878_Italy_8.jpg
Gnocchi (J.)	à Milan	Encre noire à écrire et pour copies de lettres de couleurs, etc.	Paris_1878_Italy_8.jpg
Grassi (F.)	à Bologne	Presse à copie de lettres vericale pour voyage, se démontant, à remontoir.	Paris_1878_Italy_8.jpg
Lanni freres et Cie	à Sant' Elia Fiumerapido (Caserta)	Papier blanc, coloré, et cartons.	Paris_1878_Italy_8.jpg
Maranesi (G.) et Masetti (B.)	à Bologne	Encre.	Paris_1878_Italy_8.jpg
Margini (A.)	à Reggio Emilia	Encre très-fine.	Paris_1878_Italy_8.jpg
Miegotti (F.)	à Vérone	Album pour photographies; deux volumes reliés de la Bible.	Paris_1878_Italy_8.jpg
Nocea (A.) et Pellegrini	à Pavie	Société pour la fabrication des crayons en bois commun et en bois de cèdre.	Paris_1878_Italy_8.jpg
Nodari (B.) et Cie	à Lugo (Viecnee)	Papier à la main et à la mécanique.	Paris_1878_Italy_8.jpg
Orsengio (F.)	à Milan	Encres d'imprimerie noires et de couleurs ; vernis et couleurs pour impression; encre pour timbres; balanciers pour timbres.	Paris_1878_Italy_8.jpg
Ricchetta (J.)	à Milan	Encre noire à copier.	Paris_1878_Italy_8.jpg
Ripamonti Carpano	à Milan	Album pour portraits, serviettes et bréviaires en velours; tableaux olographiques.	Paris_1878_Italy_8.jpg
Rolando (J.)	à Modène	Encre à copier de diverses couleurs.	Paris_1878_Italy_8.jpg
Rossi (P.)	à Brescia	Encre à copie de lettres, pour le commerce, les registres, les écoles, etc.	Paris_1878_Italy_8.jpg
