Name	Place	Description	Pdf
Mosehini (Professeur L.)	Reggio de Calabre	Tableau schématique de terres cultivables dans la province de Reggio de Calabre	Paris_1878_Italy_14.jpg
Salivetto (Chevalier F.) et Marchisio (D.)	Rome	Grande carte postale d'Italie (quelques feuilles)	Paris_1878_Italy_14.jpg
Torelli (comte L., sénateur du royaume)	Milan	Études sur les eaux potables d'Italie	Paris_1878_Italy_14.jpg
Alfano (A. et J.-B.) frères	Naples	Lit en palissandre et en bronze doré	Paris_1878_Italy_14.jpg
Alfano (V.)	Naples	Tabouret en bois sculpté	Paris_1878_Italy_14.jpg
Amministrazione carceraria		Ouvrages divers de marqueterie; chaises ordinaires	Paris_1878_Italy_14.jpg
Angiolini (F.)	Milan	Armoire en bois de noyer sculpté, style lombard du XVe siècle	Paris_1878_Italy_14.jpg
Arrigoni (W.)	Milan	Cabinet sur table, en ébène, avec marqueteries et ornements d'ivoire, gravé et sculpté	Paris_1878_Italy_14.jpg
Bagno de Nisida	Naples	Table ronde en noyer, marquetée en bois de rose, d'ébène et d'olivier avec pied sculpté; un porte-billet	Paris_1878_Italy_14.jpg
Barbetti (R.)	Florence	Siège avec prie-Dieu en noyer sculpté	Paris_1878_Italy_14.jpg
Barni (S.)	Sienne	Table sculptée et marquetée	Paris_1878_Italy_14.jpg
Bazzanti (P.) et fils	Florence	Tables en mosaïque	Paris_1878_Italy_14.jpg
Bernaechi (C. et E.) frères	Forli	Cabinet marqueté en ivoire, travaillé en nacre et orné de sculptures en ébène	Paris_1878_Italy_14.jpg
Bertolotto (J.) et Zerbini (P.)	Savone (Gênes)	Grand coffre avec étagère historiée, peintures sur les côtés avec marqueteries, arabesques et bas-reliefs	Paris_1878_Italy_14.jpg
Bianco (L.)	Naples	Une chaise en noyer sculptée	Paris_1878_Italy_14.jpg
Bonicelli (J.) et fils	Florence	Table en mosaïque de Florence	Paris_1878_Italy_14.jpg
Bosio (B.)	Milan	Vase en bois de saule sculpté; petit trépied pour porte-billet en noyer	Paris_1878_Italy_14.jpg
Botti (P.)	Reggio Emilia	Cabinet, style chinois, avec bas-reliefs, arabesques, oiseaux et fleurs, peint en or et en argent	Paris_1878_Italy_14.jpg
Brambrilla (A.)	Milan	Bibliothèque et secrétaire, style du XVIe siècle, marquetés en ivoire et en métaux, encâssés de pierres avec sculptures, ornements, etc.	Paris_1878_Italy_14.jpg
Canepa (J.)	Chiavari (Gênes)	Chaises de luxe et ordinaires	Paris_1878_Italy_14.jpg
Caponetti (A.)	Naples	Secrétaire en bois	Paris_1878_Italy_14.jpg
Caponni (A.)	Rome	Consoles en bois sculpté, dorées, avec table en pierre; cadre avec miroir, sculpté et doré; divan central; table ovale; socle pour chandelier	Paris_1878_Italy_14.jpg
