Name	Place	Description	Pdf
Spigno (G.-B.) et fils	à Marassi (Gênes).	Cuirs pour semelles.	Paris_1878_Italy_47.jpg
Trevisan (G.)	à Bassano (Vicence).	Cordes harmoniques.	Paris_1878_Italy_47.jpg
Varale (A.)	à Biella (Novare).	Cuirs.	Paris_1878_Italy_47.jpg
Venturini (L.)	à Padoue.	Cordes harmoniques.	Paris_1878_Italy_47.jpg
Zamboni (A.)	à Vérone.	Demi-peau pour semelle.	Paris_1878_Italy_47.jpg
Zamboni (G.)	à Vérone.	Cuirs tannés à la noix de galle pour semelles.	Paris_1878_Italy_47.jpg
De Klitsche de la Grange (A.)	à Rome	ingénieur des mines d'Alumiciere (Civita Vecchia). - Modèle d'armature mobile pour la sécurité des travaux d'avancement dans les mines.	Paris_1878_Italy_47.jpg
Florio (Commandeur I.)	à Palerme.	Avertisseur pour machine d'extraction de minerai.	Paris_1878_Italy_47.jpg
Guzzi (P.) et Ravizza (V.)	ingénieurs, à Milan.	Modèle en bois d'un four continu vertical, système régénérateur, ou bien à restitution calorique pour la cuisson des pierres à chaux et à ciment, et pour la toréfaction des minéraux.	Paris_1878_Italy_47.jpg
Mattiocda (J.)	à Pignerol (Turin).	Cruessels composés avec du graphite et autres matières infusibles.	Paris_1878_Italy_47.jpg
Peratoner (A.) et fils	à Catane.	Appareil pour la fusion du soufre.	Paris_1878_Italy_47.jpg
Sinopoli (P.)	à Catane.	Appareil pour la fusion du soufre avec le rayonnement rationné du calorique.	Paris_1878_Italy_47.jpg
Société de Monteponi	Directeur des mines : E. Ferraris, ingénieur, à Iglesias (Cagliari).	Modèles d'une laverie mécanique et d'un compresseur hydraulique.	Paris_1878_Italy_47.jpg
Abeni, Binetti, Guarneri	à Brescia.	Mesureur du foin ; une machine à moudre et à répandre le soufre.	Paris_1878_Italy_47.jpg
Avanzai (A.)	à Plaisance.	Peseur et compteur automatique pour les batteuses à vapeur, afin d'en mesurer exactement le travail pendant toute sa durée.	Paris_1878_Italy_47.jpg
Balduinai (F.)	à Borgonovo (Plaisance).	Charrue en fer.	Paris_1878_Italy_47.jpg
Biggi (J. et C.)	à Plaisance.	Batteuse ; charrue spéciale pour les petites cultures ; ventilateur.	Paris_1878_Italy_47.jpg
Bocchini (G.)	à Parme.	Une charrue.	Paris_1878_Italy_47.jpg
Boriani (E.) et Ottani (G.)	à Porretta (Bologne).	Instruments aratoires : pioches, pics, etc. ; essieux de chariots ; tige pour piston à vapeur; (ouvrages faits avec du fer vieux).	Paris_1878_Italy_47.jpg
