Name	Place	Description	Pdf
Callegari (Dominique)	Mantoue	Tissu en fil de lin, système Jacquart	Paris_1867_Italy_26.jpg
Sanguinetti (François)	Chiavari (Gênes)	Nappes et essuie-mains ; toile de lin	Paris_1867_Italy_26.jpg
Costa (Jean)	à Chiavari (Gênes)	Essuie-mains de lin, garnis avec frange; toiles de lin simple	Paris_1867_Italy_26.jpg
Solari (Michel)	à Chiavari (Gênes)	Toile de lin tissée au métier mécanique, système Harrison	Paris_1867_Italy_26.jpg
Hospice de Charité	à Chiavari (Gênes)	Essuie-mains ou macramés	Paris_1867_Italy_26.jpg
Maison de réclusion militaire	à Savone	Toiles, macramés, nappes et serviettes; damas de laine	Paris_1867_Italy_26.jpg
Franco (Jean)	à Piso	Tissus de lin pour pantalons	Paris_1867_Italy_26.jpg
Société de tissage	à Piso	Coutil, bordoto et mouchoirs	Paris_1867_Italy_26.jpg
Atelier de la maison de détention de Volterre		Toiles pour draps, nappes, serviettes, essuie-mains et mouchoirs; satin de lin écru; sac à blé d'une seule pièce; Rosbrock	Paris_1867_Italy_26.jpg
Chiarelle (François)	à Naples	Toile croisée et simple; toile préparée au gypse et au miel; toile fine pour rideaux, toile pour la peinture, l'huile, simple et croisée	Paris_1867_Italy_26.jpg
Palma (Josué et Louis dc)	à Naples	Tissus de fil	Paris_1867_Italy_26.jpg
Rosso (Cajétan)	à Nicotera (Catanzaro)	Toile de lin	Paris_1867_Italy_26.jpg
Corapi (Sylve)	à Davoli (Catanzaro)	Tissus de lin et de coton	Paris_1867_Italy_26.jpg
Corridi (Vincent)	à Squillace Catanzaro	Tissus de lin	Paris_1867_Italy_26.jpg
Mazza (Nicolas)	à Borgio (Catanzaro)	Tissus de lin et tissus de coton	Paris_1867_Italy_26.jpg
Sous-Commission de la Calabre ultérieure (seconde)	(Catanzaro)	Tissus de lin, tissus de coton, de laine et en fibre de genêt	Paris_1867_Italy_26.jpg
Brancia (Vincent)	à Nicotera (Catanzaro)	Tissus de lin et franges de coton	Paris_1867_Italy_26.jpg
Primicerio (Antoine)	à Cutro (Catanzaro)	Tissus de lin	Paris_1867_Italy_26.jpg
Casa (Joseph)	à Gênes	Toile dite Olonetta, pour lin; toile de lin blanche; toile de chanvre dite Olona; toile dite Olona pour voiles et hamacs; toile de chanvre; satin souple blanc avec chaîne et coton mouliné et trame de lin	Paris_1867_Italy_26.jpg
Govoni (Benott)	à Piève di Cento (Ferrare)	Toiles de chanvre et montagnarde très-large; toile anglaise petite et grosse toile; toile dite fioretta	Paris_1867_Italy_26.jpg
Padoa (Pellegrini)	à Cento (Ferrare)	Tissus de lin; toile façon de Russie; toile dite Aloncino; toile Vela bassa; tissus en fil de chanvre; Montamarna; Teline; tissus ordinaires; toiles d'emballage gréges; canevas à double fil brut; olona brut	Paris_1867_Italy_26.jpg
Administration de l'hospice des foum	à Averse (Caserta)	Fil mouliné et toile de chanvre	Paris_1867_Italy_26.jpg
Noberasco (Louis)	à Savone	Toiles à voiles	Paris_1867_Italy_26.jpg
Bertolotto (Jean-Baptiste)	à Savone	Toile dite olona pour voiles, travailléeà la main	Paris_1867_Italy_26.jpg
Parata (Jean)	à Varazzo (Savone)	Toile d'Olona pour voiles, tissée au métier ordinaire par les femmes de la campagne	Paris_1867_Italy_26.jpg
Persichetti (Salvador)	à Ancône	Toile d'olona pour voiles	Paris_1867_Italy_26.jpg
Maresè (Salvator)	à Castellamare di Stabia	Toile à voile en chanvre tissée à la mécanique, système Parker d'Écosse	Paris_1867_Italy_26.jpg
Stroili (François)	à Udine	Étui en coupe de lin, toile de lin et coton	Paris_1867_Italy_26.jpg
Pozzolini (Robert)	à Pise	Tissus de lin et de chanvre	Paris_1867_Italy_26.jpg
Del Pozzo (Nicomède)	à Mammolo (Reggio-Calabre)	Lin, chanvre; coton; tissus et objets travaillés avec des fibres de genêt	Paris_1867_Italy_26.jpg
Ceradolo (Dominique et Antoine)	à Chiavaralle (Catanzaro)	Tissus de lin; tissus en fibres de genêts	Paris_1867_Italy_26.jpg
Giannmini (Frédéric)	à Naples		Paris_1867_Italy_26.jpg
