Name	Place	Description	Pdf
Bazzanti (P.) et fils	à Florence	Deux statues en bronze.	Paris_1878_Italy_21.jpg
Bertocco (J.)	à Padoue	Vase et conque de cuivre ciselés à la main.	Paris_1878_Italy_21.jpg
Brun (L.)	à Turin	Pièces d'art en bronze et en fer fondues et ciselées, imitations et reproductions de pièces anciennes ; six boucliers de la galerie des armes de Turin ; une targe de Benvenuto Cellini ; dix-huit armes anciennes ; six grandes épées ; deux cuirasses ; trois casques (imitation).	Paris_1878_Italy_21.jpg
Castellani (A.)	à Rome	Bisette et litière en bronze avec marqueteries en argent et cuivre.	Paris_1878_Italy_21.jpg
Cirecilli (M.)	à Naples	Lampes et candélabres en bronze doré; objets en bronze pour ameublement.	Paris_1878_Italy_21.jpg
Civita (A.)	à Florence	Objets en bronze doré.	Paris_1878_Italy_21.jpg
De Luca (C.) et fils	à Naples	Objets en bronze fondu.	Paris_1878_Italy_21.jpg
Francé (Chevalier P.)	à Sienne	Candélabre en fer battu; soutien de drapeau battu au marteau ; il est placé sur la façade de la section italienne, où il porte le drapeau.	Paris_1878_Italy_21.jpg
Nelli (A.)	à Rome	Statues en bronze.	Paris_1878_Italy_21.jpg
Fruillini		Tableau bas-relief en bronze.	Paris_1878_Italy_21.jpg
Michelj (J.)	à Venise	Objets en bronze.	Paris_1878_Italy_21.jpg
Orphelinat pour les jeunes garçons (Directeur: J. Palmieri)	à Venise	Candélabre en bronze fondu avec figures et ornements.	Paris_1878_Italy_21.jpg
Racegialuppi (D. et C.)	à Milan	Gravures en acier et poinçon représentant des armoiries, lettres et vignettes.	Paris_1878_Italy_21.jpg
Tognozzi (M.)	à Florence	Statuettes en bronze.	Paris_1878_Italy_21.jpg
Zabaffi (B.)	à Sienne	Soutien de drapeau en fer battu; candélabre en fer battu.	Paris_1878_Italy_21.jpg
Barbiroli (F.)	à Venise	Pendule de table; clef générale pour ouvrir toutes sortes d’horloges.	Paris_1878_Italy_21.jpg
Beccarelli (L.)	à Parme	Pendules à sonnerie; pendule de voyage à équation; calendrier perpétuel, grande sonnerie et échappement à détente.	Paris_1878_Italy_21.jpg
Blanchetti (Chevalier O.)	à Paris	Balancier pour pendule.	Paris_1878_Italy_21.jpg
Caspani (G.)	à Milan	Horloge-contrôle pour voitures publiques.	Paris_1878_Italy_21.jpg
Embriaço (J.-B.), père	à Rome	Régulateur et pendule, avec sonnerie, et remontoir marchant 36 jours; hydrochronomètre avec sonnerie.	Paris_1878_Italy_21.jpg
Gasparrini (J.)	à Rome	Montré à répétition; horloge hydraulique.	Paris_1878_Italy_21.jpg
Granaglia (P. et C.)	à Turin	Horloge pour tour avec sonnerie; manomètre enregistrant un appareil d'horlogerie pouvant marcher huit jours.	Paris_1878_Italy_21.jpg
Hoeke (J.)	à Udine	Horloge électrique à pendule.	Paris_1878_Italy_21.jpg
Masetti (B.)	à Bologne	Horlogeries: transmission électrique du mouvement d'horloge, etc.	Paris_1878_Italy_21.jpg
Pardon (L.)	à Milan	Horloge d'atelier pour la construction des télégraphes et de l'horlogerie des chemins de fer de la haute Italie, à Milan. Horloge régulatrice à transmission électrique; horloge angulaire avec trois cadrans, avec moteur électrique; horloge pour cantonniers, avec moteur électrique.	Paris_1878_Italy_21.jpg
