Name	Place	Description	Pdf
Mollica (Achille)	Naples, via Mattonaia	Ceramiques au grand feu	Paris_1900_Italy_158.jpg
Morani (Alexandre)	Rome, villa Lante Gianicolo	Services à thé, à café et à dessert	Paris_1900_Italy_158.jpg
Morelli (César)	Castelli (Teramo)	Tableaux plats, etc.	Paris_1900_Italy_158.jpg
Mosca (Louis)	Naples, rue de la Marinella, 15	Appareils inodores et de pavage	Paris_1900_Italy_158.jpg
Novelli (Camille)	Rome, Ripetta, 219	Faiences a grand feu	Paris_1900_Italy_158.jpg
Pagliarini & Franco	Venise	Faïences	Paris_1900_Italy_158.jpg
Passarin (Raphaël)	Bassano (Vicence)	Amphores. Imitation des vases antiques. Vasques, etc.	Paris_1900_Italy_158.jpg
Perino (Fortunato et J.-B.)	Turin.	Briques.Tuiles et produits assimilés avec machines	Paris_1900_Italy_158.jpg
Polci (Eusane)	Castelli (Teramo)	Objets en faïence et en terre cuite, etc.	Paris_1900_Italy_158.jpg
Primon (Demetrio)	Nove (Vicence)	Céramiques artistiques	Paris_1900_Italy_158.jpg
Rinaldi (Ariodante)	La Courneuve	Meubles pour salon. Céramique, etc.	Paris_1900_Italy_158.jpg
Rubbiani (Alphonse)	Bologne	Faïences	Paris_1900_Italy_158.jpg
Rubbiani (Charles)	Sassuolo (Modène)	Carreaux et faïences.	Paris_1900_Italy_158.jpg
Ruggeri (Oreste)	Pesaro	Vases et plats de faïence et céramique.	Paris_1900_Italy_158.jpg
Salvini & Cie	Florence, via Vittorio, 48	Faïences d'art.	Paris_1900_Italy_158.jpg
