Name	Place	Description	Pdf
Carrara (P.)	Bergame	Cadre sculpté, style du XVe siècle.	Paris_1878_Italy_15.jpg
Catalano (A.)	Palermo	Petites tables peintes.	Paris_1878_Italy_15.jpg
Cavalensi (G.) et Botti (J.)	Florence	Une armoire en ébène.	Paris_1878_Italy_15.jpg
Cavallaro (L. et J.)	Palermo	Lit à éventail en similior avec ornements en pak-fong argentés.	Paris_1878_Italy_15.jpg
Cheloni (A.)	Florence	Bibliothèque en noyer sculpté; cadres en ébène avec pièces de rapport en jujubier; quatre bas-reliefs avec cadres en ébène.	Paris_1878_Italy_15.jpg
Civita (A.)	Florence	Deux tables et un meuble en mosaïque.	Paris_1878_Italy_15.jpg
Coco (S.)	Palermo	Meuble en ébène et bronze doré.	Paris_1878_Italy_15.jpg
Corbetta (C.)	Milan	Coffret noir, décoré en bronze.	Paris_1878_Italy_15.jpg
Dal Tedesco (M.)	Venise	Table sculptée et dorée; fauteuil en ébène et ivoire.	Paris_1878_Italy_15.jpg
De Cuperitinis (J.)	Naples	Coffret en bois sculpté.	Paris_1878_Italy_15.jpg
De Lotto (J.-B.)	Venise	Cadre en bois tendre sculpté; porte-fleurs en bois tendre.	Paris_1878_Italy_15.jpg
Descalzi Campanino (E.)	Chiavari (Gênes)	Collection de chaises à la Campanino.	Paris_1878_Italy_15.jpg
Descalzi (J.), Campanino et fils	Chiavari (Gênes)	Chaises légères de Chiavari.	Paris_1878_Italy_15.jpg
Descalzi (L.)	Chiavari (Gênes)	Chaises ordinaires en hêtre.	Paris_1878_Italy_15.jpg
Dubbini (B. et F.)	Milan	Buffet en bois de chêne et d'ébène, avec garnitures de bronze doré; une table d'allonge et deux chaises du même style que le buffet.	Paris_1878_Italy_15.jpg
Falenini (A.)	Florence	Quatre tables en mosaïque de Florence.	Paris_1878_Italy_15.jpg
Franei (Chevalier P.)	Sienne	Meubles pour jardin.	Paris_1878_Italy_15.jpg
Franconi (T.)	Florence	Un tableau en mosaïque de Florence, avec cadres en ébène; une table en mosaïque.	Paris_1878_Italy_15.jpg
Frullini (L.)	Florence	Meubles de luxe sculptés.	Paris_1878_Italy_15.jpg
Gaiani (E.)	Florence	Secrétaire avec bibliothèque et coffret-fort, style du XVe siècle; cadres, meuble pouvant servir de bibliothèque, même style.	Paris_1878_Italy_15.jpg
Gallarotti (J.)	Paris	Baromètre-thermomètre sculptés en buis avec encadrement en noyer sculpté.	Paris_1878_Italy_15.jpg
Gargiulo (A.) et Cie	Sorrente (Naples)	Table et papeterie marquetées en bois.	Paris_1878_Italy_15.jpg
Gargiulo (Chevalier L. et A.)	Sorrente (Naples)	Piano droit, table de style pompéien et papeteries, marquetées avec mosaïques en bois.	Paris_1878_Italy_15.jpg
Gatti (Chevalier J.-B.)	Rome	Ouvrages en ébène avec marqueteries d'ivoire et pierres dures; trois coffrets, trois coffres, deux tables, un porte-album, un cabinet horloge, quatorze cadres.	Paris_1878_Italy_15.jpg
Ghibellini frères	San Giovanni en Persiceto (Bologne)	Lit en fer creux verni au feu.	Paris_1878_Italy_15.jpg
Giovanni (D.)	Vicense	Meuble en noyer sculpté.	Paris_1878_Italy_15.jpg
Gomez (E.)	Venise	Meubles en bois peint noir et pierres enchâssées; table marquetée en marbre.	Paris_1878_Italy_15.jpg
Gorini et Ridii	Florence	Deux tables en mosaïque de Florence.	Paris_1878_Italy_15.jpg
Jung (M.)	Milan	Secrétaire avec bibliothèque marquetée en bois, ivoire, acier, cuivre et argent (poliartisé).	Paris_1878_Italy_15.jpg
