Name	Place	Description	Pdf
Calammini et Modigliani	Pise	Tissus de coton, de lin, de laine, de laine et coton.	Paris_1867_Italy_27.jpg
Pénitencier d'Alexandrie	Alexandrie	Etoffe brochée, crin et aloès ; toile de lin et aloès ; tissu broché crin et aloès, couleur bleue ; étoffe pour crinolines; étoffe à carreaux.	Paris_1867_Italy_27.jpg
Maison des Aliénés de Saint-Nicolas	Sienne	Tissus et objets de jonc.	Paris_1867_Italy_27.jpg
Bogani (François)	Milan	Soie végétale en flocons, en fils bruts teints et travaillés.	Paris_1867_Italy_27.jpg
Vanzina (Joseph)	Pallanza (Novare)	Laines filées, cardées et peignées.	Paris_1867_Italy_27.jpg
Antongini et Sciomacheri	Milan	Fils de laine peignée pour tricots blancs, noirs et de couleur, souples et retors ; fils pour tissage et pour broderie.	Paris_1867_Italy_27.jpg
Crocco (Charles et Louis) frères	Gênes	Tricots de laine blanche, de couleur indigène et d'Australie; tissage aux métiers rectilignes et circulaires de fabrication italienne.	Paris_1867_Italy_27.jpg
Pozzolini (Robert)	Pise	Tissus de laine.	Paris_1867_Italy_27.jpg
Duman (Jean) et fils	Pise	Mousseline de laine de couleur et blanche.	Paris_1867_Italy_27.jpg
Faverio (Charles)	Maslianico (Côme)	Déchets de tissus de laine.	Paris_1867_Italy_27.jpg
Vita (Guillaume)	Milan	Déchets de tissus de laine.	Paris_1867_Italy_27.jpg
Mazza et Cie	Milan	Déchets de tissus de laine.	Paris_1867_Italy_27.jpg
Sella et Cie	Biella (Turin)	Drap pour billards, drap noir, drap satiné, nouveautés.	Paris_1867_Italy_27.jpg
Ghirardelli (Mar) et Cie	Gandino (Bergame)	Draps Duffel noir ; Bristol, gris bleuté et Tournois ; drap blanc pour uniformes militaires ; drap cuir blanc pour vêtement dans les filatures de coton ; molleton blanc ; couverture pour lit.	Paris_1867_Italy_27.jpg
Rossi (François)	Schio (Vicence)		Paris_1867_Italy_27.jpg
Capra (André)	Mantoue	Tissus de laine, système Jacquart.	Paris_1867_Italy_27.jpg
Marceon (Jean-Baptiste)	Padoue	Etoffe et drap de laine.	Paris_1867_Italy_27.jpg
Padella (Dominique-Antoine)	Venise	Tissus de laine.	Paris_1867_Italy_27.jpg
Bocci (Joseph)	Cosentino (Arezzo)	Draps de laine indigène.	Paris_1867_Italy_27.jpg
Rieci (Adam et Octave)	Sia Casentino (Arezzo)	Draps de laines indigènes.	Paris_1867_Italy_27.jpg
Ceccarelli frères	Pérouse	Serge fine et grosse de Gubbio.	Paris_1867_Italy_27.jpg
Pagliarini (Marius)	Cagli (Pesaro)	Draps de laine teinte et travaillée à la main.	Paris_1867_Italy_27.jpg
Petinelli (Antoine)	Matelica (Macerata)	Draps de laine teinte.	Paris_1867_Italy_27.jpg
Mori (Louis)	Macerata	Drap de laine blanche, laine indigène.	Paris_1867_Italy_27.jpg
Grububer et Fonzoli	Terni (Fuligno)	Draps de laine.	Paris_1867_Italy_27.jpg
Zuccarelli et Cie	Terni (Fuligno)	Draps de laine.	Paris_1867_Italy_27.jpg
Carpai (Sylve)	Davoli (Catanzaro)	Tissus de laine.	Paris_1867_Italy_27.jpg
Sous-Commission de la Calabre ultérieure (seconde)	Catanzaro	Tissus de laine.	Paris_1867_Italy_27.jpg
Martinaneglo (Félix)	Naples	Couvertures de laine, blanches et grises.	Paris_1867_Italy_27.jpg
Bonucci frères	Fuligno (Pérouse)	Couvertures de laine pour lits ; drap pour uniformes militaires.	Paris_1867_Italy_27.jpg
Atelier de la maison de détention de Volterre		Couverture blanche de laine, couverture grise pour campement, couvertures blanches pour sous-selle ; étoffe à longs poils de laine grise.	Paris_1867_Italy_27.jpg
Barrand (Ferdinand)	Prato	Couvertures de laine pour lits; tissus de laine et tissus de laine et coton.	Paris_1867_Italy_27.jpg
