Name	Place	Description	Pdf
Cena (Georges)	Turin	Buffets de salle à manger en bois de rose; buffets à glace et en acajou; commode en palissandre et glace montée sur bois de rose; fauteuils de salon en acajou, couverts en tapisserie mêlée d'or.	Paris_1867_Italy_13.jpg
Giunti (Pierre)	Institut industriel et professionnel	Reproduction en ivoire de la fontaine Jaja; buffets, consoles, pupitres, trumeaux, coffres, cadres, médaillons en bois sculpté, style du xvi siècle.	Paris_1867_Italy_13.jpg
Guaita (Joseph)	Turin	Armoires, écrans, tables en bois de noyer et d'acajou; modèles d'architecture à l'usage des écoles.	Paris_1867_Italy_13.jpg
Leverra frères	Turin	Buffets, tables, consoles, chaises et meubles en bois sculpté et doré.	Paris_1867_Italy_13.jpg
Maison de détention d'Alexandrie		Tables, armoires, consoles, toilettes et meubles.	Paris_1867_Italy_13.jpg
Cairoli (Joseph et Charles)	Milan	Bureau et chaises.	Paris_1867_Italy_13.jpg
Scotti (Gaétan)	Milan	Écritoire en ébène avec bas-relief sur ivoire.	Paris_1867_Italy_13.jpg
Bighini (Charles)	Milan	Chaises.	Paris_1867_Italy_13.jpg
Fontana (Dominique)	Milan	Photographies et dessins de meuble.	Paris_1867_Italy_13.jpg
Dal Todecco (Marc)	Venise	Étagère.	Paris_1867_Italy_13.jpg
Wänt (François)	Venise	Machine à broder.	Paris_1867_Italy_13.jpg
Coccheitto (Jean-Baptiste)	Venise	Fauteuils en bois oriental, avec figures.	Paris_1867_Italy_13.jpg
Barbetti (A.) et fils	Florence	Sculptures sur bois, meubles sculptés et dorés.	Paris_1867_Italy_13.jpg
Cheloni (Ange)	Florence	Bibliothèque sculptée en noyer; miroir sculpté et doré, style chinois.	Paris_1867_Italy_13.jpg
Ferri (Nicodème) et Bartolossi (Charles)	Sienne	Armoires, buffet, coffres, cadres et consoles en bois de noyer sculpté.	Paris_1867_Italy_13.jpg
Pucci (François)	Pesaro	Table ronde sculptée et marquetée.	Paris_1867_Italy_13.jpg
Bomnior et Bobiony		Console à quatre pieds sculptée et dorée; cadres sculptés; chaises en bois de noyer sculpté.	Paris_1867_Italy_13.jpg
Coco (Salvador)	Palerme	Secrétaire et bureau sculpté en bois de noyer et de tilleul; table sculptée.	Paris_1867_Italy_13.jpg
Antonii (Louis) et Brambilla (Jean)	Milan (M. Ango de Amici, propriétaire)	Meuble monumental orné de marqueteries et de sculptures d'ivoire et d'ébène.	Paris_1867_Italy_13.jpg
Luraschi (Antoine)	Milan	Billard, porte-queues, queues et tableaux à marquer.	Paris_1867_Italy_13.jpg
Oliverio (Sixte)	Milan	Meubles d'ébène et d'ivoire marquetés et sculptés.	Paris_1867_Italy_13.jpg
Seveso (Vincent)	Milan	Table carrée, marquetée et gravée, en ivoire.	Paris_1867_Italy_13.jpg
Bonafisi (Joseph)	Crémone	Petite table en noyer des Indes, incrustée d'argent.	Paris_1867_Italy_13.jpg
Timolatti (Sébastien) et Peçimani (Philippe)	Lodi	Lutrin de NA	Paris_1867_Italy_13.jpg
