Name	Place	Description	Pdf
Société Anonyme Italienne d’Assurance contre les Accidents	Milan, place Cordusio, 2.	Dessins et diagrammes.	Paris_1900_Italy_266.jpg
Société des Artisans Masculins	Bologne, rue Porta Nova, 3.	Monographie.	Paris_1900_Italy_266.jpg
Société d’Assistance Mutuelle des Employés	Rome	Documents.	Paris_1900_Italy_266.jpg
Société Centrale Ouvrière Napolitaine	Naples	Statistique sociale.	Paris_1900_Italy_266.jpg
Société Coopérative Anonyme des Commis & Employés de Commerce	Turin.	Status, comptes rendus, etc.	Paris_1900_Italy_266.jpg
Société Fraternelle de Bienfaisance des Instituteurs	Turin.	Mémoires et statistiques.	Paris_1900_Italy_266.jpg
Société Fraternelle & Humanitaire des Huissiers du Ministère des Postes & des Télégraphes	Rome.	Tableau statistique, status, etc.	Paris_1900_Italy_266.jpg
Société Générale Ouvrière	Terni (Pérouse).	Status, monographies, comptes rendus, tableaux statistiques, etc.	Paris_1900_Italy_266.jpg
Société Générale des Ouvriers	Biella.	Status, comptes rendus, registres des associés, statistique, relation.	Paris_1900_Italy_266.jpg
Société Générale de Secours Mutuels	Rome.	Histoire et statistiques.	Paris_1900_Italy_266.jpg
Société Générale de Secours Mutuels des Ouvriers	Crémone.	Etudes, relations et statistiques.	Paris_1900_Italy_266.jpg
Société Générale de Secours Mutuels des Ouvriers	Lodi (Milan).	Monographie.	Paris_1900_Italy_266.jpg
Société Générale de Secours Mutuels des Ouvriers	Vicence.	Monographie, tableaux synoptiques, études pour la formation des bilans techniques, statistiques, etc.	Paris_1900_Italy_266.jpg
