Name	Place	Description	Pdf
Coster (Com)	Milan, Vicoli Brisa, 3	Soies grèges et ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
Cova (Emile)	Milan, rue Meravigli, 7	Soies grèges et ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
De Andrea (Carlo)	Milan, rue Pontaccio, 12	Soies grèges et soies ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
Dell'Oro freres	Milan, rue Cusani, 16	Soies grèges et ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
De Vecchi (Massimo)	Milan, rue Monte-di-Piétà, 4	Soies grèges et ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
Dolara (Arthur)	Como	Soies. Damas. Brocarts. PL. V.— B.3	Paris_1900_Italy_181.jpg
Dozzio (Jean) & fils	Milan, rue Bigli, 10	Soies grèges et soies ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
Dubini frères & Cie	Milan, rue Lauro, 9	Soies grèges et ouvrées. PL. V.— B.3 	Paris_1900_Italy_181.jpg
Dumontel (J.) et fils	Turin	Soies grèges et ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
École de Tissage de la Société d'Encouragement des Arts et Métiers  	Milan, via S. Marta, 18	Tissus de soie. PL. V.— B.3	Paris_1900_Italy_181.jpg
Erba (Giuseppe)	Milan, rue Cusani, 16	Soies grèges et ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
Établissement bactériologique de Trévise	Fermo (Ascoli Piceno)	Soie grège. PL. V.— B.3	Paris_1900_Italy_181.jpg
Fenaroli (G.)	Milan, place S.S. Pietro et Lino, 1	Soies grèges et ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
Fernex (J. DE) & Cie	Turin	Soies grèges et ouvrées. PL. V.— B.3	Paris_1900_Italy_181.jpg
